#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.85271 1 0.000256512 1 1 0.999914 2 0 215.319
1 3.24878 1.14286 0.9 2 1 0 9 0 95.8243
2 3.04542 1.5 0 3 2 1 0 0 97.057
3 1.08798 2.54545 27.7864 5 2 0.570532 4 0 98.7427
4 0.642623 2.8 65.6307 6 3 0.333264 6 0 99.9183
5 0.337463 4.27273 53.1823 4 5 0.136549 14 0 99.7829
6 1.10643 3.63636 44.05 2 8 0.0904787 22 0 100.934
7 1.27374 2 30.9462 2 12 0.293931 27 0 104.127
8 1.47603 2 17.2069 2 18 0.272168 53 0 108.656
9 1.7663 2.54545 9.359 3 27 0.312535 96 0 115.978
10 1.35817 3.09091 4.51271 4 41 0.120789 277 0 130.091
11 0.447418 3.8 3.46729 4 55 0.129521 326 0 141.5
12 5.07926 2.35 3.5649 1 58 0.0622285 290 0 142.776
13 5.25215 1 2.20916 1 58 0.0655789 341 0 142.353
14 5.50204 1 1.60052 1 58 0.0682613 252 13 142.763
15 5.28107 1 0.723441 1 58 0.252921 87 96 140.27
16 5.57915 1 0.826376 1 57 0.491896 31 12 134.425
17 5.65777 1.2 0.600366 2 57 0.900941 7 0 132.568
18 4.96443 1 0.545962 2 50 0.819743 17 3 127.511
19 4.15979 1.1 0 3 40 0.899587 0 0 119.675
20 1.35758 1.9 0.17937 5 30 0.959354 51 17 115.575
21 0.510381 3.36364 2.95493 8 23 0.182334 68 5 118.674
22 3.26372 3.81818 2.38819 4 35 0.300936 161 3 124.983
23 2.89811 2.2 1.33313 5 53 0.236556 189 51 140.894
24 1.4632 2.81818 1.11708 4 55 0.308621 120 101 141.362
25 1.09651 3 0.914435 4 55 0.101593 87 71 141.13
26 0.751252 3 1.63086 4 55 0.243616 182 41 142.129
27 2.68724 2.09091 1.28785 2 57 0.315258 130 95 142.226
28 4.4372 1 0.850708 2 57 0.222205 80 90 139.349
29 2.49005 1.86364 0.801001 2 57 0.464326 32 9 136.728
30 2.38702 2 0.686451 2 56 0.676946 35 20 134.718
31 4.46833 1.66667 0.876408 3 55 0.798991 2 0 132.323
32 3.88688 1.2 0.617321 4 55 0.827181 33 13 133.327
33 2.04628 1.80952 0.462461 4 49 0.694199 67 12 131.919
34 1.21699 2.18182 0.813012 6 37 0.527071 29 14 128.892
35 0.553303 3.7 2.52572 8 38 0.265762 174 15 130.825
36 1.64637 3.2 2.60888 5 54 0.135557 228 0 142.323
37 1.07097 2.63636 3.08392 4 55 0.0813071 206 0 142.57
38 0.873891 2.63636 2.47253 3 56 0.0499141 288 0 142.377
39 1.29365 2.47619 1.83973 2 57 0.0551201 314 0 142.493
40 3.32942 1.2 1.1422 1 58 0.0839326 251 78 142.63
41 5.45545 1 0.558536 1 58 0.365058 45 33 137.711
42 5.72728 1 0 1 48 0.803981 0 0 125.38
43 5.10907 1.18182 0 2 36 0.972222 0 0 115.821
44 3.8313 1.14286 0.667922 3 27 0.490777 78 15 114.829
45 1.43978 1.83333 0.363919 5 26 0.813896 7 0 115.159
46 0.601132 3.9 2.12486 8 20 0.305144 99 28 113.616
47 1.33599 3.2 1.59781 5 30 0.175254 163 67 120.826
48 0.577982 3.3 3.37072 6 45 0.222918 124 0 134.29
49 1.43429 4.36364 2.20252 3 56 0.100045 251 0 142.77
50 1.15381 2 1.20404 3 56 0.0850022 222 99 142.677
51 1.11176 2 0.806503 3 56 0.188823 89 90 140.899
52 1.14647 2 0.844834 3 54 0.362226 96 63 138.897
53 1.80184 2.09091 0.849894 4 55 0.301658 104 78 139.699
54 0.684015 3 0.922934 4 54 0.280216 108 101 138.737
55 0.327489 3.59091 1.2021 4 55 0.283021 168 130 140.609
56 1.20863 2.4 0.932039 2 57 0.365323 81 112 138.509
57 1.30712 2 0.650583 2 57 0.458239 26 21 135.845
58 1.2472 2 0.638851 2 53 0.596297 55 54 134.804
59 1.84541 2.27273 0.76817 3 47 0.47364 101 88 131.807
60 0.46083 3.66667 1.23712 5 51 0.332825 118 142 137.028
61 1.16575 2.69231 0.637177 2 57 0.424554 73 119 138.316
62 1.21302 2 0.778304 2 49 0.351972 54 46 132.318
63 1.05805 2.72727 0.816475 3 49 0.396957 107 134 132.379
64 0.363181 3.6 0.728782 4 47 0.406762 87 103 133.586
65 1.26016 3.54545 0.908785 2 37 0.243557 87 110 126.185
66 0.756414 2.68182 1.34864 3 46 0.48674 91 74 130.519
