#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 1 5656.06
6 0 0
7 0 0
8 0 0
9 1 9316.89
10 1 10292.9
11 1 11215.1
12 1 12247.5
13 0 0
14 3 13848.3
15 1 14611.9
16 4 14366.8
17 1 15665
18 2 16278.6
19 5 16318.8
20 1 16857.6
21 3 17196
22 8 17158.2
23 1 17124.1
24 1 17953.9
25 8 18085.4
26 2 18008.7
27 0 0
28 21 17870.9
29 2 16457.9
30 11 16252.9
31 44 11917.2
32 16 6521.29
33 0 0
34 0 0
35 0 0
36 0 0
37 1 9667.36
38 4 10405
39 6 10587.9
40 0 0
41 0 0
42 0 0
43 0 0
44 1 14692.2
45 1 15407.9
46 6 16034
47 2 15843.4
48 0 0
49 0 0
50 1 19269.2
51 1 20037.5
52 4 20076.3
53 84 12307.5
54 2 4822.1
55 8 4737.39
56 4 4522.23
57 7 4508.19
58 2 4327.94
59 3 4840.82
60 8 4921.38
61 2 5233.69
62 2 5937.61
63 10 5482.88
64 3 5144.65
65 6 5154.25
66 10 4652.25
67 1 4487.12
68 11 3948.17
69 6 3533.65
70 0 0
71 0 0
72 1 6227.14
73 6 6297.53
74 2 6119.38
75 4 6602.94
76 4 7018.45
77 7 7130.39
78 2 7054.89
79 11 6296.06
80 9 5727.43
81 6 5252.62
82 5 4885.35
83 9 4624.76
84 4 4327.56
85 8 4415.81
86 3 4277.8
87 4 4396.78
88 5 4197.35
89 4 4644.43
90 6 4422.53
91 7 4376.59
92 4 3976.4
93 3 4336.07
94 7 4334.05
95 1 4892.26
96 2 5246.08
97 8 5525.08
98 3 5400.55
99 8 5400.34
100 3 4837
101 8 4461.45
102 9 4119.25
103 1 4131.19
104 4 4792.78
105 6 4360.23
106 2 5011.37
107 9 5105.67
108 2 4833.86
109 9 4694.38
110 3 4555.61
111 8 4382.58
112 2 4602.72
113 4 4889.08
114 4 4671.07
115 1 5466.64
116 1 6061.13
117 10 5855.86
118 3 5595.43
119 7 5637.79
120 4 5714.83
121 3 6128.13
122 15 5077.98
123 4 4399.5
124 2 4780.87
125 5 4937.24
126 4 5252.5
127 7 4680.68
128 8 4734.35
129 2 4403.03
130 2 5442.62
131 4 5685.44
132 8 5301.31
133 3 5450.52
134 2 5694.95
135 9 5606.7
136 7 5033.37
137 8 4475.68
138 3 4340.8
139 7 4567.7
140 1 4783.35
141 3 5301.61
142 7 5359.57
143 3 5162.82
144 9 5006.61
145 3 5012.21
146 7 4654.32
147 9 4218.87
148 2 4177.59
149 4 4535.19
150 6 4435.88
151 6 4506.04
152 4 4079.37
153 4 4572.65
154 6 4426.1
155 8 4307.19
156 3 3867.96
157 2 4504.5
158 8 4786.33
159 2 4667.52
160 2 5354.03
161 2 6151.64
162 7 6090.15
163 2 5782.14
164 3 6358.53
165 10 6068.72
166 8 5329.72
167 8 4758.18
168 3 4786.46
169 7 4441.56
170 3 4415.73
171 3 4911.52
172 8 4833.1
173 3 5158.59
174 4 4743.16
175 4 5309.85
176 16 4137.77
177 0 0
178 0 0
179 0 0
180 1 6499.49
181 2 7078.23
182 4 7758.33
183 7 7380.6
184 3 7712.05
185 9 7513.1
186 9 6982.25
187 4 6255.49
188 10 6083.56
189 10 4715.26
190 1 4498.95
191 2 5587.92
192 2 5885.98
193 7 5761.51
194 2 6256.92
195 7 6571.01
196 6 6166.58
