#second results avg_latency(ms)
0 0 0
1 0 0
2 1 2821.21
3 0 0
4 1 4075.81
5 1 5673.03
6 0 0
7 2 7267.33
8 1 8752.84
9 2 9287.68
10 0 0
11 1 10756.3
12 2 12011.9
13 0 0
14 3 13407.7
15 0 0
16 5 14261.5
17 2 14841.1
18 2 15377.1
19 4 15786
20 2 16618.7
21 1 17009.6
22 18 16113.5
23 4 14767.1
24 12 14332
25 29 11152.3
26 31 6561.94
27 6 3352.6
28 9 3345.94
29 0 0
30 2 4003.12
31 3 4496.73
32 12 3794.19
33 4 3428.98
34 1 3818.06
35 4 4251.07
36 6 4279.08
37 1 4420.62
38 5 5044.59
39 13 4055.89
40 2 3440.87
41 0 0
42 0 0
43 0 0
44 1 7822.67
45 1 8511.71
46 3 8637
47 8 8736.32
48 1 9079.86
49 1 9582.47
50 4 10317.9
51 11 9784.48
52 0 0
53 1 10379.2
54 0 0
55 6 11818.2
56 11 10985.7
57 22 8664.37
58 27 4770.46
59 0 0
60 0 0
61 1 5486.35
62 4 5693.72
63 7 5444.85
64 4 5591.79
65 3 5810.78
66 8 5486.85
67 7 5145.6
68 11 3968.71
69 2 3959.07
70 2 4668.37
71 10 4014.46
72 3 4184.79
73 4 4176.41
74 3 4790.02
75 8 4527.08
76 4 4180.05
77 7 4158.39
78 4 4033.68
79 6 3889.83
80 3 4200.44
81 6 4446.06
82 2 4366.65
83 3 4806.27
84 7 4638.86
85 2 5069.38
86 9 5134.02
87 1 4894.93
88 10 5222.97
89 2 4713.5
90 8 4733.93
91 4 4528.64
92 7 4510.74
93 2 4588.4
94 7 4565.01
95 5 4291.45
96 5 4440.03
97 10 3957.12
98 10 3143.44
99 1 3214.13
100 9 2831.83
101 0 0
102 7 3299.18
103 2 2914.48
104 2 4003.61
105 3 4306.51
106 4 4694.17
107 6 4761.66
108 4 4829.07
109 7 4381.39
110 6 4146.51
111 0 0
112 1 5597.22
113 10 5629.24
114 1 5368.96
115 2 6007.65
116 6 6291.91
117 7 5953.22
118 10 5462.56
119 9 4544.92
120 8 3897.47
121 4 3593.04
122 6 3680.76
123 1 3548.2
124 1 4257.01
125 3 5175.87
126 8 4710.36
127 2 5137.09
128 2 5652.96
129 8 5807.33
130 12 4534.9
131 5 3983.41
132 3 3997.27
133 3 4779.46
134 7 4938.49
135 1 4428.23
136 13 4375.02
137 2 3952.39
138 5 4446.3
139 1 4130.89
140 3 5209.86
141 9 4676.17
142 4 4584.72
143 6 4783.05
144 3 4624.02
145 8 4787.95
146 10 3956.02
147 6 3217.18
148 4 3260.05
149 0 0
150 2 4719.9
151 2 5397.62
152 1 6155.38
153 2 6732.37
154 6 6875.5
155 2 7048.24
156 11 6910.62
157 11 5664.3
158 6 4757.3
159 6 4794.74
160 5 4469.39
161 4 4680.69
162 3 4897.62
163 9 4608.52
164 3 4377.04
165 4 4992.31
166 10 4664.7
167 1 4006.16
168 3 5090.02
169 8 4938.74
170 1 5080.86
171 3 5475.34
172 15 4377.11
173 4 3904.5
174 5 4009.17
175 4 4109.38
176 7 4019.18
177 7 3615.22
178 2 3408.47
179 1 4663.61
180 2 5037.61
181 2 5568.45
182 7 5675.18
183 0 0
184 1 7218.94
185 2 7810.46
186 3 8091.36
187 7 8091.02
188 2 8150.67
189 1 8695.96
190 13 8698.93
191 4 7991.29
192 4 7942.47
193 1 8811.67
194 1 9299.44
195 3 9937.56
196 22 8753.89
197 2 7559.35
198 5 7346.86
199 19 5766.41
200 3 5039.97
201 8 4663.47
202 8 4245.94
203 2 4132.8
204 2 4728.33
205 8 4836.19
206 4 4769.9
207 2 5123.75
208 5 5308.46
209 3 5382.25
210 9 5241.2
211 3 5017.47
212 7 4926.49
213 2 5015.49
214 9 4977.14
215 3 4657.71
216 7 4823.68
217 7 4652.32
218 3 4351.11
219 2 4930.63
220 10 4656.18
221 3 4320.79
222 7 4418.12
223 2 4745.11
224 1 4839.23
225 3 5670.06
226 9 5752.21
227 8 4808.16
228 3 4808.99
229 0 0
230 9 5162.18
231 9 5101.53
232 3 4404.24
233 10 4303.08
234 1 4389.45
235 3 4633.53
236 4 5385.16
237 3 5311.72
238 8 5445.18
239 3 5128.31
240 5 5328.81
241 7 5386.36
242 2 5223.94
243 1 5736.29
244 17 5324.56
245 4 4129.99
246 7 3760.83
247 3 3832.23
248 7 3990.77
249 1 4193.87
250 2 4811.53
251 9 4833.33
252 1 5253.64
253 3 5547.17
254 3 5771.99
255 9 5608.26
256 7 4687.14
257 1 4939.2
258 9 5487.62
259 8 4868.02
260 4 4160.09
261 3 4292.46
262 6 4768.79
263 1 4603.64
264 2 5386.05
265 9 5829.47
266 2 5665.2
267 11 5326.13
268 3 4933.34
269 2 5343.22
270 6 5289.19
271 2 5807.43
272 7 5882.73
273 3 5557.55
274 7 5986.53
275 2 5987.61
276 1 6331.42
277 9 6369.14
278 6 6289.1
279 5 5919.66
280 2 5883.95
281 9 6086.34
282 2 5876.1
283 12 5285.2
284 13 4550.15
285 2 3942.32
286 2 4210.34
287 7 4462
288 2 4330.67
289 5 4691.73
290 4 4671.65
291 2 5371.52
292 7 5424
293 6 4818.6
294 13 4341.89
295 5 3191.36
296 3 3747.86
297 3 3991.16
298 4 4176.82
299 10 4059.35
300 1 4291.78
301 3 4574.52
302 5 4433.02
303 3 4907.82
304 3 4977.72
305 8 5191.42
306 4 4967.94
307 8 4593.28
308 8 3958.78
309 4 4050.91
310 7 3518.9
311 7 3534.91
312 3 3169.77
313 9 3017.08
314 0 0
315 1 4321.03
316 6 4350.1
317 5 4404.11
318 5 4386.39
319 5 4518.3
320 5 4459.16
321 5 4333.96
322 3 4517.13
323 7 4485.23
324 3 4685.57
325 6 4722.56
326 4 4552.66
327 8 4562.33
328 2 4336.93
329 8 4766.77
330 3 4127.24
331 3 4695.13
332 4 5052.27
333 4 5324.17
334 10 4872.47
335 2 4896.58
336 2 5075.26
337 11 4994.24
338 7 4039.26
339 7 3806.11
340 3 3567.3
341 3 4333.33
342 8 3835.7
343 1 4371.06
344 8 4362.1
345 3 4133.64
346 3 4945.53
347 6 4578.12
348 3 4819.87
349 9 4888.8
350 2 4510.28
351 3 4943.96
352 6 4739.27
353 6 5017.3
354 5 4565.18
355 3 4927.76
356 4 5110.36
357 5 5198.71
358 2 5727.75
359 2 6520.95
360 7 6325.21
361 5 6391.58
362 6 6094.65
363 8 5836.61
364 4 5724.66
365 8 5371.39
366 7 4856.47
367 4 4343.36
368 3 4787.83
369 11 4361.9
370 2 4428.22
371 7 4352.61
372 2 4306.61
373 3 4899.87
374 7 4986.37
375 3 5295.99
376 2 5884.91
377 5 5574.47
378 3 6136.64
379 4 6451.97
380 7 6170.73
381 11 5103.91
382 7 4659.47
383 4 4653.12
384 7 4421.3
385 3 4461.38
386 7 4609.46
387 1 4644.59
