#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.93157 1 0.147455 1 1 0.852545 3 0 172.764
1 3.71407 1.09091 5.26434 2 1 0.122609 3 0 95.9925
2 3.16864 1.5 1.95767 3 2 0.393945 7 0 97.2449
3 2.58995 1.9 3.5074 4 3 0.233914 15 0 98.7394
4 2.00507 2.69231 19.078 5 5 0.200009 17 0 100.426
5 0.505723 4.42105 27.5469 6 8 0.0925131 31 0 102.969
6 0.563978 3 17.7936 3 12 0.312994 45 0 103.799
7 0.956675 2.09091 10.3897 2 18 0.17472 92 0 107.759
8 0.74722 2 5.87222 2 27 0.243668 156 0 113.866
9 0.560544 2 2.79137 2 41 0.22512 310 0 125.013
10 0.843158 2 1.8876 2 57 0.172473 397 0 138.237
11 3.40998 1.6 1.18574 1 58 0.0561781 398 8 139.823
12 3.31495 1 0.502107 1 58 0.419957 66 47 134.95
13 3.45393 1 0 1 44 0.931209 0 0 120.631
14 2.93905 1.08333 0.246564 2 33 0.878078 35 14 115.028
15 2.13932 1.2 0.460473 3 25 0.740469 6 0 111.861
16 0.800776 2.25 0.922856 5 19 0.525762 125 20 109.898
17 0.319224 3.54545 3.13666 5 20 0.0741563 107 0 111.33
18 0.818515 3.4 1.51035 3 30 0.0408169 259 15 118.018
19 0.840713 2 0.658535 3 45 0.343424 130 129 128.069
20 0.539754 2.47619 1.42741 3 31 0.191207 170 42 119.187
21 0.905423 2.08333 0.618986 2 47 0.460564 81 138 127.822
22 1.01143 2 0.660326 2 31 0.569299 70 42 117.18
23 0.963293 2 0.86513 2 25 0.367582 64 35 112.845
24 0.881618 2 0.809681 2 24 0.272413 74 40 112.478
25 0.559979 2 0.846251 2 21 0.196869 87 26 110.781
26 0.530335 2 1.23411 2 20 0.307519 108 34 108.734
27 1.85335 1.09091 0.433986 1 28 0.586291 42 42 112.112
28 2.14151 1.8 0.118656 2 21 0.958828 28 13 107.67
29 1.54234 2.41667 1.76724 3 16 0.29281 79 11 107.039
30 0.493678 3.3 1.58786 4 24 0.130841 188 4 113.34
31 1.01806 3.33333 0.837173 2 36 0.195444 175 153 121.213
32 0.96875 2 0.64684 2 35 0.393029 60 44 118.793
33 0.930315 2 0.830507 2 27 0.415882 96 53 113.634
34 0.915032 2 0.883358 2 25 0.377034 84 52 112.656
35 0.80965 2 0.811028 2 25 0.272058 84 61 112.709
36 0.932211 2 0.801985 2 22 0.242222 73 42 110.53
37 0.972594 2 0.821297 2 20 0.323625 63 33 109.171
38 0.904595 2 1.14558 2 19 0.240252 88 4 108.701
39 0.858178 2 1.31357 2 25 0.166505 105 55 112.635
40 0.918164 2 0.671195 2 38 0.471372 80 86 120.064
41 0.944628 2 0.697825 2 28 0.512748 72 40 114.254
42 0.841525 2 0.933387 2 22 0.296617 76 25 110.795
43 0.921213 2 0.829727 2 23 0.153459 89 47 111.26
44 0.959145 2 0.723487 2 21 0.342848 66 34 109.583
45 0.976602 2 1.01601 2 17 0.116889 80 25 106.979
46 0.90348 2 1.98693 2 20 0.0572208 101 16 109.673
47 0.947377 2 1.03791 2 30 0.322727 136 41 115.258
48 1.0528 2 0.737263 2 35 0.339736 78 66 119.483
49 0.922953 2 0.593931 2 31 0.503192 58 45 116.094
50 0.985433 2 0.85565 2 20 0.183465 87 28 110.744
51 0.89615 2 0.774964 2 20 0.274873 66 32 109.068
52 0.815478 2 1.86013 2 17 0.0547694 113 9 107.327
53 0.85819 2 1.02261 2 26 0.288319 144 18 112.742
54 0.986182 2 0.701738 2 30 0.316463 79 63 115.031
55 1.02881 2 0.715514 2 25 0.39919 66 42 112.239
56 0.936021 2 0.904552 2 21 0.308298 89 19 110.154
57 0.910924 2 1.41194 2 22 0.170462 94 35 110.401
58 0.994559 2 0.813833 2 33 0.407326 89 79 116.854
59 1.00607 2 0.571754 2 31 0.490346 69 55 115.739
60 0.893311 2 0.739215 2 22 0.362573 69 37 110.807
61 0.942101 2 0.72354 2 18 0.294934 77 27 108.021
62 1.00022 2 0.826822 2 15 0.234294 83 26 106.038
63 0.923906 2 1.91324 2 14 0.122241 88 16 105.118
64 1.01487 2 1.57392 2 21 0.315065 111 2 109.418
65 0.995793 2 0.883618 2 31 0.318476 138 53 116.137
66 0.914783 2 0.695572 2 32 0.26118 69 54 116.726
67 0.908063 2 0.702249 2 24 0.386238 66 44 112.218
68 0.792811 2 1.52451 2 18 0.271174 91 25 108.418
69 0.513123 2 0.930303 2 27 0.347836 129 46 113.474
70 2.80771 1.27273 0.421644 1 28 0.556018 29 15 112.083
71 2.32062 1.27273 3.37133e-05 2 21 0.999999 8 4 107.062
72 1.46688 1.91667 0.989069 3 16 0.43963 68 9 107.17
73 0.605255 3.1 1.85889 4 21 0.0989685 154 4 112.001
74 0.409508 3.5 0.879001 3 32 0.142572 207 150 118.324
75 1.0345 2.64286 0.689853 2 31 0.367513 96 78 115.721
76 0.703577 2 1.16208 2 26 0.601245 69 13 111.924
77 0 -nan 0.666515 0 34 0.464995 45 40 114.331
