#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.11943 1 1.22576 1 1 0.591415 6 0 122.21
1 2.83569 1.45455 1.56406 2 2 0.5 8 0 96.3215
2 2.17583 1.90909 3.90968 3 3 0.0541595 17 0 98.0822
3 0.84013 2.1 12.8592 4 5 0.171691 21 0 100.08
4 0.284376 3.3 14.0783 4 8 0.166606 31 0 101.881
5 0.677388 2.38095 12.7484 2 12 0.130574 52 0 104.065
6 0.786913 1.22222 7.96263 2 18 0.287559 72 0 107.965
7 0.722503 1.7 3.32581 2 27 0.183807 184 0 114.775
8 0.599639 1.90909 1.60732 2 41 0.128118 353 0 127.038
9 0.668107 1.95238 1.00042 2 57 0.170496 318 90 140.445
10 0.571965 1.90909 0.538738 2 57 0.479472 73 74 135.929
11 0.57922 1.77778 0.499944 2 32 0.546648 60 34 117.249
12 0.916673 1.6 0.648874 2 16 0.480656 57 25 107.466
13 1.04335 1.9 1.03604 2 11 0.206951 74 9 103.356
14 0.620328 2 2.52644 2 13 0.0262519 82 4 105.054
15 0.753909 2 1.81823 2 19 0.274698 103 0 108.671
16 1.09605 2 1.08784 2 29 0.283965 156 35 116.053
17 1.0998 2 0.786017 2 36 0.351073 77 67 122.144
18 1.23954 2 0.999568 2 34 0.288693 63 39 121.187
19 1.02836 2.18182 0.756614 3 43 0.331631 70 61 128.072
20 0.288963 3.5 1.5707 4 38 0.298628 151 83 127.212
21 0.85267 2.3 0.814958 2 57 0.352563 97 163 139.125
22 0.637716 2 0.633434 2 51 0.459331 63 56 133.198
23 0.625464 2 0.61375 2 34 0.479755 64 43 120.262
24 0.944179 2 0.681047 2 22 0.412081 66 44 111.624
25 1.15167 2 1.09605 2 17 0.310413 72 21 109.627
26 0.554293 2.30769 1.34051 3 22 0.222033 96 19 112.381
27 0.657831 2.5 1.13958 2 33 0.121856 175 82 120.349
28 0.998679 2 0.691297 2 43 0.395417 76 69 126.595
29 0.825554 2 0.596585 2 35 0.571827 69 51 121.235
30 0.933787 2 1.10709 2 22 0.37503 70 13 113.752
31 0.921683 2 0.839591 2 28 0.215991 79 54 115.661
32 0.959455 2 0.923143 2 26 0.142201 75 36 115.186
33 1.06899 2 0.812604 2 28 0.282711 66 37 115.755
34 1.09456 2 1.469 2 27 0.209179 88 50 115.302
35 1.06562 2 0.810641 2 41 0.37728 94 69 126.825
36 1.16524 2 0.81503 2 39 0.394924 54 46 124.474
37 0.984721 2.09091 0.711377 3 39 0.377038 72 51 125.478
38 0.226434 3 1.18987 3 33 0.215656 156 88 122.522
39 0.378524 2.375 0.629895 2 45 0.371139 73 89 127.181
40 1.34144 1.63636 0.409587 1 30 0.689914 62 28 114.054
41 0.978175 1.7 0.803442 2 23 0.692187 73 20 109.884
42 0.456261 2 1.0637 2 21 0.228538 102 39 111.182
43 2.19521 1.3 0.549112 1 25 0.426694 41 20 111.076
44 1.93125 1.5 0.437109 2 20 0.681337 35 15 108.189
45 1.16987 2.1 2.14025 3 15 0.246958 78 2 107.282
46 0.346902 3 1.51908 3 23 0.167845 164 4 112.641
47 0.703339 2.47619 0.925282 2 35 0.169855 182 106 122.132
48 0.77287 2 0.859399 2 37 0.369485 93 71 121.726
49 0.881425 2 0.709872 2 35 0.359542 75 64 120.793
50 0.98099 2 1.07507 2 27 0.376325 61 25 116.033
51 0.875589 2 0.765741 2 33 0.312046 82 58 119.868
52 1.04023 2 0.889504 2 27 0.232887 59 38 116.247
53 0.629773 2 0.790699 2 29 0.318624 73 42 116.904
54 0.924298 2 1.62014 2 25 0.192016 104 22 115.54
55 0.641731 2 0.754978 2 38 0.354139 93 78 122.282
56 1.03434 2 0.806532 2 31 0.314759 66 42 118.13
57 0.7678 2 0.705186 2 29 0.447891 61 40 116.566
58 0.681371 2 0.9188 2 22 0.222705 100 16 112.929
59 1.18104 2 0.842746 2 23 0.1637 72 35 112.321
60 0.767533 2.9 2.01479 3 24 0.255134 91 27 113.787
61 0.500743 3 1.29622 3 36 0.342384 132 37 123.097
62 1.01783 2.63636 0.789597 2 54 0.32001 116 133 138.079
