#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.63052 1 6.1576e-05 1 1 0.999938 1 0 216.385
1 4.53266 1.61538 0.975468 2 1 0.463493 12 0 95.9589
2 6.13289 2.08333 5.59476 3 2 0.388326 4 0 97.4692
3 5.56337 2.46154 5.65213 4 3 0.13371 10 0 98.9885
4 3.91199 1.75 4.0672 5 5 0.237105 19 0 100.992
5 4.35641 2.76923 4.15849 6 8 0.162038 25 0 104.214
6 2.26237 2.91667 5.29078 8 12 0.113225 41 0 109.045
7 1.64987 2.5 6.75504 10 18 0.312786 45 0 114.977
8 0.640977 5.15385 9.51199 13 27 0.105608 98 0 125.334
9 0.558065 5.69231 8.01772 9 41 0.1785 156 0 134.285
10 1.68446 4.5 5.40906 4 55 0.155051 246 0 142.761
11 1.08967 3.23077 7.04232 3 56 0.12917 185 0 143.158
12 2.63473 2.25 4.69011 2 57 0.158834 268 0 143.03
13 2.2279 2 3.2505 2 57 0.0613639 335 0 142.752
14 3.55795 2 2.78235 2 57 0.0475421 297 0 142.656
15 2.34526 2 2.05927 2 57 0.0703369 266 5 142.776
16 2.6924 2 1.18749 2 57 0.120832 151 131 142.763
17 2.54079 2 0.803128 2 57 0.189082 63 52 140.753
18 2.41982 2 0.781158 2 56 0.604673 29 17 136.189
19 4.07796 1.46154 0.616497 3 56 0.561442 48 20 135.227
20 7.53086 1 0.567189 3 50 0.750799 29 9 130.551
21 2.14889 2.15385 0.631229 5 42 0.659701 61 16 128.659
22 1.0544 3.33333 1.37402 8 38 0.200893 139 45 130.544
23 0.735261 4.76923 2.00827 8 51 0.194257 206 31 142.233
24 5.66873 1.75 1.61589 4 55 0.166498 173 42 142.604
25 5.91922 1.84615 0.936642 3 56 0.131249 94 131 142.022
26 2.25941 3 0.765251 3 56 0.48446 50 12 138.936
27 1.77501 3 0.751166 3 55 0.421377 42 22 136.569
28 4.34201 1.75 0.603117 4 54 0.637245 42 8 134.257
29 4.1135 1.38462 0.647288 5 47 0.644405 58 18 133.697
30 2.58985 2.33333 0.833297 8 44 0.489926 95 19 133.925
31 0.964653 3.23077 1.99614 11 48 0.262808 134 24 142.204
32 1.97803 4.08333 2.40906 8 51 0.107278 161 0 142.669
33 1.63353 4.23077 1.85774 7 52 0.0766014 227 0 142.619
34 1.52261 3.25 2.82042 6 53 0.145271 160 0 142.606
35 1.336 3.61538 2.98393 5 54 0.103256 206 0 142.929
36 1.06995 3.16667 2.55334 4 55 0.0762425 267 0 142.652
37 1.70396 2.76923 2.28583 3 56 0.0893224 252 0 142.636
38 1.09721 3 2.92663 3 56 0.0914532 192 0 143.004
39 1.73455 2.23077 3.14718 2 57 0.078842 183 0 143.235
40 1.55414 2 2.02236 2 57 0.0684925 269 0 142.903
41 2.32612 2 1.73719 2 57 0.0572759 221 5 142.783
42 2.23186 2 1.26715 2 57 0.112692 155 63 142.974
43 2.36133 2 0.877049 2 57 0.154847 98 62 141.76
44 2.49817 2 0.793283 2 57 0.4596 33 30 137.754
