#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 1 11544.7
12 0 0
13 1 13268.7
14 0 0
15 1 15052.9
16 1 16285
17 0 0
18 0 0
19 0 0
20 1 19923.6
21 0 0
22 0 0
23 0 0
24 1 23819
25 0 0
26 1 25417.3
27 2 26160.3
28 0 0
29 0 0
30 13 27627.8
31 29 24949.6
32 1 23082.6
33 0 0
34 1 24712.4
35 1 25757.1
36 0 0
37 0 0
38 1 27971.1
39 0 0
40 12 28453
41 16 26487.4
42 1 25962.2
43 0 0
44 0 0
45 0 0
46 2 30260.3
47 0 0
48 0 0
49 0 0
50 42 29644.1
51 24 23629
52 2 22539.4
53 22 21087.9
54 9 18463.1
55 23 16567.4
56 9 14179.8
57 1 14479.2
58 2 15249.8
59 2 16253.8
60 0 0
61 2 16990.6
62 0 0
63 2 19044
64 0 0
65 10 19732.3
66 1 19429.2
67 1 20547.8
68 0 0
69 1 22120.2
70 0 0
71 6 23472.5
72 1 23793.8
73 1 24714.5
74 0 0
75 6 25678.3
76 2 25940.1
77 1 27079.5
78 14 26123.5
79 1 25778.3
80 0 0
81 1 27676.1
82 1 28847.3
83 0 0
84 4 29877.7
85 6 29629.5
86 103 20507.3
87 1 10909.8
88 4 11000.8
89 9 10994
90 0 0
91 0 0
92 0 0
93 1 13680.8
94 0 0
95 1 16009.3
96 64 10076.6
97 3 4548.91
98 0 0
99 0 0
100 12 5736.93
101 10 4927.82
102 4 4138.28
103 1 4687.95
104 0 0
105 4 6433.43
106 6 6509.62
107 7 6093.05
108 6 5715.84
109 7 5250.84
110 5 4972.69
111 6 5017.79
112 0 0
113 1 6312.57
114 2 7508.12
115 15 6454.19
116 1 5502.57
117 0 0
118 16 6462.52
119 7 4873.03
120 1 5176.35
121 1 6013.62
122 13 5788.9
123 7 4275.66
124 0 0
125 4 5448.66
126 1 5634.77
127 1 6164.6
128 1 7330.23
129 7 7605.1
130 2 7646.22
131 6 7512.76
132 2 8141.2
133 14 7424.94
134 9 6137.57
135 0 0
136 1 7000.18
137 3 7743.65
138 20 6100.44
139 1 5606.53
140 0 0
141 7 7067.58
142 1 6593.82
143 10 6777.33
144 18 5436.98
145 6 3568.95
146 1 3386.52
147 1 4455.33
148 1 5727.59
149 7 5523.4
150 1 5650.63
151 0 0
152 1 8078.98
153 0 0
154 0 0
155 1 10488.6
156 39 7465.5
157 2 4815.14
158 0 0
159 2 5860.73
160 12 5394.96
161 3 4814.07
162 0 0
163 13 5809.26
164 8 4228.16
165 5 4388.36
166 3 4305.74
167 1 4924.86
168 0 0
169 3 6546.38
170 0 0
171 4 7821.64
172 1 8283.48
173 2 9078.22
174 1 9317.78
175 6 9482.95
176 0 0
177 3 10926.8
178 19 9982.78
179 3 8356.23
180 1 9001.51
181 4 9482.22
182 35 6616.3
183 2 4301.6
184 1 5124.82
185 3 5467.47
186 6 5233.77
187 1 5676.96
188 1 6177.04
189 12 6454.59
190 2 5896.15
191 10 6011.53
192 11 4515.28
193 1 4419.37
194 2 5387.84
195 1 6279.92
196 4 6607.46
197 2 6800.26
198 9 6746.67
199 1 6630.76
200 1 7157.02
201 9 7238.17
202 2 7329.79
203 0 0
204 1 8681.93
205 33 6861.8
206 1 4330.22
207 0 0
208 1 6428.38
209 0 0
210 0 0
211 0 0
212 1 10207.2
213 1 10451.4
214 14 10029.5
215 0 0
216 0 0
217 18 9785.76
218 9 8569.76
219 11 7219.32
220 8 6759.57
221 11 5109.55
222 1 5265.27
223 2 5702.52
224 14 5588.84
225 1 4736.11
226 7 5259.95
227 2 5470.25
228 2 5780.63
229 0 0
230 18 5905.16
231 10 3559.1
232 3 3850.57
233 5 3832.09
234 1 4088.32
235 0 0
236 7 5686.99
237 2 5167.82
238 1 6429.18
239 2 7321.45
240 1 8152.2
241 0 0
242 2 9226.55
243 16 8757.07
244 2 7656.4
245 0 0
246 12 7971.58
247 21 6221.92
248 0 0
249 4 5665.34
250 6 5830.56
251 1 5858.06
252 1 6315.67
253 6 6676.45
254 0 0
255 2 8134.42
256 16 7644.13
257 9 5460.96
258 6 5454.14
259 6 5317.95
260 3 5182.91
261 3 6130.64
262 0 0
263 1 7490.81
264 14 7038.59
265 1 6513.22
266 0 0
267 0 0
268 9 8339.32
269 19 6311.35
270 1 5485.46
271 9 5328.93
272 1 5607.3
273 1 6416.59
274 0 0
275 22 5765.15
276 8 3714.54
277 4 3586.54
278 1 4658.34
279 0 0
280 11 5032.89
281 1 5031.43
282 9 5222.56
283 0 0
284 1 6132.23
285 3 6510.22
286 3 7112.68
287 8 6375.82
288 2 6539.14
289 3 7188.99
290 15 6574.11
291 7 5267.89
292 4 5130.98
293 3 5416.46
294 5 5977.35
295 3 6017.29
296 1 6131.17
297 16 6132.27
298 3 5084.35
299 3 5184.63
300 1 5841.25
301 0 0
302 0 0
303 29 6148.51
304 1 3903.6
305 1 4344.89
306 2 4998.78
307 11 4846.3
308 0 0
309 2 6011.5
310 2 6489.39
311 2 6824.9
312 4 7333.59
313 3 7368.8
314 1 8675.45
315 24 6729.53
316 1 5444.75
317 12 4984.4
318 0 0
319 1 5286.6
320 14 5354.85
321 1 4719.79
322 1 5092.54
323 2 6067.55
324 1 6963.97
325 3 7590.44
326 18 6800.42
327 1 5764.41
328 1 6696.46
329 0 0
330 17 6328.85
331 2 5811.42
332 0 0
333 1 6762.75
334 15 6324.08
335 2 6289.59
336 10 6037.53
337 4 5629.59
338 0 0
339 8 5853.55
340 0 0
341 5 6585.1
342 4 6903.91
