#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 1 13979.6
14 0 0
15 0 0
16 0 0
17 2 17127.3
18 0 0
19 1 19364.4
20 0 0
21 0 0
22 0 0
23 0 0
24 1 24474.9
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 1 29401.9
31 0 0
32 1 31711.7
33 1 32698.3
34 1 33500.1
35 0 0
36 0 0
37 0 0
38 44 32603.7
39 1 29347.3
40 0 0
41 1 31399.6
42 0 0
43 8 32402.5
44 1 31909.8
45 19 31000.6
46 0 0
47 1 31325.4
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 1 37338.7
54 0 0
55 1 38559.6
56 0 0
57 0 0
58 46 37499.5
59 20 31376.5
60 0 0
61 0 0
62 0 0
63 2 33007.8
64 0 0
65 31 31678.4
66 11 28941.8
67 12 28045.6
68 12 26541.5
69 4 25262.5
70 2 25831.2
71 19 24894.6
72 0 0
73 0 0
74 1 25624.8
75 0 0
76 1 28052.9
77 0 0
78 0 0
79 8 29875
80 0 0
81 0 0
82 16 30086.6
83 0 0
84 0 0
85 1 31816.7
86 0 0
87 1 33379.1
88 0 0
89 0 0
90 1 36237.4
91 9 36231.1
92 1 36215.1
93 1 36914.6
94 0 0
95 2 39133.1
96 1 39751.5
97 9 39706.7
98 0 0
99 0 0
100 0 0
101 0 0
102 1 43358.7
103 0 0
104 11 44132.6
105 1 44215
106 3 44614.2
107 5 45060
108 1 45635.1
109 0 0
110 3 47077.5
111 4 47584.8
112 3 47553.2
113 0 0
114 3 48554.3
115 0 0
116 1 50037.4
117 2 51315.5
118 2 51986.6
119 0 0
120 1 53502.3
121 0 0
122 0 0
123 0 0
124 0 0
125 0 0
126 0 0
127 2 59909.6
128 0 0
129 0 0
130 1 62536.8
131 13 62971
132 1 62020.8
133 7 62449.6
134 2 62505.1
135 1 62778.1
136 0 0
137 0 0
138 0 0
139 111 55567.6
140 1 45590.5
141 1 46717
142 1 47678.5
143 0 0
144 1 48822.2
145 0 0
146 0 0
147 0 0
148 1 53382.6
149 0 0
150 0 0
151 0 0
152 1 56477.6
153 1 57414.8
154 1 58188.9
155 1 59398.8
156 3 59884
157 1 60611.1
158 2 61100.2
159 117 50146.7
160 16 38226.1
161 2 36958.1
162 1 37509.7
163 0 0
164 0 0
165 21 38051.9
166 1 37618.9
167 2 37874.7
168 27 36142.8
169 0 0
170 1 35515.6
171 0 0
172 0 0
173 1 38138.9
174 0 0
175 0 0
176 0 0
177 1 41952.4
178 0 0
179 0 0
180 1 44920.2
181 125 33548.6
182 9 20747.9
183 3 20593.2
184 0 0
185 4 22217.6
186 2 22164.2
187 2 22603.1
188 6 22802.2
189 0 0
190 0 0
191 0 0
192 3 26113.5
193 0 0
194 0 0
195 22 26227.1
196 0 0
197 0 0
198 0 0
199 1 27849.9
200 0 0
201 0 0
202 0 0
203 0 0
204 1 33140.9
205 0 0
206 0 0
207 1 36204.1
208 1 37068.3
209 0 0
210 1 38771.6
211 113 27650.5
212 1 17491.4
213 1 18622.4
214 0 0
215 0 0
216 1 21556.8
217 0 0
218 1 22739.4
219 0 0
220 0 0
221 11 24693.9
222 0 0
223 1 26066.1
224 1 26041.9
225 1 27575.6
226 0 0
227 0 0
228 0 0
229 0 0
230 0 0
231 14 31359.7
232 80 23645.6
233 1 16737.7
234 0 0
235 2 17713.7
236 1 18581.7
237 14 18403.7
238 0 0
239 3 18337.6
240 4 18723
241 2 19142.5
242 2 19782.8
243 0 0
244 0 0
245 31 19718
246 1 17365.8
247 16 16417.3
248 1 15733.8
249 0 0
250 0 0
251 1 18275.9
252 0 0
253 1 20736.5
254 0 0
255 1 22723.8
256 30 20623.9
257 21 15732.4
258 4 14925.4
259 0 0
260 7 15536.1
261 1 15873
262 0 0
263 0 0
264 7 18343.4
265 0 0
266 26 16753.7
267 1 14962.2
268 5 15298.7
269 0 0
270 1 16366.8
271 1 17029.4
272 3 17584.5
273 2 18471.5
274 2 18825.6
275 0 0
276 0 0
277 0 0
278 3 22529.3
279 0 0
280 0 0
281 0 0
282 1 26256.3
283 0 0
284 9 26957.9
285 0 0
286 4 28427.9
287 1 28905.3
288 0 0
289 0 0
290 0 0
291 1 32052.1
292 0 0
293 0 0
294 1 35290.2
295 1 36129.3
296 0 0
297 0 0
298 17 36989.7
299 1 36637.5
300 0 0
301 0 0
302 1 39225.5
303 1 40254.2
304 1 40347.4
305 73 33849.9
306 0 0
307 1 29170.5
308 1 29994.5
309 1 30797.1
310 0 0
311 1 32319.3
312 10 32244.7
313 0 0
314 0 0
315 67 27269.4
316 1 21253.7
317 41 18556.9
318 2 15184.7
319 1 15855.4
320 2 16208.7
321 3 17213.7
322 0 0
323 0 0
324 7 18853.4
325 0 0
326 1 20565
327 0 0
328 24 19622.5
329 0 0
330 4 19233.3
331 0 0
332 10 19256.4
333 0 0
334 2 20141.8
335 12 19731.5
336 2 19472.8
337 1 20290.2
338 1 21453.6
339 0 0
340 2 22669.2
341 0 0
342 3 24506.8
343 13 23694.3
344 2 22790.3
345 2 23761
346 2 24163.8
347 0 0
348 4 25453.8
349 0 0
350 0 0
351 1 27827.9
352 0 0
353 2 29593.8
354 1 30675.6
355 0 0
356 60 26259.5
