#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 1 9500.3
10 0 0
11 1 11827.3
12 0 0
13 1 13343.6
14 0 0
15 1 14448
16 2 15705.8
17 1 16004.6
18 2 17093.7
19 2 17496.1
20 1 18451.3
21 0 0
22 0 0
23 0 0
24 1 22335
25 4 22535.4
26 2 22781.7
27 0 0
28 1 24328.4
29 19 24079.9
30 5 22215.6
31 4 22282.8
32 8 22289.2
33 1 22419.1
34 12 21914
35 18 19833.5
36 0 0
37 2 20099.5
38 0 0
39 2 21338.7
40 15 20810.6
41 16 18858.8
42 9 17168.8
43 28 14701.7
44 0 0
45 1 13822.8
46 16 13408
47 1 12434.1
48 1 12844.1
49 1 14368.3
50 0 0
51 1 15703.1
52 1 16865.4
53 0 0
54 1 18528.8
55 1 19520.4
56 0 0
57 2 20511
58 1 21129.6
59 1 22057.7
60 1 23329.8
61 1 24396.3
62 0 0
63 1 26085.6
64 0 0
65 1 27249.3
66 2 28212.4
67 0 0
68 1 30040.1
69 1 31172.1
70 0 0
71 1 32189.2
72 1 33216.1
73 1 34261.1
74 1 34779.9
75 1 35629
76 1 36323.6
77 1 37793.9
78 1 38511.1
79 0 0
80 2 39973.5
81 0 0
82 1 41665.6
83 1 42325.4
84 1 43376.7
85 0 0
86 0 0
87 1 45512
88 0 0
89 0 0
90 1 49174
91 1 49783
92 1 50308
93 1 51323.8
94 2 51900.1
95 0 0
96 0 0
97 1 54994.4
98 0 0
99 1 56091.4
100 1 57309.5
101 0 0
102 1 58612.1
103 2 59806.3
104 2 59871.5
105 121 49045.8
106 1 37891.2
107 0 0
108 95 30299.3
109 0 0
110 1 22402.2
111 0 0
112 2 24342.7
113 1 24551.6
114 69 18835.1
115 1 13064.7
116 1 13904.1
117 1 14611.2
118 0 0
119 1 16041.4
120 2 16979.8
121 1 17848
122 1 18613.5
123 1 19072.2
124 1 20197.2
125 1 21138.4
126 1 21886.7
127 1 22535.7
128 1 22916.9
129 1 24325.7
130 0 0
131 1 26077.7
132 1 27090.9
133 1 27894.6
134 0 0
135 1 29615.2
136 2 30320.3
137 17 28688.3
138 1 28352.9
139 1 29123.7
140 3 29911.8
141 115 18505.3
142 6 7620.39
143 0 0
144 0 0
145 0 0
146 1 11352
147 1 12363.4
148 18 11366.7
149 4 10061.9
150 6 9566.01
151 3 10119
152 12 9752.39
153 2 8845.5
154 0 0
155 0 0
156 0 0
157 14 11428.9
158 6 10353.2
159 10 9579.01
160 5 9092.82
161 13 8672.13
162 0 0
163 1 8773.49
164 11 8966.63
165 0 0
166 4 9477.37
167 5 9344.89
168 2 9419.78
169 9 9955
170 3 9609.91
171 7 9146.03
172 3 9771.2
173 17 8359.89
174 10 6646.62
175 8 6082.39
176 1 5860.01
177 0 0
178 1 7865.65
179 12 7726.83
180 3 7072.39
181 1 7953.26
182 1 8661.81
183 1 9681.56
184 29 7155.39
185 0 0
186 3 6430.17
187 0 0
188 17 5983.08
189 8 4675.14
190 1 4579.59
191 2 5221.39
192 2 6465.65
193 0 0
194 15 6112.02
195 7 5253.43
196 0 0
197 0 0
198 2 6905.88
199 0 0
200 0 0
201 0 0
202 0 0
203 0 0
204 0 0
205 1 14025.4
206 0 0
207 0 0
208 0 0
209 0 0
210 0 0
211 0 0
212 0 0
213 0 0
214 0 0
215 0 0
216 0 0
217 0 0
218 0 0
219 0 0
220 0 0
221 0 0
222 1 30368.6
223 0 0
224 0 0
225 130 21096.8
226 1 8130.17
227 4 9125.98
228 13 8274.19
229 8 7145.42
230 9 6484.22
231 0 0
232 3 7449.55
233 12 7146.61
234 10 5489.58
235 5 5466.17
236 0 0
237 1 6314.32
238 1 7128.89
239 1 8397.3
240 21 6913.5
241 1 5519.17
242 9 6238.6
243 7 5299.06
244 5 5065.25
245 3 4971.54
246 3 5317.49
247 0 0
248 1 6855.66
249 3 7550.01
250 10 7846.62
251 0 0
252 1 8049.74
253 1 9485.7
254 21 8081.92
255 1 7074.57
256 1 7100.66
257 12 7415.43
258 0 0
259 0 0
260 1 8570.34
261 9 8633.4
262 0 0
263 22 7741.69
264 4 6489.92
265 9 5624.78
266 4 5492.87
267 1 6253.87
268 1 7311.6
269 1 7671.52
270 5 8162.77
271 3 8304.17
272 0 0
273 2 10032.9
274 11 9241.3
275 1 9082.3
276 6 9535.95
277 14 8956.27
278 0 0
279 1 8935.74
280 18 8001.96
281 5 7026.27
282 5 6838.99
283 6 7016.99
284 2 7126.02
285 0 0
286 3 8419.11
287 6 8555.8
288 2 8917.67
289 1 9839.83
290 2 10120.6
291 2 11006.5
292 9 10978.5
293 0 0
294 0 0
295 1 12488.3
296 2 13778.4
297 43 9567.81
298 3 6286.41
299 2 7062.19
300 7 7203.89
301 2 7422.11
302 1 8074.77
303 1 8426.82
304 5 8834
305 2 9380.68
306 2 9735.57
307 7 10186.1
308 2 9986.28
309 2 10637.4
310 1 11547
311 2 11985.4
312 2 12783.4
313 4 13029.6
314 33 10000.7
315 2 8103.16
316 12 6998.34
317 0 0
318 6 7265.91
319 0 0
320 4 8793.09
321 4 8840.29
322 2 9309.19
323 1 9808.28
324 3 10628.6
325 0 0
326 0 0
327 2 12733.8
328 1 14133.8
329 1 14524.4
330 13 14010.3
331 1 13853
332 0 0
333 3 15527.5
334 46 11199.9
335 1 7601.15
336 0 0
337 12 8256.13
338 3 8077.84
339 3 8524.78
340 1 9064.12
341 0 0
342 0 0
343 0 0
344 0 0
345 33 10618.3
346 3 7816.84
347 1 8177.69
348 14 7664.73
349 3 7812.25
350 1 8146.23
351 1 8518.25
352 1 9440.89
353 1 10317.8
354 1 11297.1
355 1 11755
356 1 13223.1
357 0 0
358 1 15021.2
359 0 0
360 0 0
361 0 0
362 1 18639.1
363 0 0
364 1 20247.2
365 0 0
366 2 21669.3
367 2 22278.3
368 1 23107.9
369 1 23928.3
370 1 24679.6
371 1 25612
372 1 25990.9
373 4 26870.1
374 18 25329.2
375 3 24508.1
376 71 18580.8
377 0 0
378 0 0
379 0 0
380 0 0
381 0 0
382 0 0
383 1 18400.9
384 0 0
385 0 0
386 0 0
387 0 0
388 0 0
389 0 0
390 0 0
391 0 0
392 0 0
393 0 0
394 0 0
395 0 0
396 0 0
397 0 0
398 0 0
399 0 0
400 0 0
401 0 0
402 0 0
403 0 0
404 2 38810.3
405 1 39276.6
406 0 0
407 0 0
408 0 0
409 0 0
410 0 0
411 0 0
412 1 46273
413 0 0
414 0 0
415 0 0
416 0 0
417 18 48955.2
418 1 48029.9
419 0 0
420 66 43464.7
