#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 1 16969.8
17 0 0
18 0 0
19 0 0
20 0 0
21 1 21587.3
22 0 0
23 0 0
24 0 0
25 0 0
26 1 25891.1
27 0 0
28 0 0
29 0 0
30 0 0
31 1 30825
32 0 0
33 1 32642.8
34 1 33305.3
35 1 34317.1
36 0 0
37 54 30892.7
38 23 23616.6
39 1 22978.4
40 0 0
41 1 24163.9
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 13 30989.1
50 0 0
51 1 32074.2
52 0 0
53 0 0
54 0 0
55 2 34968
56 98 26529.1
57 0 0
58 1 18591.5
59 0 0
60 1 20447.3
61 6 20195.9
62 1 20802.6
63 0 0
64 1 22777.3
65 0 0
66 2 24575.6
67 0 0
68 0 0
69 0 0
70 12 27377.6
71 0 0
72 6 27616
73 0 0
74 0 0
75 1 29493.2
76 0 0
77 0 0
78 0 0
79 1 33246.6
80 0 0
81 1 34877.6
82 0 0
83 0 0
84 1 37526.9
85 0 0
86 13 38822.4
87 1 38034.9
88 1 38467.4
89 0 0
90 2 40587.1
91 5 41212.9
92 0 0
93 1 41907.5
94 6 42619
95 1 43240.8
96 0 0
97 2 44464.2
98 3 44704.1
99 0 0
100 0 0
101 0 0
102 108 38377.6
103 0 0
104 18 27344.3
105 0 0
106 1 27062.3
107 1 27943.2
108 8 28046.7
109 0 0
110 1 29694.2
111 25 28083.7
112 0 0
113 1 27625.9
114 0 0
115 0 0
116 0 0
117 61 25521.2
118 1 19439.4
119 7 20489.9
120 2 19955.1
121 0 0
122 1 21559.7
123 0 0
124 2 23421.6
125 0 0
126 3 24963.8
127 4 25302.4
128 19 24065.7
129 3 22632.8
130 3 23768.5
131 0 0
132 0 0
133 1 26016.2
134 5 26022.1
135 0 0
136 0 0
137 1 28414.5
138 2 28922.4
139 3 30191.5
140 1 30244.6
141 7 30299.6
142 0 0
143 4 31544.7
144 2 32041.7
145 1 32411.6
146 0 0
147 2 34599.3
148 1 35361.1
149 13 34971.3
150 1 34151.9
151 1 35280.3
152 77 27892.3
153 1 21087.7
154 0 0
155 1 22914.1
156 1 24279.2
157 2 24981.2
158 4 25595.4
159 1 26067.3
160 11 25293.6
161 1 25408.8
162 12 25441.3
163 1 25110
164 0 0
165 0 0
166 0 0
167 49 23258.1
168 1 20022.9
169 32 17716.4
170 18 12966.8
171 0 0
172 0 0
173 0 0
174 13 14668.8
175 0 0
176 1 15298.6
177 1 15330.1
178 0 0
179 0 0
180 0 0
181 0 0
182 2 20505.2
183 0 0
184 0 0
185 21 21377
186 0 0
187 0 0
188 0 0
189 5 22297
190 19 20959.2
191 0 0
192 0 0
193 1 21929.9
194 1 23301.9
195 43 19081.3
196 0 0
197 0 0
198 0 0
199 2 18845.9
200 28 17074.5
201 10 13958.6
202 9 13009.6
203 3 13190.8
204 7 12766.1
205 0 0
206 2 14452.8
207 0 0
208 12 14699.3
209 0 0
210 8 14950.7
211 0 0
212 20 13803.6
213 0 0
214 1 14188.2
215 0 0
216 0 0
217 0 0
218 3 17365
219 10 17560
220 1 17509.7
221 0 0
222 23 16788.1
223 1 15005.6
224 1 16577.2
225 0 0
226 14 16285.1
227 4 15613.9
228 16 14709.5
229 1 13623.7
230 0 0
231 1 16053.1
232 19 15324.5
233 1 13448.9
234 8 13784.9
235 1 14137.8
236 0 0
237 6 15435
238 0 0
239 18 15279.4
240 7 13610.8
241 0 0
242 0 0
243 1 15235.2
244 0 0
245 0 0
246 1 18091.3
247 1 18809.6
248 12 19112.7
249 0 0
250 2 19507.5
251 1 19901.4
252 68 14656.7
253 1 8391.68
254 0 0
255 1 10424.8
256 1 11175.9
257 0 0
258 1 13236.9
259 0 0
260 0 0
261 1 15261.8
262 4 16277.2
263 1 16951.6
264 0 0
265 0 0
266 1 19450.9
267 0 0
268 1 21659.6
269 1 22463.4
270 0 0
271 0 0
272 1 25158.8
273 0 0
274 2 26218.8
275 0 0
276 1 28640.5
277 0 0
278 2 30123.5
279 0 0
280 0 0
281 0 0
282 0 0
283 0 0
284 1 35387.5
285 0 0
286 1 37739.5
287 1 38365
288 1 39363.2
289 0 0
290 0 0
291 0 0
292 1 42418.5
293 0 0
294 1 44577
295 0 0
296 0 0
297 1 47289.5
298 0 0
299 0 0
300 1 50615.3
301 0 0
302 0 0
303 0 0
304 0 0
305 1 54922.6
306 0 0
307 1 56490.5
308 0 0
309 0 0
310 0 0
311 1 60666.2
312 0 0
313 156 46993.9
314 1 32332.9
315 1 33280.7
316 0 0
317 0 0
318 0 0
319 0 0
320 0 0
321 0 0
322 23 37468.5
323 7 35377
324 1 36251.3
325 0 0
326 0 0
327 1 38586.8
328 1 39128.3
329 72 32963.2
330 0 0
331 5 27203.1
332 1 27749.2
333 3 28814.5
334 2 28764.1
335 0 0
336 0 0
337 10 31158.6
338 0 0
339 14 30138.3
340 1 30308.2
341 0 0
342 0 0
343 1 32941.2
344 18 31691
345 0 0
346 0 0
347 1 32853.6
348 0 0
349 0 0
350 0 0
351 0 0
352 1 37248.4
353 0 0
354 0 0
355 2 40543.2
356 134 27622
357 0 0
358 0 0
359 2 16841.1
360 0 0
361 1 19140.9
362 0 0
363 0 0
364 0 0
365 12 21756.3
366 0 0
367 1 22548.9
