#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 1 14040.4
15 0 0
16 0 0
17 1 17783.8
18 0 0
19 0 0
20 0 0
21 0 0
22 1 21967.6
23 0 0
24 0 0
25 1 25465.9
26 0 0
27 2 26693.8
28 0 0
29 0 0
30 1 29268.5
31 0 0
32 51 26609.6
33 1 22463.6
34 1 22976.9
35 0 0
36 24 22147.5
37 1 21361
38 1 22025.6
39 0 0
40 0 0
41 0 0
42 0 0
43 77 19097.1
44 6 11239.5
45 1 12107.1
46 3 12467.7
47 0 0
48 1 13658.8
49 3 14913.2
50 0 0
51 3 16369.2
52 1 16330.4
53 0 0
54 16 16902.9
55 1 16391.9
56 0 0
57 1 18374.4
58 0 0
59 0 0
60 1 20508
61 1 21497.1
62 1 22710.6
63 1 23524.7
64 6 23631.4
65 11 23141
66 68 15917.1
67 10 9326.35
68 0 0
69 1 10241.1
70 0 0
71 1 11883.7
72 0 0
73 50 9071.52
74 3 4478.03
75 1 5038.18
76 4 5725.59
77 8 5254
78 2 5392.98
79 0 0
80 9 5888
81 3 5833.94
82 0 0
83 15 6312.54
84 2 5140.53
85 7 5207.8
86 1 6364.36
87 0 0
88 21 5453.8
89 1 4291.6
90 0 0
91 1 6043.97
92 0 0
93 1 8459.56
94 1 8447.85
95 1 9933.02
96 0 0
97 0 0
98 1 12100
99 0 0
100 49 9527.61
101 9 4886
102 1 4484.06
103 0 0
104 1 6700.94
105 0 0
106 13 7454.15
107 1 6873.77
108 0 0
109 18 6707.58
110 8 5300.92
111 0 0
112 6 5832.34
113 7 5527.88
114 2 5806.17
115 11 5651.13
116 6 4694.71
117 1 4654.89
118 2 5279.4
119 14 4578.61
120 2 4330.58
121 6 4639.18
122 6 4713.5
123 2 4603.62
124 1 5550.03
125 7 5185.02
126 1 5816.15
127 1 6684.98
128 0 0
129 2 7904.87
130 11 7539.18
131 1 7459.93
132 0 0
133 1 9874.32
134 1 10255.8
135 0 0
136 37 8634.95
137 5 5424.48
138 1 5219.36
139 3 6168.36
140 12 6225.24
141 12 4732.9
142 1 3717.54
143 1 5264.74
144 0 0
145 8 6295.33
146 1 6592.2
147 0 0
148 17 6220.75
149 1 5792.75
150 1 5837.1
151 17 5581.34
152 1 4593.12
153 0 0
154 0 0
155 1 7234.73
156 1 7785.93
157 2 8839.83
158 23 7437.3
159 8 5576.4
160 1 5789.04
161 1 6631.22
162 14 5549.48
163 2 4827.68
164 1 5978.39
165 0 0
166 13 6312.87
167 1 6450.44
168 1 6685.44
169 0 0
170 0 0
171 2 9828.68
172 0 0
173 22 8952.29
174 17 6171.02
175 6 4547.63
176 1 4958.92
177 9 5367.04
178 8 4760.48
179 1 4552.72
180 2 5740.1
181 0 0
182 0 0
183 0 0
184 11 8190.31
185 4 7774.63
186 9 7391.51
187 0 0
188 0 0
189 2 9631.26
190 24 7629.93
191 0 0
192 2 7300.6
193 1 7564.43
194 1 8916.64
195 6 8780.26
196 1 9092.28
197 3 9934.46
198 0 0
199 0 0
200 19 10569.7
201 0 0
202 22 8574.92
203 20 5329.91
204 1 3944.8
205 3 5074.29
206 5 5184.28
207 1 5407.13
208 3 5915.29
209 1 6212.94
210 0 0
211 1 8214.39
212 0 0
213 23 8114.15
214 0 0
215 0 0
216 1 8544.95
217 15 7911.17
218 0 0
219 16 7028.21
220 2 5787.18
221 2 6577.73
222 1 7517.54
223 1 8511.84
224 19 6849.84
225 1 5758.83
226 9 6282.54
227 0 0
228 6 6616.56
229 18 5052.03
230 6 4025.72
231 1 4105.34
232 0 0
233 1 5697.43
234 0 0
235 3 7525.59
236 13 6907.99
237 1 6219.06
238 7 6410.31
239 9 5729.19
240 11 4722.94
241 6 4374.88
242 1 4857.66
243 3 5600.42
244 1 5931.42
245 0 0
246 22 5317.69
247 8 4028.6
248 1 3272.5
249 3 4066
250 7 4299.21
251 2 4096.12
252 6 4944.4
253 0 0
254 4 5827.15
255 3 5845.84
256 1 6363.77
257 2 7515.93
258 10 6636.17
259 0 0
260 12 6542.03
261 1 6519.06
262 0 0
263 1 8633.15
264 0 0
265 2 10039.6
266 16 8716.96
267 2 8760.54
268 24 7117.15
269 1 5067.54
270 1 5646.23
271 7 6081.2
272 4 6194.09
273 0 0
274 2 7325.55
275 0 0
276 21 7103.84
277 1 5706.5
278 1 6495.98
279 22 6011.2
280 0 0
281 4 4907.05
282 2 5688.95
283 1 6355.95
284 0 0
285 14 6551.57
286 1 5792.04
287 2 6833.06
288 7 6413.37
289 0 0
290 1 8050.75
291 22 6885.27
292 0 0
293 8 5674.49
294 0 0
295 0 0
296 1 7581.58
297 1 8365.41
298 26 6924.63
299 0 0
300 2 6198.17
301 17 5434.23
302 0 0
303 2 5449.55
304 15 5156.38
305 0 0
306 2 5272.15
307 1 5717.46
308 1 6057.39
309 0 0
310 12 6881.06
311 18 4986.75
312 1 4020.91
313 0 0
314 10 5215.01
315 0 0
316 1 6035.31
317 0 0
318 18 6325.75
319 1 5335.94
320 0 0
321 0 0
322 1 7613.64
323 0 0
324 1 9747.36
325 8 10161
326 1 10193.6
327 0 0
328 35 8275.73
329 12 4421.3
330 0 0
331 5 5052.63
332 3 5401.28
333 6 5127.71
334 2 5852.88
335 0 0
336 0 0
337 11 7069.66
338 2 7139.07
339 1 7524.4
340 1 8866.21
341 0 0
342 8 9715.11
343 30 6369.51
344 9 4053.48
345 2 3880.49
346 0 0
347 0 0
348 2 6517.29
349 0 0
350 1 7798.37
351 1 9027.04
352 11 8670.15
353 1 8692.8
