#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 1 4051.2
5 1 5624.68
6 0 0
7 0 0
8 0 0
9 1 9075.7
10 2 9848.49
11 0 0
12 0 0
13 1 12764.7
14 9 12465.1
15 1 12386.5
16 1 13195.1
17 0 0
18 1 15460.5
19 0 0
20 1 16616.8
21 3 17594.1
22 3 17967.7
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 1 23666
29 0 0
30 3 25366.9
31 11 24603.1
32 0 0
33 0 0
34 0 0
35 27 25106.3
36 8 22638.4
37 0 0
38 0 0
39 28 22101
40 0 0
41 0 0
42 1 22049.8
43 0 0
44 0 0
45 11 23514.7
46 0 0
47 1 24017.1
48 25 22403.2
49 0 0
50 0 0
51 1 23064.3
52 0 0
53 2 25077
54 0 0
55 0 0
56 0 0
57 1 28510.4
58 0 0
59 0 0
60 0 0
61 3 31915.2
62 1 32544.5
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 1 38843.4
69 0 0
70 2 40254.8
71 0 0
72 0 0
73 0 0
74 1 43772.6
75 0 0
76 0 0
77 3 47154.3
78 0 0
79 0 0
80 0 0
81 0 0
82 1 50851.8
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 1 58410.4
90 0 0
91 1 59605.2
92 1 60672.6
93 0 0
94 3 62114.1
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
101 0 0
102 1 69602.9
103 0 0
104 0 0
105 0 0
106 0 0
107 0 0
108 0 0
109 0 0
110 1 77281.6
111 0 0
112 0 0
113 0 0
114 0 0
115 0 0
116 0 0
117 0 0
118 0 0
119 0 0
120 0 0
121 0 0
122 0 0
123 3 90604.2
124 1 91287.1
125 0 0
126 0 0
127 0 0
128 0 0
129 1 95214.4
130 0 0
131 1 97651.4
132 0 0
133 0 0
134 0 0
135 0 0
136 1 102018
137 1 103167
138 1 104287
139 0 0
140 0 0
141 1 106907
142 0 0
143 1 108548
144 0 0
145 0 0
146 1 111750
147 0 0
148 0 0
149 0 0
150 1 115506
151 0 0
152 0 0
153 1 117925
154 6 118651
155 1 118121
156 1 119537
157 0 0
158 0 0
159 1 122536
160 0 0
161 3 123410
162 1 124595
163 1 124778
164 0 0
165 0 0
166 0 0
167 1 128673
168 0 0
169 1 130725
170 2 131025
171 532 78572.7
172 3 26746.1
173 0 0
174 0 0
175 0 0
176 1 30546.7
177 3 30638.7
178 6 30646.3
179 1 31278.2
180 0 0
181 1 32506.9
182 0 0
183 1 34302.2
184 26 32726.8
185 1 31268.7
186 16 30507.9
187 1 30238.1
188 0 0
189 0 0
190 0 0
191 0 0
192 14 33217.5
193 11 32281.6
194 0 0
195 17 31280.8
196 44 26283.7
197 3 22305.5
198 13 21397.4
199 1 21713.6
200 3 21827.2
201 1 22150.5
202 1 22864.7
203 0 0
204 10 24425.5
205 9 23479.7
206 4 22799.2
207 0 0
208 23 22024.6
209 0 0
210 0 0
211 1 22487.2
212 0 0
213 0 0
214 14 24409.2
215 0 0
216 0 0
217 0 0
218 1 26974.7
219 1 27827.2
220 16 26562.4
221 0 0
222 0 0
223 0 0
224 13 28065.1
225 1 27560.5
226 1 28914.1
227 0 0
228 1 29917.6
229 0 0
230 0 0
231 12 31931.3
232 0 0
233 0 0
234 0 0
235 1 35172.1
236 3 35190.4
237 1 36055.5
238 0 0
239 0 0
240 0 0
241 0 0
242 1 40524.4
243 0 0
244 8 41739.8
245 112 30835
246 0 0
247 0 0
248 1 22630.5
249 7 22428.9
250 3 22406.5
251 1 23099.6
252 0 0
253 0 0
254 0 0
255 0 0
256 0 0
257 2 28733.5
258 0 0
259 1 30855.3
260 0 0
261 15 30860
262 0 0
263 0 0
264 0 0
265 1 33001.2
266 0 0
267 0 0
268 0 0
269 1 37050
270 0 0
271 56 33568.6
272 0 0
273 0 0
274 1 30714.5
275 0 0
276 0 0
277 73 26791.9
278 0 0
279 0 0
280 32 18686.4
281 3 16704
282 2 17255
283 10 16967.5
284 0 0
285 0 0
286 0 0
287 1 19825.1
288 0 0
289 0 0
290 1 22653.2
291 0 0
292 1 24362.9
293 0 0
294 0 0
295 0 0
296 39 24658.2
297 0 0
298 0 0
299 0 0
300 0 0
301 0 0
302 0 0
303 1 26976.5
304 0 0
305 2 28738.5
306 0 0
307 0 0
308 1 31978.1
309 0 0
310 0 0
311 0 0
312 6 35193.8
313 2 35598.5
314 1 35573.7
315 0 0
316 1 37262.9
317 6 38441.6
318 0 0
319 0 0
320 0 0
321 2 41332
322 0 0
323 0 0
324 0 0
325 0 0
326 0 0
327 1 47252.8
328 0 0
329 0 0
330 0 0
331 4 50628.6
332 1 50485.7
333 0 0
334 1 52577.2
335 0 0
336 1 54291.5
337 2 54716.7
338 132 42537.1
339 2 30440.8
340 0 0
341 1 32295.3
342 0 0
343 0 0
344 17 33465.4
345 1 32867.8
346 0 0
347 2 34116.6
348 9 33672.5
349 0 0
350 2 35146.3
351 0 0
352 0 0
353 0 0
354 1 38486.3
355 1 39461.8
356 2 40240.1
357 0 0
358 0 0
359 0 0
360 0 0
361 17 43186.7
362 6 42385.7
363 2 42232.7
364 45 38705.8
