#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 1 7729.58
8 0 0
9 0 0
10 2 10324.1
11 0 0
12 0 0
13 3 12749.3
14 0 0
15 2 14580.1
16 3 14790.8
17 0 0
18 1 16767.7
19 0 0
20 0 0
21 5 18790.2
22 1 19548.2
23 1 19638.1
24 1 21052.3
25 14 20143.3
26 1 19357.6
27 11 19387.3
28 8 18816.1
29 1 19236.6
30 1 19402.3
31 1 20313.2
32 23 18902.2
33 4 17355
34 2 17535
35 1 18147.8
36 44 15071.9
37 28 9148.92
38 1 7277.22
39 10 7168.73
40 0 0
41 6 6964.07
42 3 7078.15
43 2 7557.65
44 4 8351.13
45 4 8295.25
46 1 8854.7
47 4 9314.01
48 1 9721.52
49 9 9880.2
50 15 8734.16
51 13 6328.21
52 4 5679.37
53 15 4992.33
54 1 4218.78
55 7 4264.82
56 3 4726.82
57 3 5170.08
58 3 5450.83
59 4 5863.22
60 8 5842.3
61 3 5413.06
62 13 4757.52
63 3 4093.45
64 8 4331.55
65 5 3816.31
66 7 3617.75
67 2 3933.26
68 7 3811.19
69 5 3745.88
70 3 4198.02
71 4 4144.63
72 2 4306.66
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 0 0
82 1 14128.9
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
101 0 0
102 0 0
103 0 0
104 3 35864.4
105 153 20781.4
106 9 5935.12
107 10 4983.01
108 10 3970.39
109 3 3894.96
110 6 3912.93
111 1 4347.87
112 2 5262.34
113 4 5660.33
114 15 4220.31
115 3 3443.84
116 1 4334.96
117 5 4610.6
118 7 4532.12
119 7 4082.95
120 5 3852
121 5 3924.44
122 3 4462.56
123 1 4788.76
124 11 4250.79
125 0 0
126 1 5094.19
127 0 0
128 2 6788.83
129 21 5584.58
130 4 3817.67
131 2 4386.84
132 1 4919.73
133 1 6273.4
134 8 6421.14
135 5 5908.56
136 4 5745.68
137 1 6427.79
138 20 5300.53
139 0 0
140 0 0
141 0 0
142 4 6906.2
143 22 5099.92
144 3 4076.95
145 4 4312.51
146 2 4792.19
147 6 4590.4
148 5 4789.89
149 1 5095
150 0 0
151 12 5931.13
152 8 4562.97
153 2 4967.15
154 9 4334.33
155 3 4318.27
156 3 4926.37
157 8 4721.7
158 3 4501.43
159 1 5669.86
160 11 5151.75
161 0 0
162 10 5106.73
163 11 3626.98
164 4 3445.99
165 4 3559.67
166 4 3871.97
167 3 3976.68
168 2 4350.11
169 6 5009.35
170 6 4314.47
171 4 4477.55
172 7 4181.29
173 6 3835.54
174 2 4237.44
175 0 0
176 1 5871.14
177 1 6987.63
178 12 6155.97
179 1 6077.33
180 1 6642.22
181 22 6087.31
182 8 3836.53
183 2 3576.49
184 1 4447.54
185 5 5058.51
186 0 0
187 14 4801.62
188 8 3769.05
189 2 3724.66
190 3 4187.37
191 5 4786.27
192 4 4421.03
193 9 4425.27
194 4 3922.44
195 1 4724.88
196 1 5192.41
197 0 0
198 0 0
199 0 0
200 1 9154.48
201 0 0
202 0 0
203 0 0
204 0 0
205 0 0
206 0 0
207 0 0
208 0 0
209 0 0
210 0 0
211 0 0
212 0 0
213 0 0
214 0 0
215 88 15484.5
216 3 7357.91
217 4 7104.79
218 3 7538.45
219 6 7646.25
220 0 0
221 1 9187.2
222 33 6837.36
223 4 3772.21
224 5 4130.11
225 6 3855.08
226 5 3904.38
227 4 3692.13
228 3 4054.16
229 1 4627.41
230 0 0
231 4 6082.06
232 4 6122.31
233 6 6244.78
234 8 6134.73
235 9 5178.44
236 1 5517.71
237 15 5186.88
238 3 4191.72
239 4 4231.5
240 1 4894.67
241 9 4932.69
242 7 4348.46
243 6 3925.43
244 5 3765.59
245 0 0
246 3 4909.7
247 11 4831.45
248 0 0
249 1 5414.99
250 16 4989.7
251 5 3638.93
252 1 4171.94
253 1 4820.02
254 12 4677.72
255 1 3846.62
256 0 0
257 2 5997.49
258 7 6138.44
259 10 5401
260 5 4886.48
261 9 4443.63
262 8 3811.93
263 4 3480.05
264 5 3533.57
265 1 4364
266 6 4302.31
267 2 4499.76
268 1 4954.52
269 4 5817.68
270 10 5186.37
271 1 5560.36
272 5 5749.12
273 12 4884.1
274 2 4512.28
275 8 4441.99
276 4 4315.55
277 6 4052.95
278 4 4235.36
279 4 4554.1
280 4 4802.94
281 7 4543.35
282 3 4746.48
283 9 4183.34
284 3 4336.52
285 9 4077.65
286 1 3614.59
287 6 4486.16
288 7 4084.56
289 0 0
290 7 4777.84
291 8 4270.35
292 3 4039.62
293 6 4011.68
294 5 3815.27
295 4 3735.39
296 3 4149.06
297 5 4830.41
298 6 4484.18
299 4 4677.04
300 5 4509.53
301 10 4186.47
302 3 3943.84
303 1 4570.51
304 3 5172.4
305 14 4198.58
306 3 3747.08
307 4 4061.52
308 4 4270.22
309 3 4337.51
310 7 4304.96
311 2 4505.36
312 2 5528.6
313 13 4571.31
314 3 4234.13
315 3 3999.81
316 9 4128.69
317 3 3900.42
318 2 4590.45
319 2 5324.44
320 12 5002.28
321 0 0
322 13 4428.89
323 4 3282.76
324 5 3853.22
325 5 3485.19
326 2 3854.92
327 2 4642.94
328 7 4951.71
329 8 4136.05
330 4 4036.83
331 2 4420.6
332 2 4927.07
333 12 4466.72
334 3 4421.48
335 3 4291.93
336 1 4836.96
337 0 0
338 0 0
339 0 0
340 29 5935.79
341 4 3773.03
342 0 0
343 4 5004.29
344 10 4395.11
345 4 4150.71
346 8 3918.9
347 3 3606.72
348 1 4546.75
349 2 5124.52
350 8 4982.9
351 3 4646.49
352 2 5463.64
353 9 5723.23
354 3 5222.26
355 11 4909.13
356 6 4171.38
357 2 4039.56
358 2 5175.84
359 1 6104.99
360 10 5376.03
361 8 5103.21
362 7 4213.6
363 4 4098.34
364 10 3742.65
365 2 3527.07
366 4 3884.21
367 4 4205.92
368 5 4238.7
369 2 4304.7
370 0 0
371 0 0
372 0 0
373 0 0
374 0 0
375 0 0
376 0 0
377 0 0
378 1 12783.9
379 0 0
380 0 0
381 0 0
382 0 0
383 0 0
384 0 0
385 0 0
386 0 0
387 0 0
388 0 0
389 0 0
390 0 0
391 0 0
392 0 0
393 0 0
394 0 0
395 0 0
396 0 0
397 0 0
398 0 0
399 1 33594.1
400 0 0
401 0 0
402 0 0
403 0 0
404 0 0
405 0 0
406 0 0
407 1 42111.3
408 1 42713.4
409 0 0
410 1 44903
411 0 0
412 0 0
413 0 0
414 0 0
415 0 0
416 1 49934.9
417 85 42949.7
