#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 1 3303.52
4 0 0
5 2 5675.85
6 0 0
7 2 7251.51
8 1 7889.14
9 0 0
10 4 9615.34
11 1 9739.06
12 3 10974.6
13 3 11058.3
14 2 11295.6
15 11 11451.9
16 2 10710.9
17 3 11244.6
18 1 12320.7
19 7 12143.2
20 2 12409.5
21 10 11990.4
22 21 9649.72
23 19 6917.4
24 1 5889.22
25 14 5730.1
26 3 4993.82
27 8 4577.83
28 3 4543.97
29 7 4591.09
30 1 4586.64
31 3 5556.4
32 9 5366.85
33 5 4892.36
34 2 4877.59
35 16 4544.5
36 5 3133.84
37 2 3700.02
38 8 3745.13
39 8 2618.28
40 2 3142.15
41 6 3075.03
42 3 3254.48
43 2 3487.05
44 6 3722.25
45 3 3857.44
46 10 3730.98
47 3 3455.87
48 3 3614.81
49 2 4324.75
50 1 4585.47
51 12 4605.21
52 6 3725.38
53 3 4108.14
54 6 4073.64
55 1 4557.55
56 1 5305.45
57 2 5858.24
58 0 0
59 9 6949.35
60 1 6862.17
61 12 6781.47
62 17 4555.77
63 4 3559.03
64 6 3450.51
65 8 3146.67
66 1 3418.85
67 3 3698.93
68 2 4180.98
69 6 4841.33
70 2 4888.92
71 8 5032.93
72 2 4494.95
73 10 4371.58
74 1 4207.24
75 2 4967.83
76 14 4818.34
77 3 3761.59
78 9 3544.16
79 4 3289.55
80 9 3076.43
81 2 2610.3
82 2 3722.31
83 1 4292.16
84 2 4960.8
85 1 5878.17
86 6 6133.87
87 17 4848.73
88 3 3701.26
89 7 3492.52
90 3 3548.78
91 8 3366.27
92 2 3532.92
93 1 4246.12
94 2 4939.12
95 1 5751.91
96 7 6049.34
97 12 4617.35
98 2 4558.79
99 14 3924.89
100 3 3260.82
101 3 3528.85
102 10 3381.16
103 7 2574.94
104 1 2295.05
105 4 3449.83
106 5 3302.93
107 1 3944.99
108 1 4714.21
109 1 4989.46
110 2 5989.37
111 4 6665.97
112 9 5931.45
113 9 5210.77
114 2 5542.63
115 5 5235.62
116 2 5915.63
117 1 6580.26
118 17 5681.36
119 1 5198.72
120 2 5641.85
121 12 5533.61
122 5 4614.17
123 2 4920.53
124 2 5893.28
125 8 5807.32
126 1 5662.55
127 1 6829.93
128 1 7259.03
129 11 6576.11
130 8 5806.48
131 1 5825.36
132 5 6857.73
133 8 5961.08
134 9 5878.4
135 1 5963.57
136 2 6303.24
137 1 6970.64
138 6 7034.65
139 1 8078.78
140 1 8453.8
141 10 8221.68
142 1 8017.38
143 12 7954.57
144 8 6709.3
145 1 6663.62
146 8 7193.54
147 2 6982.61
148 1 7301.19
149 12 7822.8
150 3 7023.37
151 5 6976.37
152 0 0
153 12 7355.85
154 1 6979.06
155 8 7269.34
156 2 7253.23
157 9 6883.6
158 3 6951.05
159 8 6642.26
160 1 7020.73
161 1 7717.44
162 1 8179.08
163 13 7892.53
164 2 7991.49
165 14 7080.73
166 20 5124
167 0 0
168 0 0
169 2 5725.54
170 3 6075.61
171 3 6516.12
172 3 6818.33
173 1 7504.88
174 1 8483.27
175 1 9013.43
176 2 9518.28
177 15 8962.1
178 27 5489.79
179 5 3594.33
180 3 3864.6
181 2 4327.11
182 2 4816.27
183 1 5666.92
184 8 5977.73
185 1 5457.44
186 14 4973.56
187 3 4509.43
188 3 5147.24
189 10 4443.86
190 7 3994.57
191 0 0
192 0 0
193 0 0
194 0 0
195 0 0
196 1 9023.26
197 1 10003.9
198 2 10487.5
199 4 11046.3
200 1 11262.3
201 8 11711.6
202 3 11586.2
203 0 0
204 10 12175.5
205 3 12191.3
206 2 12458.4
207 2 12939.7
208 11 13075
209 21 10478.8
210 4 9108.78
211 26 7074.37
212 8 4597.06
213 1 4370.19
214 3 5513.29
215 0 0
216 20 5094.93
217 6 3248.5
218 2 3646.65
219 3 4526.88
220 8 4239.1
221 3 4031.45
222 9 3770.22
223 3 3595.48
224 3 3694.3
225 10 3814.34
226 2 3530.53
227 3 4086.54
228 8 4002.89
229 3 3959.9
230 6 4194.24
231 1 4315.34
232 2 4816.2
233 2 5515.35
234 0 0
235 2 7108.35
236 8 6917.9
237 1 7661.32
238 14 6726.41
239 13 4750.56
240 9 3664.74
241 3 3689.8
242 7 3330.08
243 1 3788.64
244 5 4328.72
245 4 4159.26
246 9 3864.81
247 3 3829.77
248 9 3785.07
249 1 3596.97
250 5 3952.66
251 5 3619.93
252 2 4268.97
253 3 4933.66
254 10 4277.56
255 4 4128.87
256 3 4333.6
257 2 4975.15
258 11 4291.61
259 6 3940.78
260 2 4164.3
261 8 3894.53
262 4 4151.09
263 3 3993.79
264 5 4638.48
265 8 4143.18
266 1 4384.87
267 9 4068.19
268 1 4191.51
269 3 4882.77
270 4 5327.42
271 6 4972.67
272 8 4776.39
273 10 3981.92
274 1 3931.2
275 3 4561.44
276 6 4275.33
277 1 4655.62
278 3 5406.82
279 2 5908.62
280 7 5864.83
281 2 6093.18
282 1 7185.46
283 10 6615.77
284 4 6323.68
285 7 6072.61
286 4 6078.26
287 8 5601.28
288 7 5038
289 3 5544.72
290 8 5054.63
291 0 0
292 9 5422.36
293 3 5292.69
294 5 5521.88
295 10 5185.61
296 6 4765.66
297 7 3763.84
298 0 0
299 0 0
300 0 0
301 1 7691.42
302 1 8254.98
303 2 8828.08
304 5 9076.8
305 4 9483.27
306 1 10135.5
307 2 10823.8
308 0 0
309 4 11862.4
310 6 11648.6
311 7 11762.3
312 0 0
313 18 11337.9
314 18 8470.97
315 17 5777.04
316 1 5069.58
317 2 6095.12
318 0 0
319 2 7435.91
320 9 7443.78
321 0 0
322 11 7358.88
323 0 0
324 5 7762.61
325 6 7469.63
326 11 7277.85
327 2 6562.87
328 2 7327.4
329 8 7308.68
330 8 6720.25
331 2 6791.83
332 2 7005.49
333 8 7145.25
334 18 5471.27
335 5 4370.11
336 0 0
337 5 5356.33
338 2 5602.38
339 2 6447.31
340 12 5843.6
341 8 4910.31
342 1 5105.7
343 3 5744.02
344 5 5905.82
345 12 5255.88
346 2 4650.03
347 4 5279.83
348 4 5342.5
349 1 6205.16
350 10 5548.48
351 2 5832.03
352 8 5829.92
353 1 5620.1
354 1 6322.36
355 1 6712.49
356 8 7073.56
357 2 7182.1
358 9 7185.38
359 3 7065.36
360 9 6369.82
361 6 6389.67
362 5 5894.75
363 2 6567.06
364 9 6719.87
365 1 6627
366 1 7148.14
367 20 6323.13
368 2 4933.67
369 2 5756.97
370 1 5867.16
371 5 6451.41
372 2 6542.36
373 4 7302.93
374 7 7039.26
375 1 7608.82
376 9 7263.46
377 5 7305.04
378 5 7358.88
379 2 7447.62
380 13 6659.35
381 4 5717.63
382 1 6288.66
383 10 6234.26
384 1 6552.05
385 1 6893.3
386 1 8058.83
387 18 6830.25
388 1 6407.8
389 2 6862.86
390 0 0
