#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.29321 1 1.93608 1 1 0.515981 6 0 126.713
1 3.07323 1.11111 1.64318 2 2 0.138991 11 0 96.5301
2 2.3789 1.7 3.37304 3 3 0.297542 15 0 98.0808
3 0.876321 2.21429 12.284 4 5 0.0971657 22 0 100.153
4 0.328653 3.11765 19.1063 4 8 0.165478 28 0 101.985
5 0.76174 1.7 11.8819 2 12 0.160424 49 0 104.113
6 0.922019 1 5.26906 2 18 0.166732 106 0 108.444
7 1.20989 1.16667 3.02503 2 27 0.140991 175 0 115.319
8 0.652922 1.75 1.66188 2 40 0.0907062 331 0 127.154
9 0.695203 1.9 0.817399 2 57 0.278401 259 69 139.16
10 0.695595 2 0.529029 2 49 0.521476 56 50 130.928
11 1.12561 1.6 0.492919 2 28 0.631365 53 30 116.001
12 1.0023 1.1 0.873539 3 18 0.442754 67 18 108.047
13 0.878375 2.1 1.168 3 18 0.305593 67 17 108.364
14 0.795815 1.90909 0.877661 3 24 0.303003 76 61 112.631
15 0.971631 1.18182 0.761325 3 23 0.211523 66 13 112.414
16 0.740114 2.2 0.854533 3 20 0.195266 66 41 110.727
17 0.829578 2.66667 1.69296 3 18 0.295725 81 7 110.599
18 0.805946 2.45455 1.97832 3 27 0.0883017 129 42 115.998
19 0.804981 2.41667 1.57461 3 41 0.33473 134 37 126.34
20 0.766386 2.3 0.828213 3 56 0.334218 108 138 139.531
21 0.945563 2.09091 0.691949 3 50 0.515399 64 59 136.503
22 0.737481 1.72727 0.733684 3 39 0.36171 58 42 125.481
23 0.722315 1.9 0.68581 3 31 0.387999 60 39 117.96
24 0.96426 2.14286 0.642621 2 23 0.451519 66 49 111.217
25 1.16527 2 1.57875 2 17 0.0950729 86 29 108.082
26 0.819167 2 1.24632 2 26 0.209846 119 33 114.58
27 0.837268 2 0.807928 2 37 0.294677 97 57 122.71
28 0.965847 2 0.71877 2 33 0.328399 59 40 119.154
29 0.838183 2 1.32446 2 27 0.251963 93 47 115.916
30 0.900153 2 0.75348 2 41 0.436652 78 83 125.066
31 0.954117 2 0.890721 2 33 0.359246 66 43 120.001
32 0.970949 2 0.71086 2 34 0.300412 64 51 120.114
33 1.13407 2 0.871183 2 28 0.357598 63 41 115.943
34 0.73064 2.33333 0.915299 3 30 0.296185 75 63 118.228
35 0.507541 3 1.42171 3 31 0.21008 140 63 119.573
36 1.11233 2.2 0.852505 2 47 0.359585 73 122 130.451
37 0.553415 2.72727 0.658587 3 49 0.408919 74 90 131.62
38 0.489913 2.45455 0.745886 2 34 0.408575 92 52 122.662
39 1.50022 1.7 0.695899 1 27 0.369821 63 24 114.23
40 0.603824 1.55 0.57822 2 27 0.564732 89 51 112.721
41 0.690139 2 0.952174 2 16 0.337143 72 20 106.283
42 0.537311 2 0.937162 2 18 0.251913 91 17 108.066
43 2.20102 1.77778 0.752209 1 19 0.223348 78 17 107.765
44 2.16694 1.54545 0.19681 2 20 0.831689 25 0 106.381
45 1.12403 2.3 2.4072 3 15 0.458256 67 11 106.73
46 0.440734 3 2.17857 3 23 0.230345 134 0 112.253
47 0.781201 2.4 1.08123 2 35 0.0500121 232 63 123.015
48 0.90441 2 0.56073 2 43 0.463471 73 60 126.708
49 0.882201 1.95455 1.21728 2 25 0.319866 73 49 114.554
50 0.959103 2 0.977786 2 35 0.326806 87 64 121.304
51 0.902577 2 0.703539 2 39 0.363686 75 67 124.257
52 1.02319 2 1.07416 2 30 0.394621 57 31 118.054
53 0.584204 2 0.696226 2 37 0.315367 80 61 122.656
