#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.90405 1 2.11584 1 1 0.435775 5 0 120.626
1 1.67819 1.27273 2.58348 2 2 0.448121 9 0 96.2667
2 0.566225 1.9 11.8405 3 3 0.0814943 17 0 97.7204
3 0.748217 2.4 12.3407 2 5 0.128962 24 0 98.6579
4 0.719889 1.94737 10.5331 2 8 0.0931832 44 0 100.573
5 0.646046 1.33333 4.53185 2 12 0.231458 93 0 103.348
6 0.914814 1 2.26017 2 18 0.180521 175 0 108.159
7 0.843248 1.45 2.07606 2 27 0.131614 184 0 115.313
8 0.783574 2 1.08619 2 41 0.297699 231 26 125.762
9 0.737385 2 0.558372 2 51 0.48527 86 88 132.665
10 0.906199 2 0.7086 2 31 0.397955 66 49 119.871
11 0.772566 1.91667 0.745553 2 24 0.417626 67 42 113.858
12 0.730852 1.81818 1.07741 2 19 0.282745 79 9 110.036
13 0.739032 1.33333 0.89044 2 23 0.257656 96 34 112.022
14 0.579977 1 0.531823 2 23 0.431631 43 13 110.6
15 0.620229 1 0.739303 2 13 0.498661 63 6 104.422
16 0.867608 1 0.85003 2 10 0.335252 52 2 102.672
17 0.645167 1 1.07371 2 9 0.0676458 47 3 102.026
18 1.1541 1.26316 0.985026 2 11 0.244066 67 3 103.138
19 0.642151 1.81818 1.32543 3 13 0.266251 81 13 105.097
20 1.18163 1.45455 0.901079 2 20 0.174266 93 42 109.616
21 1.19201 2 0.70221 3 24 0.460016 60 46 112.94
22 0.768306 2.09091 1.20069 4 22 0.377904 71 9 113.197
23 0.702419 2.1 0.870473 3 30 0.188922 93 57 118.925
24 0.752989 1.2381 1.01087 2 28 0.220727 84 30 116.138
25 0.733989 1 0.398794 2 32 0.624824 53 10 115.741
26 1.16816 1.33333 0.532964 2 16 0.593181 41 15 106.344
27 0.678854 1.45 1.89881 3 12 0.121323 75 1 105.077
28 1.43972 1.5 0.995327 2 18 0.365609 88 8 108.004
29 0.810492 1.36364 0.664425 3 24 0.356465 79 47 113.232
30 0.597682 1 0.62904 3 17 0.43067 42 9 110.015
31 0.638231 1.11111 0.989291 2 11 0.308364 75 8 103.699
32 1.12411 1.55556 0.902194 2 12 0.484178 52 3 103.184
33 0.501497 2 1.57288 3 14 0.179764 67 13 106.094
34 0.784533 1.3 0.860036 2 21 0.11134 116 11 110.664
35 0.724119 1.25 0.653576 2 20 0.486537 82 34 108.465
36 0.958043 1.8 0.977949 2 14 0.391552 56 13 105.604
37 0.68765 1.81818 1.29586 2 16 0.237106 70 14 107.279
38 0.652706 1.36364 0.761152 2 24 0.245628 100 20 112.852
39 0.722881 1.0625 0.705823 2 20 0.355712 64 20 109.575
40 0.504823 1 0.694958 2 15 0.482086 51 10 106.069
41 1.14952 1.09091 0.72359 1 11 0.516082 49 9 101.826
42 1.23492 1.90909 1.34786 2 10 0.414969 53 2 102.26
43 1.1306 1.6 1.48524 2 15 0.246927 83 0 106.176
44 1.17683 1.8 0.893986 2 23 0.170388 123 26 113.021
