#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.88577 1 0.532226 1 1 0.627442 8 0 168.05
1 2.87076 1.18182 3.69542 2 1 0.0419282 7 0 95.815
2 2.22569 1.4 7.66393 3 2 0.197118 12 0 97.1722
3 1.0687 2.21053 16.0112 4 3 0.116956 21 0 98.6134
4 0.358047 2.83333 23.1495 4 5 0.103602 23 0 99.2036
5 0.549212 1.2 14.8156 2 8 0.347414 31 0 99.7919
6 1.8118 1.33333 10.3371 1 12 0.166608 54 0 102.792
7 1.11011 1.27273 4.28376 2 18 0.196782 126 0 107.302
8 0.565462 1.95238 2.1895 2 27 0.058494 311 0 114.47
9 0.665714 1.72727 1.14147 2 41 0.311656 359 1 124.164
10 0.593642 1.6 0.551312 2 53 0.494506 123 78 131.661
11 0.71016 1.3 0.32842 2 30 0.750113 46 20 114.345
12 1.32053 1 0.32727 2 15 0.677358 39 6 104.473
13 0.686314 1.72727 1.61959 3 11 0.2766 90 7 103.524
14 0.730187 1.7 1.30215 2 17 0.279806 116 1 106.486
15 0.888615 1.9 0.712317 2 26 0.313236 120 36 112.92
16 0.944883 2 0.638637 2 20 0.471562 58 39 109.521
17 1.02314 2 1.18498 2 15 0.163947 81 8 106.217
18 0.907842 2 1.75897 2 20 0.103985 98 33 109.686
19 0.839934 2 1.24067 2 30 0.398699 128 8 115.868
20 0.829696 2 0.720651 2 43 0.37202 107 82 126.126
21 0.662763 2 0.610995 2 33 0.415642 69 48 118.411
22 0.454996 2 0.522033 2 22 0.541408 67 44 111.094
23 2.04239 1.63636 0.707971 1 12 0.380624 76 12 103.105
24 1.98207 1.3 0.18972 2 12 0.786446 22 0 102.262
25 1.18922 2.04348 2.34316 3 9 0.38028 47 2 101.941
26 0.271523 3.9 4.65885 4 14 0.066676 91 0 106.072
27 0.644769 2.54545 2.04361 2 21 0.0567426 231 0 110.489
28 0.723328 2 1.01522 2 32 0.208109 266 38 117.852
29 0.751148 2 0.629156 2 37 0.331508 94 66 121.091
30 0.776688 2 0.545682 2 25 0.524393 64 46 112.767
31 0.788595 2 0.863079 2 14 0.226224 84 25 106.084
32 0.828067 2 2.10704 2 13 0.0678165 93 5 105.039
33 0.940512 2 1.57043 2 19 0.270355 119 3 108.354
34 0.91081 2 1.01553 2 29 0.312586 149 11 115.725
35 0.98396 2 0.744671 2 33 0.218158 82 66 118.601
36 0.903211 2 0.617134 2 28 0.443406 69 44 115.094
37 0.689982 2 1.4593 2 18 0.196571 99 31 109.239
38 0.349855 2 0.705468 2 27 0.378884 129 49 113.953
39 1.01138 1.3 0.450346 1 20 0.504377 53 14 107.509
40 1.42489 1 0.417072 1 11 0.636389 47 3 101.449
41 1.0033 1.6 1.49006 2 8 0.650716 44 2 100.059
42 0.460893 2 2.0458 2 12 0.278655 89 0 103.163
43 2.12229 1.27273 0.73238 1 18 0.233278 129 11 106.452
44 1.65758 1.63636 0.413887 2 19 0.648294 40 15 106.716
45 0.691725 2.58333 1.64544 3 14 0.203633 113 24 105.673
46 0.670838 2.6 0.92383 2 21 0.086584 190 48 110.028
47 0.555584 2 1.0134 2 22 0.299212 107 53 109.944
48 0.688354 2 0.718408 2 25 0.392367 77 62 111.56
49 0.869437 2 0.880587 2 19 0.374034 68 25 108.27
50 0.725539 2 0.89964 2 19 0.208203 86 31 108.525
51 0.851129 2 0.850652 2 19 0.128728 98 22 108.465
52 0.641863 2 0.81907 2 18 0.245143 72 33 107.586
53 0.632913 2 1.97129 2 16 0.08464 104 9 106.536
54 0.599911 2 1.02449 2 24 0.322951 151 36 111.586
55 0.699674 2 0.630035 2 28 0.386179 77 57 113.962
56 0.852232 2 0.697749 2 20 0.452224 63 42 109.533
57 0.481727 2 1.33116 2 15 0.379768 77 2 106.067
58 2.65731 1.7 0.705691 1 23 0.280955 98 35 110.216
59 2.8274 1.27273 0.143647 2 23 0.896913 20 0 108.543
60 2.00449 1.77273 0.00197817 3 17 0.999685 20 7 106.089
61 0.583953 2.90909 7.0305 5 13 0.244072 42 1 107.405
62 0.422845 3.6 5.93094 3 20 0.105434 89 0 110.633
63 0.790492 2.45455 2.34159 2 30 0.102277 234 0 117.148
64 0.93807 2 1.01203 2 45 0.181757 312 72 128.306
65 0.917583 2 0.633332 2 52 0.340124 100 63 132.411
66 0.803275 2 0.770572 2 36 0.438592 94 85 120.175
67 0.325073 2 0.644157 2 30 0.363039 80 50 115.859
68 1.56891 1.4 0.46748 1 20 0.634438 49 15 107.321
69 0.991311 1.36364 0.58983 2 15 0.564148 61 13 105.105
70 0.608131 2 0.946822 2 11 0.0131015 100 8 103.114
71 0.716752 2 1.80428 2 12 0.126385 105 8 103.782
72 0.753579 2 1.63651 2 18 0.325076 110 4 106.98
73 0.62208 2 1.03088 2 27 0.29704 147 32 113.83
74 0.871575 2 0.690082 2 31 0.316586 83 67 116.396
75 0.951597 2 0.834926 2 23 0.434691 59 35 111.554
76 0.996588 2 1.05072 2 22 0.329599 83 11 111.332
77 0.948765 2 0.904023 2 26 0.122576 85 55 113.87
78 0.904277 2 1.3834 2 27 0.315578 89 43 114.656
79 0.844692 2 0.794066 2 40 0.412847 96 81 122.654
80 0.966504 2 0.645954 2 35 0.429737 61 46 119.879
81 0.983214 2 0.709401 2 27 0.454182 63 46 113.609
82 0.971967 2 0.966054 2 22 0.287693 71 30 111.436
83 0.955447 2 0.836164 2 24 0.240731 87 38 112.777
84 0.855848 2 0.876525 2 23 0.138489 78 33 112.342
85 0.80742 2 1.39389 2 22 0.146864 115 35 111.386
86 0.873995 2 0.718165 2 33 0.41907 86 75 118.006
87 0.911793 2 0.818145 2 25 0.299084 67 37 113.47
88 0.970188 2 0.845147 2 23 0.247104 69 43 112.003
89 0.768374 2 0.980119 2 22 0.358799 77 29 111.058
90 0.788567 2 0.875962 2 25 0.113224 90 38 113.385
91 0.688634 2 1.17558 2 24 0.309612 97 46 112.374
92 0.814218 2 0.836752 2 32 0.44889 82 70 116.752
93 0.93959 2 0.701361 2 29 0.395239 71 57 115.12
94 0.751899 2 0.936466 2 23 0.438504 73 24 111.945
95 0.932993 2 0.893941 2 24 0.178299 80 52 112.522
96 0.86 2 0.84393 2 24 0.350198 79 33 112.632
97 0.797539 2 0.849584 2 22 0.107461 85 24 111.895
98 0.72692 2 1.0715 2 20 0.269504 119 43 109.177
99 0.836383 2 0.860259 2 24 0.39397 78 48 111.863
100 0.811705 2 0.844125 2 23 0.342875 74 41 111.892
101 0.989022 2 1.01656 2 21 0.195558 78 32 110.378
102 0.905032 2 0.855744 2 24 0.276333 83 45 112.572
103 0.88069 2 0.868608 2 23 0.0669209 79 30 112.588
104 0.884515 2 1.36083 2 22 0.283048 90 44 111.072
105 0.782201 2 0.966319 2 33 0.424148 106 47 118.222
106 0.869626 2 0.771195 2 36 0.293682 67 76 120.475
107 0.979122 2 0.639966 2 30 0.545141 65 44 116.036
108 1.04402 2 1.04858 2 23 0.337641 63 24 113.413
109 1.01689 2 0.883865 2 28 0.216283 70 57 115.735
110 0.997102 2 0.905399 2 29 0.232389 75 35 116.292
111 0.720463 2 1.18581 2 31 0.261994 114 50 118.092
112 0.593115 2 0.754452 2 41 0.294215 80 78 124.157
113 0.806673 2 0.485027 2 34 0.605184 54 48 118.217
114 0.892451 2 0.980422 2 17 0.350781 82 17 107.724
115 0.868114 2 1.05173 2 19 0.0944609 88 32 109.007
