#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 1 3048.67
4 1 4785.33
5 1 5341.31
6 1 6885.91
7 1 7323.01
8 1 8187.3
9 1 8925.85
10 1 9673.71
11 1 10332.9
12 1 10798.3
13 1 11992.6
14 1 12544.8
15 4 13138.5
16 6 13746.8
17 0 0
18 1 14332.1
19 1 15901.3
20 3 16216.1
21 6 16022.7
22 1 16279
23 20 15252.5
24 30 11186.2
25 9 8803.84
26 4 8333.89
27 25 6142.53
28 3 4587.32
29 7 4621.77
30 9 3907.78
31 2 3945.1
32 2 4803.79
33 10 4148.82
34 2 4059.8
35 5 4350.16
36 2 4761.31
37 1 5010.4
38 7 5505.58
39 3 5443.88
40 16 4660.01
41 2 3780.6
42 1 4648.16
43 1 5536.11
44 2 6016.17
45 4 6369.76
46 4 6644.04
47 0 0
48 2 7611.57
49 12 7383.27
50 2 7212.86
51 1 7825.77
52 6 8138.14
53 2 8363.99
54 2 9125.28
55 9 8717.1
56 19 6979.48
57 3 5665.24
58 11 5625.85
59 4 5221.8
60 13 4200.4
61 2 3944.65
62 3 4508.98
63 5 4421.82
64 1 4983.03
65 2 5637.48
66 2 6131.12
67 3 6520
68 6 6657.89
69 1 6794.24
70 8 6970.53
71 11 6173.22
72 1 5655.56
73 12 6207.33
74 6 5220.27
75 1 5234.56
76 3 5900.41
77 9 5456.55
78 4 5586.29
79 5 5889.23
80 2 5407.7
81 9 5431.1
82 2 5476.69
83 4 5827.44
84 7 5642.07
85 7 5521.07
86 2 5504.74
87 2 6238.96
88 7 6498.04
89 2 6301.49
90 9 6609.39
91 2 5952.98
92 8 6248.83
93 2 5976.54
94 2 6431.09
95 9 6469.72
96 0 0
97 9 6595.65
98 13 5857.42
99 10 4396.22
100 6 3780.81
101 1 3929.24
102 11 4057.17
103 4 3322.21
104 5 3558.45
105 1 4308.74
106 3 4628.81
107 3 5059.27
108 6 4757.41
109 10 4045.87
110 3 4199.34
111 2 4371.3
112 0 0
113 1 6434.01
114 1 7183.1
115 3 7817.29
116 8 7780.73
117 2 7686.11
118 1 8341.82
119 4 8973.52
120 10 7983.88
121 17 6594.87
122 4 5695.32
123 12 4826.03
124 2 4385.64
125 2 5274.36
126 2 5642.79
127 8 5798.62
128 3 5852.33
129 7 5728.75
130 1 6115.77
131 10 6155.89
132 9 5144.95
133 1 5382.89
134 1 5847.69
135 1 6387.85
136 1 7335.52
137 11 7073.27
138 14 5648.06
139 2 5120.23
140 4 5161.84
141 1 6337.56
142 2 6828.65
143 13 5649.18
144 4 5439.92
145 1 6016.21
146 3 6509.78
147 3 6610.99
148 23 5327.53
149 1 3961.83
150 1 4920.03
151 1 5579.25
152 1 6413.38
153 1 6897.16
154 1 7897.78
155 5 8101.89
156 3 8446.6
157 1 8641.8
158 1 9598.38
159 18 8869.04
160 1 8435.08
161 12 7903.59
162 9 6666.39
163 2 6686.99
164 0 0
165 18 6706.67
166 1 5642.32
167 1 6391.41
168 2 7389.96
169 0 0
170 12 7956.79
171 2 7597.61
172 8 7349.8
173 22 5286.53
174 2 4053.92
175 3 4370.78
176 1 5510.55
177 1 5873.95
178 2 6397.79
179 3 7299.84
180 17 5877.84
181 1 5419.15
182 1 6448.69
183 10 5795.95
184 2 5831.63
185 9 5955.84
186 1 5714.69
187 1 6727.04
188 11 6564.56
189 1 5710.9
190 10 5700.37
191 2 5563.45
192 4 6001.33
193 1 6764.93
194 1 7112.42
195 1 8650.93
196 3 8609.9
197 16 7722.91
198 1 7311.11
199 1 8163.94
200 0 0
201 2 9816.89
202 20 8815.14
203 4 7380.3
204 6 6786.41
205 8 6470
206 3 6714.22
207 4 6979.05
208 5 6876.95
209 9 6737.05
210 1 6867.82
211 2 7717.51
212 10 7184.46
213 8 6524.31
214 2 6398.64
215 1 7040.15
216 0 0
217 19 6856.83
218 1 5852.25
219 2 6343.21
220 9 6555.98
221 2 6623.55
222 0 0
223 12 7274.85
224 9 6080.49
225 1 6081.27
226 3 6852.82
227 2 7460.41
228 4 7485.53
229 3 7942.36
230 14 7343.9
231 6 6473.29
232 1 6435.28
233 5 6905.06
234 14 5650.76
235 1 5963.01
236 2 6073.02
237 8 6064.53
238 1 6555.56
239 1 6897.16
240 1 7634.46
241 18 7090.82
242 3 5894.75
243 2 6790.76
244 3 6847.14
245 3 7181.61
246 3 7971.44
247 0 0
248 22 6993.65
249 7 5304.73
250 2 5403.2
251 1 6064.83
252 1 6748.41
253 11 6281.57
254 2 6136.63
255 7 6327.59
256 1 6232.25
257 11 6854.73
258 3 6450.62
259 0 0
260 5 7060.57
261 3 7510.01
262 10 7298.74
263 8 6025.37
264 1 6662.96
265 2 7268.31
266 5 7660.63
267 4 7346.62
268 1 7874.56
269 20 7099.25
270 1 5988.72
271 1 6845.24
272 1 7538.68
273 0 0
274 10 7947.69
275 1 7785.93
276 8 8244.92
277 1 8251.51
278 2 8822.87
279 7 9363.37
280 0 0
281 13 9007.21
282 0 0
283 0 0
284 11 9734.71
285 10 8658.17
286 10 7328.24
287 1 7448.73
288 18 6474.83
289 1 6033.81
290 2 6585.57
291 9 6243.27
292 0 0
293 5 7313.74
294 7 6828.76
295 2 7023.08
296 11 6946.83
297 12 5271.33
298 5 4708.78
299 1 4902.49
300 2 5676.48
301 17 5087.49
302 0 0
303 1 5230.89
304 3 5823.1
305 2 6430.62
306 5 6461.17
307 1 6854.93
308 1 7711.08
309 4 8353.17
310 10 7648.83
311 2 7773.03
312 20 6575.01
313 8 4827.93
314 8 3889.54
315 1 4252.39
316 3 4570.82
317 8 4801.89
318 3 4785.5
319 8 4433.63
320 1 4263.55
321 7 4818.84
322 5 4546.43
323 2 4975.18
324 6 4911.14
325 2 5264.74
326 2 5890.92
327 8 5580.66
328 2 5930.71
329 1 6604.43
330 8 6393.7
331 2 6683.83
332 2 7407.97
333 7 6802.41
334 4 7065.1
335 7 7179.38
336 10 6284.95
337 3 6305.43
338 1 7112.28
339 4 7153.29
340 15 5994.39
341 8 5023.6
342 2 4925.51
343 2 5546.49
344 8 5359.55
345 1 5858.28
346 1 6009.87
347 10 6354.56
348 8 5759.48
349 1 5635.92
350 2 6147.35
351 10 6267.59
352 2 6060.12
353 7 5910
354 2 6574.3
355 10 6034.8
356 1 5721.91
357 8 6101.05
358 1 6509.08
359 2 6702.19
360 5 7206.3
361 4 6833.83
362 2 7441.95
363 9 7461.44
364 3 7297.98
365 1 7990.7
366 7 7720.38
367 1 8056.65
368 3 8873.34
369 9 8926.27
370 15 7383.16
371 6 6150
372 1 6639.64
373 8 6441.54
374 2 6274.31
375 8 6744.37
376 2 6584.89
377 9 6499.15
378 1 6485.94
379 3 6975.85
380 7 7055.11
381 1 7150.71
382 11 7077.26
383 4 6713.26
384 7 6358.94
385 1 7089.18
386 9 6711.55
387 1 6439.01
