#second results avg_latency(ms)
0 0 0
1 0 0
2 1 2788.67
3 0 0
4 2 4313.8
5 0 0
6 3 6280.68
7 1 7643.57
8 2 8343.36
9 2 9233.87
10 3 9336.92
11 3 10138.6
12 2 10464.6
13 8 10609.7
14 8 9782.19
15 2 9971.22
16 7 10069.2
17 2 10159.7
18 2 10927.9
19 32 8129.49
20 15 4312.64
21 7 3620.29
22 2 3795.15
23 6 3699.83
24 4 3479.91
25 9 3373.06
26 1 3306.96
27 3 3980.82
28 5 4154.46
29 3 4205.61
30 1 5190.24
31 12 4627.14
32 2 4222.04
33 16 3671.38
34 2 3061.99
35 6 2934.69
36 6 2833.94
37 4 2273.54
38 6 2466.72
39 3 2518.76
40 6 2914.37
41 4 2902.68
42 0 0
43 4 4178.57
44 3 4336.08
45 5 4534.9
46 5 4558.33
47 8 4192.46
48 3 4379.89
49 8 4410.71
50 6 3770.23
51 7 3424.31
52 3 3310.31
53 3 4003.75
54 1 4741.23
55 2 5131.88
56 6 5618.25
57 2 5471.93
58 7 5819.98
59 15 4516.34
60 10 2925.73
61 4 2306.92
62 1 3146.41
63 9 2960.21
64 1 3240.56
65 7 3264.62
66 2 2967.95
67 2 3875.1
68 5 4141.98
69 1 4289.13
70 16 4130.8
71 4 2583.93
72 1 3249.42
73 2 3852.26
74 11 3920.24
75 6 2928.06
76 9 2945.87
77 1 2125.37
78 4 3074.36
79 6 3091.98
80 5 3213.53
81 3 3120.52
82 2 3886.36
83 1 4294.14
84 2 5122.12
85 3 5862.11
86 17 4920.74
87 8 3279.49
88 8 2385.79
89 0 0
90 7 3070.33
91 2 2949.16
92 1 3797.95
93 2 4634.2
94 2 5261.98
95 4 5643.11
96 12 4740.2
97 12 3618.97
98 7 2623.34
99 1 3228.07
100 4 3470.51
101 12 2651.02
102 2 1888.42
103 4 2887.28
104 4 2712.88
105 0 0
106 0 0
107 2 5470.93
108 3 5677.92
109 1 6548.38
110 1 7368.47
111 1 7926.1
112 4 8642.32
113 1 8946.09
114 4 9261.55
115 3 9915.56
116 6 9929.74
117 3 10265.9
118 7 10217.5
119 1 10106.4
120 2 10974.3
121 0 0
122 18 10584.4
123 2 9643.02
124 18 9127.14
125 7 7532.35
126 6 6965.04
127 19 5950.39
128 2 4267.35
129 7 4701.83
130 4 4497.71
131 7 4297.11
132 4 4479.85
133 3 4562.06
134 2 4992.59
135 4 5349.14
136 2 5825.59
137 1 6559.12
138 7 6572.84
139 3 6969.99
140 11 6780.76
141 9 5707.42
142 2 5188.74
143 7 5555.69
144 7 5200.7
145 4 4957.48
146 5 5039.96
147 5 4827.01
148 2 5542.16
149 1 5981.82
150 9 5776.98
151 2 5899.48
152 9 5713.07
153 1 5532.52
154 11 5487.13
155 7 4745.91
156 2 4964.36
157 3 5404.48
158 7 5401.92
159 3 5652.35
160 7 5371.33
161 3 5774.87
162 9 5285.94
163 2 5339.43
164 10 5152.98
165 10 3755.09
166 7 2833.71
167 0 0
168 0 0
169 0 0
170 0 0
171 1 7690.32
172 2 8069.25
173 2 8729.88
174 7 9160.75
175 12 7980.07
176 2 7305.26
177 28 5666.54
178 3 3476.6
179 7 3239.63
180 1 4087.21
181 2 4503.24
182 8 4429.05
183 10 3676.17
184 2 3428.62
185 3 3780.18
186 14 3291.44
187 1 2342
188 2 3424.02
189 4 3680.71
190 1 4249.15
191 2 5035.04
192 5 5025.74
193 1 5321.04
194 1 6580.95
195 7 6955.83
196 2 6685.69
197 3 7271.95
198 7 7317.53
199 3 7232.97
200 6 7145.37
201 14 6444.26
202 8 4787.23
203 8 4501.65
204 1 4319.87
205 0 0
206 0 0
207 1 7194.73
208 13 7150.3
209 6 6091.62
210 9 5198.23
211 11 4553.25
212 6 3969.36
213 10 3595.16
214 6 2409.08
215 2 3187.61
216 6 3122.68
217 1 3138.63
218 3 3957.54
219 9 3580.33
220 10 3006.97
221 1 2861.44
222 7 3054.5
223 2 3392.18
224 9 2936.78
225 1 3156.38
226 4 3406.2
227 5 3671.83
228 2 3893.83
229 4 4182.99
230 5 4520.01
231 3 4531.37
232 0 0
233 1 5920.45
234 11 6165.66
235 9 5191.18
236 10 3862.94
237 5 3264.07
238 11 3255.85
239 1 2964.35
240 8 2786.39
241 1 3310.94
242 3 3797.72
243 5 3669.23
244 8 3798.13
245 2 3858.98
246 7 3603.41
247 6 3373.81
248 2 3510.6
249 7 3493.62
250 3 3533.8
251 4 3937.66
252 3 4149.35
253 9 4164.44
254 5 3528.7
255 7 3263.01
256 4 3496.77
257 6 3245.69
258 3 3478.82
259 7 3283.72
260 3 3568.87
261 6 3266.09
262 2 3821.85
263 9 3947.64
264 2 3407.26
265 8 3325.11
266 2 3668.23
267 2 4312.44
268 7 4191.33
269 3 4178.39
270 6 4322.97
271 5 4202.13
272 9 3485.91
273 4 3681.31
274 5 3269.64
275 2 3781.91
276 4 4195.33
277 6 4186.84
278 2 4382.1
279 2 4887.98
280 9 4881.12
281 9 4346.55
282 3 4130.93
283 7 4110.71
284 2 4085.72
285 4 4439.18
286 7 4081.61
287 3 4464.75
288 7 4284.19
289 3 4581.1
290 7 4120.6
291 8 3897.21
292 3 3871.87
293 8 3411.08
294 10 3187.88
295 0 0
296 3 3481.67
297 3 3923
298 4 3999.69
299 2 4579.42
300 1 5284.66
301 3 6046.63
302 1 7084.86
303 2 7049.48
304 7 7469.96
305 1 7565.96
306 2 8265.45
307 4 8809.62
308 30 6573.06
309 10 3599.81
310 1 3560.34
311 4 3723.38
312 6 3631.34
313 3 3844.62
314 2 4135.54
315 3 4650.39
316 3 4911.42
317 4 5461.84
318 8 5301.14
319 3 5256.65
320 6 5521.11
321 3 5326.47
322 9 5353.24
323 3 5109.56
324 7 4908.02
325 1 5252.74
326 9 5350.81
327 1 5156.9
328 3 5683.17
329 8 5812.3
330 3 5899.52
331 16 4850.04
332 3 3898.72
333 7 3742.58
334 0 0
335 0 0
336 0 0
337 1 6795.15
338 3 7516.34
339 11 7382.88
340 0 0
341 13 6766.82
342 2 6054.34
343 1 6507.94
344 6 7148.29
345 2 7606.95
346 21 5844.96
347 7 4333.72
348 7 3853.86
349 5 3722.58
350 4 3914.85
351 2 4486.06
352 3 4721.36
353 3 5328.05
354 1 5781.83
355 9 5998.23
356 2 5756.69
357 7 5939.09
358 4 5448.16
359 10 5667.45
360 2 5332.22
361 12 4709.63
362 4 4274.16
363 2 4778.33
364 4 4882.08
365 9 4519.54
366 6 4097.18
367 2 4255.78
368 2 5146.37
369 1 5237.96
370 7 5457.14
371 3 5727.27
372 8 5950.53
373 2 5857.85
374 2 6201.53
375 9 6175.52
376 2 6003.85
377 10 6137.06
378 4 5724.19
379 6 5294.3
380 2 5818.4
381 8 5590.5
382 2 5704.13
383 8 5607.48
384 8 5049.32
385 1 5077.83
386 6 5566.2
387 6 5318.01
