#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.20122 1 1.45052 1 1 0.613194 5 0 170.76
1 1.32286 1.18182 4.68372 2 2 0.0635319 17 0 96.3918
2 0.706876 1.45455 8.02062 3 3 0.130297 21 0 97.8417
3 0.768552 2.05882 10.4812 2 5 0.0949626 33 0 98.4435
4 0.681062 1.5 5.82835 2 8 0.325989 56 0 100.014
5 0.607609 1 2.44466 2 12 0.160115 142 0 103.168
6 0.7879 1 1.73958 2 18 0.125403 162 0 107.269
7 1.04714 1.38889 0.985876 2 27 0.118359 212 41 114.044
8 0.871652 1.81818 0.44901 2 31 0.586141 62 50 114.554
9 0.888023 1.7 0.639136 2 16 0.507161 56 33 106.721
10 0.800401 1.9 0.981063 2 11 0.235248 75 6 103.232
11 0.714798 1.90909 1.07832 2 12 0.0843884 98 5 103.806
12 0.568524 1.625 0.942182 2 15 0.157516 106 29 105.397
13 0.644913 1 0.656737 2 16 0.34013 80 9 105.333
14 0.468651 1 0.502705 2 11 0.513384 36 6 102.213
15 0.857019 1.21053 1.0202 1 6 0.35989 79 1 98.2354
16 1.33225 1 0.518211 1 7 0.52043 40 0 98.5126
17 0.634542 1.11111 2.07156 2 5 0.115973 44 0 98.7378
18 0.994655 1.27273 1.18289 2 8 0.191413 90 0 100.252
19 0.757968 1.5 0.919414 2 11 0.0702207 100 5 102.741
20 0.909478 1.47826 1.5706 2 11 0.307683 81 3 102.318
21 0.931289 2 1.44247 2 17 0.337156 103 5 106.707
22 0.685002 2 1.00129 2 25 0.279587 117 28 112.784
23 0.574686 1.81818 0.684337 2 29 0.25147 82 52 114.738
24 0.58056 1 0.384402 2 21 0.746037 61 21 107.902
25 0.908591 1 0.593622 2 11 0.594245 48 0 102.532
26 0.865026 1.6 1.64722 2 7 0.219712 44 0 100.481
27 0.55102 1 1.10965 2 11 0.138756 95 0 103.132
28 1.06776 1.36364 0.780971 2 14 0.411626 82 13 104.173
29 0.63839 1 0.763955 2 13 0.208495 57 9 104.162
30 0.633675 1 0.423964 2 11 0.561957 48 2 102.181
31 0.728116 1.1 1.11258 2 6 0.2646 59 0 99.0527
32 0.795712 1.90909 1.76748 2 8 0.263021 66 3 100.747
33 0.627411 1.22222 1.43893 2 12 0.223353 85 0 103.643
34 0.671016 1.06667 0.810169 2 18 0.279214 123 7 107.233
35 0.780877 1 0.442668 2 15 0.62822 60 9 104.84
36 1.0649 1.41667 1.62467 2 8 0.506295 30 0 100.921
37 0.729298 1 1.18223 2 12 0.328111 67 0 103.888
38 0.536772 1 0.791229 2 16 0.285368 104 4 106.078
39 0.964807 1.08333 0.580249 1 14 0.583348 57 10 103.82
40 0.809303 1 0.551773 1 10 0.370489 52 4 101.687
41 1.91653 1 0.559446 1 6 0.447858 40 0 98.4951
42 1.20786 1.5 0.306035 2 5 0.939934 17 0 98.0341
43 0.604372 2.11111 10.5827 3 3 0.0318486 20 0 97.9848
44 0.794825 2.18182 11.8383 2 5 0.123663 26 0 98.675
45 0.801459 1.8 4.8479 2 8 0.174833 71 0 100.638
46 0.756745 1.91667 2.88057 2 12 0.122656 135 0 103.574
47 0.884912 1.80952 2.80769 2 18 0.0881533 163 0 108.119
48 0.856134 2 1.73584 2 27 0.306268 200 0 114.048
49 0.705057 2 0.96036 2 41 0.26457 234 50 125.251
50 0.732428 2 0.602325 2 46 0.352267 83 69 127.865
51 0.675733 2 0.543595 2 30 0.559097 62 50 115.614
52 1.20552 2 0.83473 2 17 0.269652 82 34 106.906
53 0.733541 2.4 0.993397 3 18 0.169249 88 26 108.532
54 0.500591 3 2.41585 3 21 0.180487 125 10 110.757
55 1.13084 2 1.06059 2 32 0.19473 158 94 118.179
56 0.630305 3 0.786965 3 40 0.246914 87 122 124.706
57 0.613588 3 0.695123 3 34 0.388619 76 80 120.381
58 0.661099 2.90909 0.789579 3 25 0.294627 88 68 114.39
59 0.668897 2.42857 1.66083 3 21 0.170508 121 30 111.589
60 0.94083 2.09091 1.0205 2 32 0.384893 134 46 116.969
61 1.08724 2 0.677045 2 37 0.47596 66 71 120.691
62 1.15473 2 0.644989 2 32 0.450379 63 46 117.142
63 0.783447 2.54545 0.798843 3 27 0.342183 94 46 115.32
64 0.238836 3 0.876444 3 23 0.159819 108 48 112.619
65 0.444344 2.45455 0.927362 2 22 0.245255 165 83 110.428
66 3.3408 1.1 0.207643 1 23 0.769579 20 11 108.382
67 2.02963 1.27273 0 2 17 1 0 0 104.753
68 1.51128 1.54545 0.974678 3 13 0.501268 82 6 104.422
69 0.328685 3.18182 2.94847 4 17 0.101731 95 0 108.692
70 0.629194 2.4 0.871859 2 26 0.113997 308 34 113.159
71 0.865043 2 0.625983 2 25 0.576826 98 78 111.254
72 0.645488 1.36364 0.926119 2 16 0.243158 81 12 106.75
73 1.00445 1.63636 0.553088 2 17 0.460914 66 33 106.376
74 0.805899 1 0.563441 2 12 0.3851 47 0 103.17
75 0.865993 1.45455 1.06133 2 7 0.304578 60 0 99.962
76 0.754402 1.95238 3.18349 2 8 0.0425153 69 0 100.799
77 0.852193 2 2.67491 2 12 0.313712 81 0 103.153
78 0.78362 2 1.83598 2 18 0.236069 134 0 107.203
79 0.531817 2 1.12484 2 27 0.210242 197 3 114.107
80 2.6194 1.72727 0.56145 1 35 0.463491 99 49 117.101
81 1.83466 1.4 0.201794 2 29 0.851672 33 0 113.222
82 0.956279 1.78261 0.848349 3 22 0.733185 86 19 109.92
83 0.546168 2.9 1.38608 3 21 0.0121785 189 18 111.244
84 0.659328 2.1 0.557668 2 32 0.432907 83 105 116.085
85 0.788459 1 0.378866 2 19 0.690617 38 7 106.934
86 0.703715 1.1 0.922407 2 10 0.429034 76 4 101.527
87 0.715376 1 0.986688 2 10 0.184486 70 2 101.89
88 0.657349 1 0.574185 2 11 0.402641 49 4 101.987
89 0.796711 1 0.644967 2 7 0.38703 53 2 99.3835
90 0.653007 1 1.96944 2 5 0.13093 47 0 98.5382
91 1.17265 1.7 1.9331 2 8 0.331352 57 0 100.099
92 0.738453 1.81818 1.63106 2 12 0.202535 93 0 103.199
93 0.674924 1.8 0.920934 2 18 0.107343 151 18 107.657
94 0.712722 1.42857 0.627433 2 19 0.452822 90 24 107.378
95 0.743843 1 0.585191 2 13 0.423415 68 17 103.912
96 0.859691 1.1 0.884916 2 8 0.493744 36 0 100.378
97 0.748563 1.09091 0.966369 2 8 0.0396133 74 2 100.668
98 0.698625 1.36364 0.792138 2 9 0.179891 78 0 101.172
