#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.6131 1 0.310332 1 1 0.844834 4 0 179.498
1 3.26077 1.09091 2.09336 2 1 0.429083 3 0 95.6376
2 3.01286 1.3 4.30059 3 2 0.292486 5 0 96.9418
3 2.40612 2.1 7.54738 4 3 0.183556 9 0 98.4392
4 1.60244 2.4 16.2458 5 5 0.239986 18 0 100.157
5 0.552955 3.11765 22.951 6 8 0.184739 29 0 102.897
6 0.6548 2.90909 15.3062 3 12 0.0583584 55 0 104.062
7 1.01132 2.3 8.2958 2 18 0.152816 98 0 107.543
8 0.760152 2 5.24041 2 27 0.201765 150 0 114
9 0.554751 1.94444 2.67565 2 41 0.140071 313 0 125.217
10 0.834346 2 1.96752 2 57 0.277501 303 0 137.124
11 3.19996 1.27273 0.962207 1 58 0.0650031 354 48 139.37
12 3.59653 1 0.357308 1 57 0.604587 21 0 132.078
13 3.00415 1.33333 0.309113 2 43 0.822795 62 19 122.458
14 2.2159 1.28571 0.277817 3 32 0.82096 27 2 115.052
15 0.787554 2.05556 0.229234 5 24 0.879899 76 34 111.083
16 0.674861 2.72727 6.92219 4 12 0.0999562 45 0 105.953
17 0.574624 2.72727 5.28843 3 18 0.107306 88 0 108.129
18 0.822937 2.45455 3.30031 2 27 0.0767962 159 0 114.008
19 0.831898 2 1.26669 2 41 0.175718 330 12 124.977
20 0.910336 2 0.694938 2 57 0.261019 162 84 137.051
21 0.873131 2 0.758128 2 43 0.604395 84 73 124.175
22 1.02171 2 0.661763 2 35 0.493962 72 66 118.919
23 0.969983 2 0.759385 2 29 0.460218 62 42 114.934
24 0.900795 2 0.881412 2 25 0.284403 75 45 112.969
25 0.559195 2 0.785115 2 24 0.240856 84 37 112.02
26 0.552796 2 0.685125 2 21 0.34391 78 42 109.337
27 0.665895 2 0.808804 2 15 0.328402 81 34 105.203
28 0.91976 2 1.54888 2 13 0.104405 98 18 104.344
29 0.942494 2 1.51793 2 19 0.284702 98 5 107.68
30 1.00006 2 0.934592 2 29 0.302979 133 34 114.923
31 1.06824 2 0.739741 2 32 0.256106 75 57 116.775
32 0.937083 2 0.689038 2 29 0.381745 64 43 115.007
33 0.906038 2 1.14597 2 23 0.362293 81 42 111.689
34 0.9344 2 0.821511 2 30 0.387693 87 78 114.706
35 0.858797 2 0.722879 2 27 0.357959 75 57 113.314
36 0.957618 2 0.811961 2 21 0.27937 70 42 109.652
37 0.9469 2 0.921631 2 19 0.254559 66 29 108.175
38 0.886032 2 1.12594 2 20 0.237147 95 5 109.136
39 0.870633 2 1.33534 2 26 0.214986 110 47 112.99
40 0.91985 2 0.679995 2 39 0.542861 89 81 120.831
41 0.966251 2 0.620888 2 29 0.513327 67 47 115.668
42 0.816563 2 0.990859 2 21 0.310393 82 17 110.227
43 0.910667 2 0.722479 2 23 0.260765 77 43 111.085
44 0.966374 2 0.910718 2 18 0.252 95 29 108.066
45 0.945697 2 1.47805 2 19 0.152459 87 26 108.672
46 0.930631 2 1.06197 2 28 0.285269 113 35 114.227
47 0.977051 2 0.65716 2 34 0.339853 76 60 118.826
48 1.01723 2 0.749203 2 27 0.317022 69 43 113.852
49 0.981061 2 0.716311 2 24 0.345321 59 38 111.963
50 0.938403 2 0.91983 2 20 0.136859 92 18 109.971
51 0.871252 2 1.32104 2 21 0.0991393 126 31 110.739
52 0.884645 2 0.792486 2 32 0.32048 102 63 117.586
53 0.857929 2 0.632083 2 28 0.376016 68 42 114.683
54 1.00242 2 0.72564 2 19 0.363591 72 36 109.045
55 1.03979 2 1.09979 2 16 0.240236 75 14 106.9
56 0.901978 2 1.08119 2 20 0.178742 99 17 109.624
57 0.905086 2 1.16692 2 25 0.158591 131 44 112.616
58 1.027 2 0.726842 2 33 0.354777 75 78 116.995
59 1.00377 2 0.585885 2 29 0.479552 60 44 114.551
60 0.914343 2 0.733562 2 21 0.439905 77 40 111.077
61 0.914321 2 0.930307 2 17 0.145042 95 20 107.587
62 0.977974 2 0.781816 2 18 0.204344 86 27 107.704
63 0.91686 2 1.56003 2 16 0.0983681 101 24 106.435
64 0.987095 2 1.04307 2 24 0.293057 118 23 111.809
65 0.99053 2 0.695351 2 29 0.323325 78 63 114.64
66 0.859218 2 0.744484 2 24 0.272895 74 39 112.037
67 0.89324 2 0.796644 2 19 0.304003 78 29 109.126
68 0.808318 2 1.84599 2 17 0.104762 95 18 107.952
69 0.479468 2 0.893482 2 25 0.266655 123 64 112.784
70 2.63437 1.27273 0.433329 1 25 0.527108 28 11 110.422
71 2.17922 1.2 0 2 19 1 0 0 106.262
72 1.49494 2 1.50552 3 14 0.362593 74 10 105.629
73 0.688888 2.90909 2.02737 4 21 0.105023 143 0 111.397
74 0.46748 3.9 0.893234 3 32 0.118182 228 121 118.448
75 1.06977 2.70588 0.79144 2 32 0.290443 121 100 116.702
76 0.750018 2 1.03464 2 30 0.521992 79 29 114.767
77 0 -nan 0.566513 0 35 0.477209 38 32 115.38
