#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.34423 1 0.161258 1 1 0.838742 3 0 135.982
1 2.50025 1.15385 1.3764 2 1 0.197099 8 0 95.6113
2 2.31686 1.72727 1.54434 3 2 0.618157 6 0 96.7018
3 1.75015 2.09091 13.5292 4 3 0.273181 8 0 98.3909
4 0.729724 2.7 20.8633 5 5 0.169847 20 0 99.8672
5 0.484943 3.18182 20.0686 4 8 0.145624 30 0 101.474
6 1.01354 2.45455 11.3939 2 12 0.209223 54 0 103.203
7 1.09289 2 7.86803 2 18 0.115317 93 0 107.52
8 1.19472 2 4.35789 2 27 0.13826 165 0 114.313
9 1.25212 2 2.03031 2 41 0.0943788 332 0 125.712
10 1.28929 2 1.25107 2 57 0.0954241 336 27 139.121
11 1.32444 2 0.762156 2 57 0.259874 126 98 138.395
12 1.16636 2 0.635121 2 56 0.405644 65 54 133.785
13 2.53184 1.8 0.671359 3 48 0.577994 69 70 129.166
14 0.802028 3 0.532707 5 46 0.490295 112 86 128.956
15 0.241678 3.6 1.51919 5 26 0.152102 152 13 116.776
16 0.466045 4.04762 1.00699 3 39 0.190523 214 236 124.229
17 1.16353 2.18182 0.820872 2 44 0.349417 69 92 125.753
18 0.669407 2.81818 0.522636 3 45 0.497779 76 97 126.145
19 0.55542 3 0.832877 3 25 0.410005 91 60 115.956
20 1.11152 2.8 0.914366 2 23 0.119092 93 51 111.872
21 0.66087 2.63636 1.47793 3 26 0.320233 108 54 113.62
22 1.16881 2.09091 0.709039 2 39 0.438447 63 94 121.514
23 0.769189 2.8 0.751095 3 35 0.346755 101 118 120.527
24 0.562365 3 0.882266 3 28 0.314712 78 70 116.524
25 1.15981 2.63636 0.902193 2 27 0.211501 97 55 114.447
26 0.701599 2.4 0.777186 3 31 0.288818 73 52 116.746
27 0.573924 2.95455 1.34223 3 25 0.194807 141 77 113.405
28 1.03038 2.18182 0.758488 2 38 0.365755 86 126 121.901
29 1.02652 2 0.697389 2 34 0.353297 64 44 119.27
30 1.03872 2 0.641975 2 29 0.434308 61 44 114.741
31 1.06563 2 0.725924 2 23 0.408271 65 41 112.071
32 1.03752 2 1.02549 2 20 0.217689 81 21 109.471
33 1.02641 2 0.845777 2 24 0.160822 86 36 112.02
34 0.993076 2 1.24694 2 24 0.217728 102 41 111.892
35 1.00658 2 0.725472 2 34 0.408849 79 78 118.14
36 1.08416 2 0.743181 2 29 0.408217 65 46 115.211
37 1.05761 2 0.69671 2 26 0.414427 64 40 113.083
38 1.02169 2 0.858198 2 22 0.208605 65 36 111.14
39 1.15328 2 0.801395 2 22 0.230961 81 34 110.635
40 1.11906 2.45455 1.30902 3 22 0.214186 121 38 111.318
41 0.616021 2.90909 0.810668 3 33 0.256286 139 90 119.244
42 1.11461 2.8 0.828037 2 29 0.243069 84 64 116.634
43 0.630326 2.59091 1.42206 3 29 0.272222 103 64 115.402
44 1.11646 2.1 0.727527 2 43 0.455023 77 112 124.334
