#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.64116 1 4.09925 1 1 0.0964908 55 0 81.9266
1 0.994998 1.67 9.33779 2 2 0.016793 130 0 77.018
2 0.68666 1.77358 13.4653 2 3 0.000922371 152 0 77.5119
3 0.697216 1.18557 8.01062 2 5 0.0396406 297 0 78.6627
4 0.753741 1.29245 3.50854 2 8 0.00505995 803 0 80.0158
5 0.768765 1.54444 3.03697 2 12 0.00731488 899 0 82.6077
6 0.906356 1.96296 1.91284 2 18 0.0104224 1449 0 85.8877
7 1.04477 2 1.55828 2 27 0.0157532 1462 0 91.4925
8 0.63717 2 0.870524 2 41 0.129879 1829 148 99.9485
9 0.642671 2 0.296176 2 39 0.710258 485 456 95.8441
10 0.751737 1.75 0.539513 2 20 0.472246 594 316 86.3058
11 0.758039 1.29167 0.726106 2 11 0.278188 589 31 81.8283
12 0.756605 1.13761 0.93008 2 9 0.13451 576 8 80.8551
13 0.769488 1.55914 1.13025 2 9 0.0608649 620 13 80.9922
14 0.762519 1.85437 1.37187 2 12 0.013412 782 0 82.7454
15 0.844784 1.91579 1.07675 2 18 0.0317141 1096 0 86.2517
16 0.807989 2 1.00401 2 22 0.0244383 1071 85 88.7966
17 0.793497 2 0.606426 2 25 0.397717 594 389 89.4583
18 0.996286 2 1.19742 2 16 0.0365972 721 72 85.3333
19 1.0238 2 1.00651 2 22 0.0258712 1030 83 88.9964
20 0.873943 2 0.736493 2 26 0.272932 572 360 90.0193
