#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.14196 1 0.178875 1 1 0.821125 3 0 175.821
1 0.962706 1 4.53017 2 1 0.244972 3 0 76.7404
2 0.735545 1.57143 7.81826 2 2 0.153529 8 0 77.2051
3 0.869416 -nan 6.86265 2 3 0.347662 8 0 77.5383
4 0.6381 1.8 7.2141 2 4 0.188378 18 0 78.0372
5 0.576614 -nan 8.33533 2 6 0.509817 12 0 78.9086
6 0.434061 1.2 3.47924 2 9 0.210929 45 0 80.693
7 1.45064 -nan 2.13535 1 14 0.113835 62 0 83.5416
8 1.38085 1.33333 0.955337 2 21 0.187647 87 17 87.7753
9 0.900433 -nan 0.603036 3 27 0.496701 14 3 90.3427
10 0.756311 1.72727 0.852616 3 17 0.398758 54 33 85.835
11 0.722614 -nan 0.58384 3 16 0.530607 7 1 85.1568
12 0.554948 2 3.00593 3 10 0.475126 29 0 82.7335
13 0.678003 -nan 0.926905 2 15 0.1768 47 27 84.285
14 0.481381 1.1 0.963605 2 16 0.32185 38 7 84.6517
15 1.23192 -nan 0.521215 1 17 0.327407 17 0 83.7751
16 0.835646 1.22222 0.552582 2 13 0.550765 36 9 82.6586
17 0.840622 -nan 0 2 7 0.716094 0 0 80.2501
18 0.708228 1 3.66232 2 4 0.443462 11 0 78.6535
19 0.95339 -nan 2.42857 2 6 0.333333 14 0 79.2818
20 0.881779 1.18182 2.39551 2 9 0.170697 35 0 81.0682
21 0.805395 -nan 1.35337 2 13 0.353279 35 0 82.9587
22 0.608701 2 0.880879 2 20 0.250506 67 43 87.2794
23 0.709836 -nan 0.56649 2 19 0.560693 5 0 85.9646
24 0.802948 1.81818 1.80526 2 12 0.259189 50 2 82.985
25 0.790673 -nan 1.02661 2 18 0.408577 34 8 86.1857
26 0.851235 1.9 0.819414 2 21 0.461322 59 27 87.7385
27 0.893368 -nan 0.643845 2 19 0.392515 9 6 86.4984
28 0.645171 1.90909 1.64897 2 13 0.507526 44 5 83.6919
29 0.784092 -nan 1.15905 2 20 0.460503 28 14 86.9908
30 0.725121 1.72727 0.832613 2 26 0.537368 53 30 89.8853
31 0.747376 -nan 0.546783 2 23 0.341984 18 8 89.3611
32 0.555466 1.7 1.80298 2 13 0.596067 29 8 83.681
33 0.492742 -nan 0.810437 2 20 0.4764 28 19 86.7274
34 1.15316 1.33333 0.709613 1 18 0.377718 48 12 85.1307
35 1.13921 -nan 0.391389 2 16 0.714736 1 0 83.9822
36 0.482363 1 0.817177 3 10 0.609736 33 2 81.5881
37 0.393225 -nan 0.785898 2 9 0.139788 20 0 81.3673
38 0.943345 1.5 0.845719 1 8 0.0921107 53 2 79.8858
39 0.957696 -nan 0 1 8 1 0 0 79.075
40 0.92531 1 1.95848 1 4 0.314717 20 0 77.8808
41 1.24032 1 1.32545 1 6 0.388005 18 0 78.6445
42 1.73427 -nan 1.01344 1 9 0.330524 39 2 80.2191
43 0.77746 1.2 0.580652 2 12 0.449939 32 2 82.1682
44 0.548056 -nan 1.31639 2 7 0.196411 27 0 79.9767
45 1.02598 1.33333 1.45984 1 11 0.216841 42 1 81.6809
46 1.814 -nan 0.587321 1 16 0.516442 24 3 83.327
47 1.08373 1.3 0.0744237 2 14 0.956802 22 0 82.7617
48 0.794298 -nan 1.09836 2 9 0.307775 33 0 81.2429
49 0.64337 1.6 2.76904 2 11 0.276965 28 0 82.2676
50 0.756638 -nan 1.36759 2 17 0.412496 42 0 84.9444
51 0.855231 1.1 0.656278 2 26 0.510272 55 15 89.6531
52 1.01033 -nan 0.499598 2 18 0.650575 5 0 85.3715
53 0.861889 1.91667 1.72538 2 10 0.908063 17 3 81.1432
54 0.933841 -nan 2.28974 2 15 0.432643 36 0 84.4985
55 0.991122 -nan 1.8803 2 23 0.611081 29 0 88.1606
56 0.748437 2 0.840193 2 35 0.370309 67 60 95.7933
57 0.7816 -nan 0.737988 2 32 0.536631 13 0 93.197
58 0.485485 2 0.98806 2 26 0.381947 50 40 92.4944
59 1.43276 -nan 0.642596 1 29 0.481668 23 7 91.728
60 0.468363 1.66667 0.718331 2 27 0.482981 58 17 90.5986
61 1.27975 -nan 0.455156 1 21 0.57495 15 0 86.2953
62 0.502374 1.55556 0.43644 2 15 0.648888 44 15 83.715
63 1.0282 -nan 0.575867 1 8 0.294193 15 1 80.1266
64 0.983186 1.3 1.32491 1 6 0.693704 18 0 78.5878
65 2.01013 -nan 1.20114 1 9 0.354485 26 0 80.1357
66 1.06514 1.27273 0.303188 2 13 0.760037 25 3 82.235
67 0.797047 -nan 1.24086 2 8 0.375494 31 0 80.6336
68 0.391675 1.81818 3.28674 2 11 0.307168 28 2 82.1777
69 1.01921 -nan 1.20384 1 17 0.201769 70 7 85.0748
70 0.881038 1.1 0.693492 1 23 0.532914 39 16 87.6793
71 2.09338 -nan 0.486604 1 17 0.410221 10 0 85.0325
72 1.31651 1.33333 0 2 13 0.882358 0 0 81.8624
73 0.493607 -nan 0.744516 3 10 0.573977 43 3 81.9278
74 0.540276 2.1 6.33994 2 8 0.233111 16 0 81.0255
75 1.40051 -nan 1.41138 1 12 0.0897801 75 0 82.5307
76 0.438742 1.1 0.776027 2 18 0.340345 62 18 85.7419
77 1.03782 -nan 0.387192 1 15 0.547123 8 0 83.8085
78 1.18629 1.09091 0 1 9 1 0 0 80.0086
79 0.595718 -nan 1.4901 2 6 0.17213 37 0 79.165
80 0.622206 1 1.42686 2 9 0.321879 34 0 80.7039
81 1.86543 -nan 0.781269 2 14 0.463364 28 1 83.1293
82 0.946853 2 0.657036 3 15 0.77305 36 17 83.9056
83 0.697265 -nan 1.3981 3 11 0.164732 23 7 83.312
84 0.511898 1.2 1.17346 2 17 0.312733 45 12 85.3498
85 1.14131 -nan 0.658103 1 23 0.367626 19 6 88.1265
86 0.873013 1.11111 0.528026 2 20 0.636308 31 12 85.7947
87 0.662379 -nan 0.5 2 11 0.666852 2 0 81.9171
88 0.505223 1 1.98239 2 6 0.383184 22 0 79.0392
89 1.31621 -nan 0.806511 1 9 0.141655 38 0 80.3302
90 0.809131 1.4 0.633705 2 10 0.582208 46 3 81.1343
91 1.39814 -nan 0.562444 2 7 0.118052 11 0 79.9719
92 0.587278 1.8 2.56225 3 6 0.509953 24 0 79.6047
93 0.708003 -nan 2.03988 2 9 0.204175 35 0 81.0463
94 0.54878 1.5 1.95547 2 14 0.297539 48 0 83.7065
95 2.00209 -nan 0.776062 1 21 0.283815 54 14 87.3505
96 0.546227 1.18182 0.347224 2 23 0.546273 10 0 87.3816
97 1.01935 1.6 0.947661 1 12 0.268948 49 6 82.5006
98 0.872881 1 0.826167 1 13 0.268019 44 0 82.8923
99 1.42157 1 0.458418 1 12 0.558573 1 0 81.7782
100 0.680162 -nan 0.818406 2 9 0.475184 34 2 80.922
101 0.392729 1 1.18575 2 8 0.0401493 32 0 80.3427
102 0.63748 1.375 0.840114 1 11 0.266888 49 9 81.4118
103 0.932249 -nan 0.285872 1 10 0.74129 4 0 80.3024
104 1.04743 1 1.39665 1 5 0.669127 16 0 78.133
105 2.86196 -nan 1.17296 1 8 0.397433 24 0 79.4947
106 1.62161 1.33333 0.276834 2 11 0.722082 25 0 81.2346
107 1.02253 -nan 0.352275 3 8 0.953929 13 1 80.2661
108 0.33221 2.18182 10.9697 4 5 0.200537 11 0 79.7621
