#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.08164 1 1.77542 1 1 0.502882 15 0 128.956
1 2.05245 1.40909 3.90114 2 2 0.364446 19 0 76.8618
2 1.09917 1.86667 15.4212 3 3 0.138232 29 0 77.9521
3 0.378784 2.6 18.8557 3 5 0.22173 34 0 78.7103
4 0.620696 1.96552 12.5625 2 8 0.0469309 78 0 79.9241
5 0.806386 1.4 5.5018 2 12 0.054584 190 0 82.5724
6 0.868941 1.31579 2.05595 2 18 0.0956447 460 0 85.5899
7 0.622403 2 1.49853 2 27 0.0538657 557 0 91.2155
8 0.9053 2 0.769387 2 41 0.262768 438 86 99.5523
9 1.02562 2 0.576261 2 34 0.460159 115 89 94.5031
10 0.787593 2 0.92256 2 25 0.178633 192 112 90.3457
11 0.505228 2 0.559352 2 26 0.418824 137 89 89.6636
12 2.82264 1.26667 0.316502 1 15 0.704173 68 22 82.7646
13 2.05632 1.16667 0.746216 2 11 0.62985 65 3 81.5215
14 1.6169 2.1 1.18542 3 12 0.437846 96 5 82.808
15 0.521367 3.4375 4.45491 4 17 0.0584305 182 0 86.8194
16 0.874867 2.18182 1.43953 2 26 0.0166649 617 0 91.1137
17 0.948112 2 0.828136 2 39 0.172664 397 85 99.0197
18 0.866971 2 0.63783 2 36 0.475574 154 140 95.3866
19 0.422425 2 0.582532 2 24 0.406857 149 87 89.2083
20 1.40958 1.2 0.391359 1 14 0.636069 101 29 82.4848
21 0.875106 1.66667 1.24985 2 11 0.524863 96 3 81.6159
22 0.685978 2 1.04544 2 16 0.101035 305 2 84.8471
23 0.60875 2 0.874405 2 19 0.189948 200 73 86.4498
24 0.651682 2 0.907173 2 18 0.262119 189 68 85.8271
25 0.770452 2 0.981848 2 18 0.213109 169 60 86.0722
26 0.720648 2 0.878444 2 20 0.129603 178 79 87.093
27 0.608541 2 0.946458 2 19 0.227676 217 62 86.5001
28 0.803646 2 0.802851 2 20 0.2335 158 87 86.8284
29 0.723243 2 0.799552 2 18 0.27479 187 41 85.7209
30 0.946427 2 2.02337 2 15 0.0967611 119 23 84.5877
31 0.836061 2 1.47889 2 23 0.137074 247 0 89.2218
32 0.836467 2 0.817458 2 35 0.188692 274 101 96.0271
33 0.732242 2 0.748265 2 31 0.439648 159 116 92.9437
34 0.448115 2 0.513546 2 25 0.479168 149 103 89.4526
35 1.93867 1.2 0.588246 1 13 0.541778 97 20 82.5339
36 1.7354 1.78261 0.760288 2 11 0.703678 35 5 81.4252
37 0.889377 2.57143 3.22222 3 12 0.0103856 154 0 83.4088
38 0.471076 3 1.99333 3 18 0.0722202 314 0 86.8129
39 0.897362 2.33333 1.80958 2 27 0.0375678 398 0 91.6404
40 0.93544 2 1.15282 2 41 0.169853 413 1 100.289
41 1.00238 2 0.569831 2 54 0.414837 191 147 106.528
42 0.86366 2 0.596959 2 38 0.482999 165 146 97.3766
43 0.847748 2 0.725904 2 24 0.344384 142 80 89.6554
44 0.885044 2 0.913914 2 19 0.118133 151 59 87.0437
45 0.737396 2 1.47397 2 19 0.0388129 226 10 87.0694
46 0.835121 2 0.79188 2 29 0.222927 243 74 91.9229
47 0.820227 2 0.684566 2 25 0.33615 148 86 90.0021
48 0.8386 2 1.48057 2 18 0.220135 153 34 86.6902
49 0.802017 2 0.841845 2 27 0.244803 254 88 90.8774
50 0.849439 2 0.680658 2 25 0.323741 139 79 89.7723
51 0.90685 2 1.10608 2 18 0.159149 165 34 86.4165
52 0.843515 2 1.13202 2 23 0.0591548 240 61 89.2899
53 0.883994 2 0.754919 2 30 0.261444 148 112 92.5094
54 1.00812 2 0.787164 2 25 0.280602 139 77 90.5062
55 0.991139 2 1.5917 2 23 0.083961 165 39 90.1249
56 0.711621 2 0.831839 2 35 0.208892 250 89 96.0775
57 0.857975 2 0.592491 2 31 0.416839 128 96 92.8887
58 0.637072 2 1.09054 2 19 0.15941 203 51 87.3774
59 0.565478 2 0.647834 2 24 0.377521 182 94 88.7779
60 0.641797 2 0.660035 2 16 0.360101 147 63 84.6611
61 0.531346 2 1.70144 2 11 0.0180691 190 0 82.3496
62 1.31958 1.14286 0.831021 1 16 0.151613 214 21 84.0193
63 0.809838 1.64286 0.555522 2 19 0.488128 181 59 85.6248
64 0.71025 2 1.16906 2 11 0.125524 158 8 82.2117
65 0.879881 2 1.79029 2 14 0.060245 197 0 83.8414
66 0.808649 2 1.48663 2 21 0.0135789 274 0 88.083
67 0.634764 2 0.718625 2 32 0.277941 256 82 93.3687
68 0.83607 2 0.527413 2 25 0.520697 127 93 89.6746
69 0.819269 2 1.62983 2 13 0.0420358 185 18 83.765
70 0.818538 2 1.29512 2 20 0.139174 243 0 87.2738
71 0.925003 2 0.768589 2 30 0.22121 207 97 92.2074
72 0.93275 2 0.881124 2 26 0.304625 177 101 90.5645
73 0.917626 2 0.827307 2 26 0.170004 156 100 90.6114
74 0.962551 2 0.744309 2 24 0.289536 145 77 89.5457
75 0.939417 2 1.14569 2 20 0.132846 183 60 88.0721
76 0.949191 2 0.848569 2 26 0.144537 185 85 90.6843
77 0.940333 2 0.902595 2 25 0.331384 168 87 89.9295
78 0.902262 2 0.737493 2 26 0.241716 158 104 90.3621
79 0.774422 2 0.620333 2 21 0.41398 140 84 87.4201
80 0.747198 2 1.10581 2 14 0.228946 186 55 84.0148
81 0.736671 2 1.09773 2 18 0.137734 208 39 86.1744
82 0.673071 2 0.832748 2 22 0.160797 189 83 88.3374
83 0.832031 2 0.905433 2 19 0.35426 168 83 86.3011
84 1.08549 2 1.23569 2 19 0.11298 146 56 86.8025
85 1.08524 2 1.12658 2 26 0.156413 184 43 90.9309
86 0.933372 2 0.852133 2 33 0.179815 155 108 94.7181
87 0.706002 2 0.86365 2 31 0.150103 225 108 93.4479
88 0.572893 2 0.453909 2 29 0.546776 126 98 90.9679
89 0.678035 2 0.860706 2 15 0.424845 175 67 84.2251
90 0.767556 2 1.24193 2 14 0.0760712 194 37 84.1338
91 0.756885 2 0.938305 2 20 0.197126 224 44 87.2321
92 0.737834 2 0.788067 2 21 0.187295 175 74 87.3256
93 0.785926 2 0.955593 2 18 0.266079 192 70 85.8326
94 0.865892 2 0.995067 2 19 0.237096 174 57 86.5471
95 0.864636 2 0.987726 2 21 0.110133 195 62 87.8169
96 0.948253 2 1.07171 2 23 0.187236 176 81 88.8549
97 1.03357 2 0.84013 2 28 0.242735 152 117 91.37
98 0.941044 2 0.760027 2 27 0.198474 139 85 91.0132
99 0.812405 2 0.891351 2 23 0.282376 192 88 89.5106
100 0.808606 2 0.766748 2 23 0.230951 150 96 89.031
101 0.801626 2 0.828712 2 19 0.201549 163 59 87.0853
102 0.827689 2 1.22967 2 17 0.143994 196 45 86.0157
103 0.820086 2 0.884676 2 24 0.204238 210 86 89.418
104 0.885683 2 0.711561 2 23 0.270904 146 78 88.7927
105 0.737178 2 1.18841 2 18 0.17683 191 51 86.6702
106 0.43573 2 0.636042 2 24 0.369143 193 96 88.752
107 1.34547 1.2 0.388215 1 16 0.643466 102 28 83.7034
108 0.740418 1.81818 0.867276 2 12 0.413667 157 26 82.2379
109 0.598579 2 1.43119 2 11 0.0028754 196 4 82.0227
110 0.691066 2 1.23503 2 17 0.0981458 275 22 85.3166
111 0.699979 2 0.85586 2 23 0.186505 205 93 88.8583
112 0.830694 2 0.785145 2 21 0.223113 152 78 87.3814
113 0.771655 2 1.41044 2 18 0.0984682 172 42 86.1593
114 0.745287 2 0.796499 2 27 0.254297 227 91 90.7719
115 0.841056 2 0.712149 2 23 0.326322 137 77 88.5833
116 0.759177 2 1.37625 2 18 0.091544 192 34 86.5844
117 0.531736 2 0.726783 2 27 0.316419 216 94 90.665
118 2.2452 1.26316 0.245979 1 21 0.782345 47 18 85.7186
119 1.49308 1.375 0.472073 2 16 0.58864 104 21 84.1189
120 0.657759 2.66667 2.20481 3 12 0.0811509 183 3 83.2449
121 0.369132 2.25806 1.21953 2 18 0.0108042 488 0 86.2473
122 1.8803 1.09524 0.316855 1 25 0.687915 118 48 87.7713
123 1.39129 1.55 0.492896 2 19 0.620141 157 31 85.6178
124 0.256134 2.51613 1.12625 3 14 0.0182126 338 22 84.5333
125 0.357451 2.2381 0.534284 2 18 0.469918 185 102 85.075
126 1.54855 1.32143 0.510473 1 10 0.499927 129 6 80.4717
127 0.952634 1.72414 2.10413 2 8 0.246503 109 7 80.2311
128 0.481144 1.37037 1.04907 2 12 0.114288 306 0 82.5794
