#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.15494 1 0.320173 1 1 0.839913 4 0 151.6
1 1.03886 1 2.09025 2 1 0.0498868 5 0 76.6094
2 0.857507 1.66667 6.58789 2 2 0.141471 7 0 77.1
3 0.806683 1.5 4.6052 2 3 0.322224 10 0 77.4026
4 0.635413 1.77778 5.31583 2 5 0.162276 22 0 78.6685
5 0.529973 -nan 6.32648 2 8 0.446686 15 0 79.7047
6 0.670487 1.4 2.21828 1 12 0.124971 70 0 82.0455
7 1.58506 -nan 2.15433 1 18 0.476148 35 0 84.859
8 0.983855 1 0.854878 2 27 0.536643 79 10 90.0554
9 1.17103 1 0.478161 2 26 0.591449 8 0 89.4861
10 0.771116 1.2 0.693075 3 17 0.6774 43 8 85.1191
11 0.746502 -nan 0.532884 3 13 0.393165 11 3 84.629
12 0.419244 1.6 3.78846 3 7 0.407176 20 0 81.7867
13 0.55074 -nan 1.35728 2 11 0.13412 48 0 82.332
14 0.392736 1.1 0.954749 2 17 0.320112 48 10 85.5098
15 1.33957 1.25 0.654968 1 18 0.249726 18 1 84.4697
16 0.874489 1 0.363385 2 17 0.710905 35 10 84.9351
17 0.651764 1 1.05389 2 9 0.507044 23 2 81.4539
18 0.696384 -nan 0.695991 2 11 0.384283 10 0 81.8231
19 0.655072 1 1.44743 2 8 0.431949 26 2 80.5121
20 1.19287 -nan 0.76029 2 12 0.387684 22 0 82.6973
21 0.627449 1 0.917377 3 12 0.655703 29 3 82.7481
22 1.13001 -nan 0.918733 2 12 0.278544 18 0 83.2859
23 0.631967 1 1.80419 3 14 0.348095 25 0 84.4486
24 1.13311 -nan 0.698265 2 21 0.364715 27 8 87.2778
25 0.729654 1.14286 0.981058 3 19 0.566638 16 8 86.4333
26 0.943162 1.25 0.559552 2 21 0.548993 30 6 87.5645
27 1.37716 -nan 0 2 14 0.476914 0 0 84.0272
28 0.784704 1.16667 0.839388 3 11 0.692513 37 2 82.5653
29 0.615395 -nan 1.58167 3 10 0.192521 17 0 82.4803
30 0.756958 1.36364 1.66404 2 15 0.246884 44 3 84.7113
31 0.86296 -nan 0.907704 2 23 0.425347 35 5 88.4954
32 0.47581 1 0.844948 2 23 0.386904 40 9 88.1188
33 0.999069 -nan 0.46807 1 21 0.64827 13 0 86.4875
34 1.11544 1.11111 0.745334 1 12 0.503144 38 6 82.6647
35 0.791894 -nan 0.33302 2 11 0.773694 1 0 81.5102
36 0.374598 1 1.29944 2 6 0.514552 23 0 78.8061
37 0.700282 -nan 0.915898 1 9 0.205414 31 0 80.2943
38 0.989315 1.2 0.88269 1 9 0.0458278 51 0 80.1674
39 0.806284 -nan 0 1 9 0.909616 0 0 79.2396
40 0.894983 1 1.62109 1 5 0.393555 24 0 78.1478
41 1.76525 -nan 1.06691 1 8 0.425718 23 0 79.3739
42 0.619252 1.1 0.534437 2 11 0.71421 37 3 81.2662
43 0.585054 -nan 1.16737 2 6 0.100887 14 0 79.8096
44 0.348121 1 1.63657 2 8 0.13409 31 0 80.217
45 1.31256 -nan 0.704945 1 12 0.233901 33 0 81.9315
46 1.09599 1.22222 0.58484 2 12 0.521383 37 8 82.0276
47 1.16134 -nan 0 2 9 0.75344 0 0 80.6879
48 0.485129 1 1.45039 3 6 0.541666 24 0 79.382
49 0.688904 -nan 1.46634 2 9 0.292791 22 0 80.9791
50 0.620642 1.1 1.2824 2 14 0.251504 45 0 83.7134
51 0.975105 -nan 0.577039 2 21 0.460645 17 2 86.5692
52 0.954812 1 0.658075 2 15 0.618453 39 9 84.0762
53 1.02531 -nan 0.479535 2 11 0.260015 7 0 82.8348
54 0.8337 2 4.15069 2 6 0.56608 18 0 79.2831
55 0.954629 -nan 5.10021 2 9 0.391504 15 0 80.9909
56 0.7989 2 2.98773 2 14 0.562958 36 1 83.5029
57 0.741111 -nan 3.418 2 21 0.409033 38 0 87.606
58 0.490937 1.90909 1.60954 2 32 0.508072 76 15 92.5109
59 1.33892 -nan 1.17149 1 48 0.545379 59 23 102.49
60 0.439615 1.7 0.628758 2 57 0.606317 61 45 107.109
61 1.20188 1 0.445247 1 38 0.621781 16 2 98.9351
62 0.53069 1.66667 0.439203 2 26 0.866047 35 32 88.853
63 1.01002 -nan 0.487243 1 13 0.534043 8 0 82.3173
64 1.03665 1 1.5266 1 7 0.759229 16 0 78.6625
65 2.19746 -nan 0.905379 1 11 0.382591 27 2 80.6948
66 1.24463 1.22222 0.201367 2 14 0.833486 20 0 82.2352
67 0.646426 -nan 0.607973 3 10 0.764129 21 3 81.2052
68 0.329781 1.77778 7.9283 3 6 0.20717 10 0 80.0336
69 0.449944 -nan 2.63312 2 9 0.179861 33 0 80.7202
70 0.833494 1.7 1.60422 1 14 0.101721 82 0 83.2963
71 2.25985 -nan 0.876557 1 21 0.364521 47 4 86.4876
72 1.16228 1.1 0.255803 2 26 0.869679 10 0 88.0361
73 0.711754 -nan 0.190503 3 17 0.95435 21 8 84.3105
74 0.38353 1 2.8988 3 9 0.215983 19 0 81.9665
75 0.718396 -nan 1.35423 2 14 0.22693 41 0 83.832
76 0.39609 1.1 0.733066 2 21 0.347686 46 15 87.1666
77 1.09889 -nan 0.386776 1 17 0.570959 5 0 83.8896
78 1.10297 1.09091 0.286635 1 11 0.897756 29 3 80.301
79 0.402927 1 2.4329 2 7 0.137531 21 0 79.887
80 1.82984 2 0.815689 1 11 0.104687 47 0 81.3046
81 1.35244 1.22222 0 2 13 0.969262 0 0 81.3553
82 1.07389 1 0.000387517 3 10 0.99987 11 1 80.856
83 0.448707 1.33333 4.05649 4 6 0.281084 19 0 80.4822
84 0.440358 -nan 4.72819 2 9 0.142689 20 0 80.8247
85 1.22881 1.36364 1.66581 1 14 0.157954 52 0 83.41
86 1.27873 -nan 0.941335 1 21 0.220925 82 5 87.1454
