#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.3762 1 1.10388 1 1 0.448058 6 0 96.6846
1 3.98207 1.1 3.59605 2 2 0.101026 12 0 77.0353
2 3.14006 1.75 4.82979 3 3 0.0551188 21 0 78.0642
3 2.35186 2.14286 5.95394 4 5 0.086903 34 0 79.6234
4 1.40312 2.65217 12.654 5 8 0.0443132 65 0 82.0341
5 0.146412 4.90625 17.3607 6 12 0.081022 93 0 84.1593
6 0.579311 2.72727 11.5456 3 18 0.0710926 158 0 86.7099
7 0.837386 2.04545 4.63274 2 27 0.0180426 420 0 91.4212
8 0.817146 2 1.68652 2 41 0.0547398 990 0 100.401
9 0.820062 2 1.16993 2 57 0.0336395 890 16 111.348
10 0.900312 2 0.605705 2 57 0.356689 220 160 108.413
11 0.962471 2 0.486502 2 36 0.583409 124 104 95.7646
12 0.728267 2 1.25767 2 19 0.121489 188 52 87.5448
13 0.580871 2 0.644526 2 27 0.390199 199 112 90.2113
14 0.963569 2 0.871507 2 18 0.343524 141 42 86.0245
15 1.00862 2 1.09679 2 18 0.0622639 180 42 86.1479
16 0.89244 2 1.23217 2 22 0.0478024 242 38 88.595
17 0.912791 2 0.669718 2 31 0.353298 164 127 92.0228
18 0.925415 2 0.704024 2 23 0.354239 137 81 88.5395
19 0.874455 2 1.43637 2 18 0.0860653 195 30 86.3057
20 0.955403 2 0.847694 2 27 0.311704 210 89 90.7342
21 0.893219 2 0.715551 2 26 0.25277 152 91 90.2084
22 0.952851 2 1.17857 2 20 0.242653 154 70 87.1603
23 0.97257 2 0.85618 2 27 0.237272 197 94 90.8635
24 0.976476 2 0.721139 2 26 0.288743 134 86 90.2538
25 0.904869 2 1.069 2 22 0.179369 199 65 88.3817
26 0.882873 2 0.723014 2 27 0.280824 163 104 90.5371
27 0.99297 2 0.688839 2 21 0.365923 127 83 87.8636
28 0.931386 2 1.42692 2 17 0.0589402 200 35 85.8358
29 1.01617 2 0.819392 2 26 0.245311 230 78 90.4974
30 0.897611 2 0.647132 2 25 0.349943 150 81 89.583
31 0.974633 2 1.11879 2 17 0.240235 168 62 85.5138
32 0.984331 2 0.945524 2 22 0.223246 205 55 88.2566
33 0.895057 2 0.7977 2 24 0.180019 150 99 89.1948
34 0.646247 2 0.961201 2 21 0.218993 198 78 87.7219
35 0.823934 2 0.686278 2 23 0.326833 144 105 88.3755
36 0.831968 2 0.936884 2 17 0.175381 177 43 85.5546
37 0.996236 2 1.11927 2 18 0.260671 162 25 85.7028
38 0.397636 2 0.965384 2 23 0.0979988 218 30 88.0948
