#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.60536 1 2.52508 1 1 0.242476 13 0 87.6986
1 3.6342 1.22642 5.33694 2 2 0.0650647 25 0 76.9982
2 2.3168 1.13333 8.39207 3 3 0.0920193 40 0 77.9675
3 1.9202 2.64815 8.28928 4 5 0.0333562 70 0 79.5325
4 1.04415 2.97727 17.4964 5 8 0.0780335 110 0 81.797
5 0.227427 4.92593 16.9043 5 12 0.0205158 192 0 83.8926
6 0.750903 1.83636 8.19946 3 18 0.0189984 432 0 86.7377
7 0.776578 2.16279 3.82938 3 27 0.0784927 879 0 91.6332
8 0.676435 2.5 1.83187 3 41 0.0272984 1799 0 100.941
9 0.936232 2 1.2621 2 57 0.0165658 1653 0 111.467
10 3.56308 1.04651 0.416749 1 58 0.560711 429 83 107.002
11 3.49405 1 0.15253 1 44 0.920057 42 13 96.788
12 3.89673 1.05556 0.24435 2 33 0.790867 112 33 91.8818
13 2.80964 1.27273 0.438077 3 25 0.591976 163 47 89.6597
14 0.989921 2.0566 1.78292 5 19 0.0614162 386 15 88.6102
15 0.657617 2.82692 2.22762 5 28 0.0551754 596 0 93.8649
16 0.698498 2.59091 1.06717 3 42 0.0161698 1314 22 102.057
17 0.37932 3 0.435552 3 52 0.565486 379 524 104.466
18 0.932381 2.04255 0.609553 2 26 0.473995 273 182 90.2721
