#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.2055 1 3.17078 1 1 0.104722 49 0 88.6849
1 1.38393 1.31579 12.3806 2 2 0.0599315 57 0 77.0817
2 0.770017 2.66019 20.8599 3 3 0.020823 112 0 77.9266
3 0.422245 2.90625 13.1755 3 5 0.0251398 272 0 78.8595
4 0.786264 1.99074 8.77293 2 8 0.0125123 504 0 80.047
5 0.815196 1.51579 6.67705 2 12 0.0371026 678 0 82.4944
6 0.777671 1.91429 3.46015 2 18 0.0164014 1413 0 85.9992
7 0.841743 1.97938 2.64513 2 27 0.0108176 1707 0 91.5501
8 0.647817 2 1.4634 2 41 0.0327822 2524 0 100.563
9 0.861977 2 0.763522 2 57 0.231297 2011 238 109.722
10 0.897554 2 0.425383 2 47 0.59389 544 521 101.473
11 0.830245 2 0.762835 2 24 0.271847 630 343 89.2526
12 0.848578 2 0.924072 2 20 0.117479 752 197 87.0446
13 0.93278 2 1.1152 2 21 0.0151196 771 125 88.2388
14 0.692195 2 0.821383 2 27 0.172547 912 265 90.7778
15 0.523759 2 0.492427 2 23 0.520591 581 421 87.5464
16 2.56451 1.04167 0.361615 1 12 0.625404 171 17 81.1748
17 2.30835 1.38144 0.8861 2 9 0.178523 286 6 80.8213
18 1.87065 2.12264 2.07012 3 11 0.00801583 418 0 82.5695
19 0.896402 2.95789 3.783 4 17 0.0134146 739 0 86.5888
20 0.242455 3.87736 2.518 4 26 0.00961075 1632 0 91.7499
21 0.950764 2 1.12549 2 39 0.0189501 3033 0 99.7555
22 0.686999 2 0.493147 2 50 0.503057 1017 414 103.265
23 0.816853 2 0.614747 2 25 0.40128 596 383 89.935
24 0.926132 2 1.47112 2 16 0.0316004 675 34 85.2855
25 0.806985 2 1.03294 2 24 0.029072 1223 75 90.0561
26 0.614376 2 0.501099 2 28 0.500289 594 450 90.5285
27 0.625764 2 0.919508 2 14 0.170059 719 151 84.0226
28 0.798226 2 1.47907 2 14 0.00756318 718 0 84.3145
29 0.610565 2 1.09979 2 21 0.00688763 1246 0 88.1418
30 0.665819 1.75962 0.45347 2 26 0.54698 698 343 89.5149
31 0.654521 1.11579 0.573897 2 13 0.442384 460 69 82.835
32 0.602836 1.06731 0.89675 2 8 0.175632 514 3 80.2176
33 0.766127 1.47115 1.51058 2 8 0.0381763 512 0 80.4022
34 0.71415 1.11111 1.05241 2 12 0.0356563 777 0 82.4865
35 0.678667 1.01099 0.563341 2 14 0.439525 475 65 82.8653
