#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.13834 1 0.245576 1 1 0.877212 4 0 292.598
1 1.04376 1 0.89902 2 1 0.250817 5 0 76.5208
2 0.910236 1.33333 14.7671 2 1 0.131349 3 0 76.5505
3 0.912387 1.66667 17.6622 2 2 0.632037 2 0 76.8925
4 0.851083 2 11.9664 2 3 0.220345 12 0 77.5767
5 0.915217 -nan 13.9 2 5 0.4 10 0 78.547
6 0.821547 2 6.37619 2 8 0.23137 34 0 80.0004
7 0.905296 -nan 11.4262 2 12 0.398031 16 0 82.2216
8 0.302596 2 3.57042 2 18 0.44718 59 0 85.3899
9 1.67753 -nan 4.46618 1 27 0.398743 49 0 89.9615
10 0.941303 1.55556 1.90351 2 41 0.609468 78 9 98.1811
11 0.655914 -nan 1.09788 2 57 0.43122 106 22 108.911
12 0.522173 2 0.816467 2 57 0.405658 71 66 108.445
13 2.01097 -nan 0.583315 1 51 0.59434 19 5 104.718
14 0.826765 1.55556 0.658766 2 44 0.687401 35 19 98.6494
15 0.321207 -nan 0.879866 2 31 0.860279 7 1 92.4658
16 0.978127 1.77778 0.643609 1 30 0.549601 56 23 90.8516
17 1.84921 -nan 0.409158 1 23 0.77945 4 0 86.8748
18 0.860532 1.27273 0.127968 2 17 0.926745 25 4 83.715
19 0.754035 -nan 1.03478 2 9 0.428086 29 0 80.8069
20 0.511313 1.90909 3.99857 2 11 0.245191 27 0 81.8637
21 1.44172 -nan 1.78786 1 17 0.407602 47 0 84.37
22 0.784432 1.7 1.16545 2 26 0.588088 61 13 89.7631
23 0.602229 -nan 0.601022 2 35 0.531311 34 20 94.7316
24 0.644159 1.9 1.22768 2 22 0.660533 30 16 87.6525
25 0.557573 -nan 0.424575 2 31 0.624228 23 26 91.8562
26 0.928528 -nan 0 2 16 0.743052 0 0 84.3621
27 0.459727 1.66667 2.13285 2 8 0.34004 38 3 80.0791
28 0.935997 -nan 1.08418 1 12 0.191119 51 8 82.0526
29 1.82524 1.18182 0.503987 1 15 0.538131 8 2 82.8033
30 0.755563 -nan 1.22858 2 11 0.402226 36 2 81.8359
31 0.625278 1 0.892531 2 15 0.193332 58 3 84.0189
32 1.16173 -nan 0.5 2 15 0.53488 1 0 83.0537
33 0.808473 1 0.86227 3 10 0.676667 29 0 81.5532
34 0.970636 -nan 1.16339 3 9 0.091132 17 0 81.7023
35 0.74192 1.45455 1.82344 3 12 0.214693 41 1 83.1843
36 0.677759 -nan 1.06274 3 18 0.431975 32 4 85.4861
37 0.53743 1 0.836281 3 22 0.531079 39 7 87.9559
38 0.801893 -nan 0.576283 2 20 0.296518 13 2 86.9884
39 1.27222 1.1 0.962472 2 12 0.722673 20 6 82.4261
40 1.05781 -nan 0.593661 3 15 0.386318 20 4 84.5668
41 0.696267 1.81818 2.87081 4 11 0.513655 25 3 82.9004
42 0.92025 -nan 2.17057 3 17 0.414969 31 0 85.5688
43 0.691221 1.72727 1.26246 3 26 0.563074 52 13 90.0187
44 1.43662 -nan 0.756353 2 37 0.416169 30 35 96.4594
45 0.836785 1.88889 0.845993 3 40 0.696534 18 4 97.2809
46 1.11249 2 0.862298 3 37 0.361364 35 36 97.6266
47 0.631666 1.83333 0.721762 4 39 0.701964 23 12 96.7322
48 0.793062 2 0.846837 3 30 0.43895 38 31 94.4849
49 0.850321 -nan 1.01206 3 28 0.55469 8 0 91.6843
50 1.00148 1.9 0.918719 3 32 0.431733 47 41 94.4062
51 0.681739 1.77778 0.923767 3 35 0.600157 31 8 94.8636
52 1.18589 -nan 0.757677 2 37 0.505777 22 26 96.338
53 0.846743 -nan 0.806691 3 35 0.702797 1 0 94.6998
54 0.659599 1.83333 0.785276 3 31 0.425595 59 44 93.4957
55 0.839267 -nan 0.537627 2 26 0.695905 12 0 90.6254
56 0.542545 1.81818 1.72424 2 14 0.379879 49 3 85.2836
57 1.79108 -nan 0.64257 1 21 0.406732 26 21 86.8062
58 0.983849 1.36364 0.754458 2 19 0.613041 1 0 85.7922
59 0.782643 -nan 0.786326 2 17 0.342213 51 19 85.3759
60 0.895872 1.63636 1.25832 2 15 0.592826 20 13 84.4262
61 0.93041 -nan 0.638708 2 22 0.448375 36 21 88.0922
62 1.02195 1.88889 1.7049 2 16 0.644285 16 5 85.24
63 0.868823 2 0.714699 2 24 0.363686 42 36 89.4072
64 1.07961 -nan 0.769186 2 18 0.611587 6 0 86.0288
65 0.651351 2 1.71343 2 17 0.416237 53 4 85.5479
66 0.591155 -nan 0.986386 2 26 0.424027 25 22 90.0999
67 0.789664 2 0.778872 2 29 0.413566 64 40 91.822
68 0.856857 -nan 0.5 2 25 0.38128 2 0 90.165
69 0.473446 1.81818 1.03741 2 13 0.495955 58 7 82.9245
70 2.82022 -nan 0.902749 1 15 0.155865 34 12 83.8485
71 1.78395 1.5 0.577478 2 19 0.703826 4 0 85.4518
72 1.25771 -nan 0.528858 3 16 0.65527 17 3 84.9585
73 0.529613 2.2 3.50734 4 12 0.393921 31 6 84.1104
74 0.82875 -nan 1.71578 2 18 0.325025 64 0 86.4552
75 0.771319 2 1.49531 2 27 0.308423 77 14 91.0178
76 0.792388 -nan 0.826562 2 41 0.461633 29 34 98.3944
77 0.690986 2 0.656033 2 37 0.690909 40 46 96.0526
78 0.839564 -nan 0.737825 2 26 0.505968 17 2 91.7039
79 0.813416 2 2.1853 2 21 0.592093 24 15 87.0493
80 0.728783 -nan 0.770408 2 32 0.527139 37 28 92.7009
81 0.840714 2 0.996387 2 26 0.672005 11 1 89.5267
82 0.814579 2 0.852676 2 29 0.310934 52 46 91.8063
83 1.01815 -nan 0.6599 2 27 0.721758 6 0 90.142
84 0.825496 2 1.11667 2 22 0.238957 60 35 89.2613
85 0.957813 -nan 0.595862 2 28 0.603275 11 4 90.6433
86 0.768399 2 1.38433 2 20 0.596887 53 9 87.5178
87 0.942787 -nan 0.862752 2 30 0.456636 19 24 91.5676
88 0.83178 2 0.947804 2 29 0.51236 49 34 91.5895
89 1.03247 -nan 0.743857 2 31 0.378706 13 9 92.1744
90 0.896917 2 1.12123 2 27 0.654654 39 26 90.2341
91 1.00765 -nan 0.776082 2 34 0.428496 20 21 93.8331
92 0.839943 2 0.954854 2 31 0.694465 38 25 92.1415
93 0.940537 -nan 0.666089 2 33 0.339774 21 19 93.7942
94 0.726398 2 1.19637 2 25 0.707877 38 17 89.9783
95 0.754144 -nan 0.81263 2 34 0.43899 21 22 93.6636
96 0.302034 2 0.700858 2 30 0.446334 51 40 92.1686
97 1.36764 -nan 0.569927 1 23 0.419907 15 2 88.9712
98 0.474948 1.66667 0.510335 2 19 0.649404 38 22 85.6218
99 1.01234 -nan 0.511989 1 10 0.585003 18 2 81.3775
100 0.962964 1.36364 2.03974 1 6 0.536047 19 0 78.6398
101 1.19694 -nan 1.35882 1 9 0.41792 24 0 79.8497
102 1.10508 1 0.672331 1 14 0.469698 45 9 82.6569
103 0.839689 -nan 0.466974 2 12 0.527104 3 0 82.3106
104 0.513674 1.8 2.11437 2 6 0.482167 29 0 79.0911
105 1.63207 -nan 2.11265 1 9 0.0684259 39 0 80.3146
106 0.586121 1.7 1.25776 2 14 0.297135 66 2 83.6121
107 0.59564 -nan 1.1145 2 20 0.352986 31 1 86.6929
108 0.4375 1.90909 0.814283 2 25 0.247393 68 40 89.4014
109 2.16579 -nan 0.443985 1 22 0.659613 16 3 86.6035
110 1.12067 1.45455 0.374577 2 17 0.790094 23 2 83.7616
111 0.49663 -nan 0.901131 3 11 0.572929 26 4 82.6702
112 0.654767 2.54545 4.8229 2 11 0.187235 28 0 82.4291
113 0.655578 -nan 2.41407 2 17 0.384684 49 0 84.7867
114 0.738953 2 1.98342 2 26 0.62959 46 14 89.2281
115 0.437899 2 0.60867 2 39 0.454923 59 61 97.3889
116 2.36478 -nan 0.732336 1 25 0.40839 22 6 89.9708
117 1.24982 1.63636 0.275186 2 26 0.782899 15 0 88.1268
118 0.683926 -nan 0.599827 3 19 0.620835 29 16 86.4483
119 0.284994 2.5 3.7572 3 13 0.469803 33 1 84.546
120 0.571901 -nan 1.00452 2 20 0.0918579 75 50 87.475
121 0.665595 2.22222 0.980791 2 23 0.44016 49 25 88.839
122 0.769329 -nan 0.736288 2 26 0.335001 12 10 89.5742
123 0.578937 2 0.995787 2 21 0.64 51 18 87.0938
124 0.880238 -nan 0.781448 2 24 0.34716 20 21 88.874
125 0.874352 2 2.95454 2 20 0.708189 21 5 86.5791
126 0.897631 -nan 1.00449 2 30 0.413193 41 32 91.6595
127 0.72977 2 0.91381 2 34 0.68723 24 17 92.9703
