#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.59448 1 4.38666 1 1 0.071061 55 0 78.6346
1 0.971652 1.68317 9.48427 2 2 0.041637 129 0 77.0263
2 0.680342 1.69231 14.0153 2 3 0.0198827 142 0 77.6156
3 0.614891 1.0101 7.68727 2 5 0.0434115 298 0 78.7388
4 0.752438 1.01 3.42355 2 8 0.0389839 729 0 80.2729
5 0.873631 1.18557 2.69495 2 12 0.0280219 880 0 82.7167
6 0.921805 1.98969 2.01259 2 18 0.0356236 1211 0 86.1022
7 1.04561 2 1.6277 2 27 0.0466473 1331 0 91.4438
8 0.642913 2 0.895997 2 41 0.0986758 1924 66 100.431
9 0.625262 2 0.282433 2 41 0.723547 493 467 96.8453
10 0.584656 1.92453 0.527799 2 21 0.482391 632 388 87.0774
11 0.761631 1.09574 0.684522 2 11 0.309631 504 11 82.234
12 0.700448 1 0.934081 2 8 0.0831789 499 5 80.4721
13 0.948293 1.14706 1.07259 2 9 0.100323 485 8 81.0434
14 0.784836 1.83654 1.44686 2 11 0.0132633 717 0 82.3345
15 0.876515 1.86458 1.19597 2 16 0.036796 994 0 85.2507
16 0.804805 1.99057 1.16502 2 22 0.0288571 1080 0 89.0014
17 0.777404 2 0.631885 2 29 0.399622 766 389 91.5123
18 1.00114 2 1.02396 2 19 0.117514 678 187 87.1819
19 1.02329 2 0.900101 2 22 0.146282 819 227 88.6356
20 0.864978 2 0.791264 2 24 0.259034 541 321 89.2601
