#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 1 6618.12
7 0 0
8 0 0
9 1 9731.14
10 1 10736.7
11 0 0
12 1 11756.7
13 0 0
14 3 13956.7
15 2 14277.5
16 3 14811.2
17 0 0
18 1 16049.2
19 8 16069
20 2 16374.9
21 1 16706.4
22 9 17460.8
23 1 17200.2
24 8 17499.7
25 1 17060.5
26 2 17801.6
27 1 18746.5
28 14 18162.2
29 8 16962.8
30 12 16114.6
31 52 10456
32 5 6094.78
33 0 0
34 0 0
35 0 0
36 1 9132.2
37 3 10039.5
38 3 10115.7
39 4 10125
40 0 0
41 0 0
42 0 0
43 1 14271.8
44 1 15106.4
45 3 15708.5
46 5 15794.4
47 1 15633.4
48 0 0
49 0 0
50 1 18735.5
51 3 19653.6
52 4 19920
53 82 11790.2
54 3 4432.27
55 6 4476.43
56 6 4759.09
57 6 4272
58 3 4296.13
59 9 4539.47
60 2 3946.72
61 2 4928.43
62 2 5623.65
63 11 5476.26
64 2 4967.3
65 6 4993.98
66 10 4257.08
67 6 4008.74
68 5 3548.3
69 3 3856
70 7 3921.61
71 2 4216.99
72 2 4429.73
73 2 5022.96
74 2 5798
75 6 5875.84
76 1 6221.13
77 3 6968.96
78 10 6740.2
79 5 5992.1
80 10 5459.39
81 3 5335.21
82 8 5305.16
83 5 4985.76
84 5 4620.11
85 5 4904.38
86 8 4412.57
87 3 4344.76
88 6 4637.84
89 3 4809.23
90 3 5088.37
91 9 4725.65
92 8 4028.72
93 3 4285.23
94 7 4471.48
95 1 4729.39
96 1 5234.09
97 9 5282.92
98 3 5161.67
99 4 5451.47
100 6 5084.51
101 7 4753.51
102 2 4960.44
103 9 4703.7
104 2 4780.97
105 2 5031.56
106 8 5104.33
107 9 4915.09
108 4 4496.05
109 7 4395.31
110 4 4322.96
111 6 4451.51
112 2 4391.03
113 5 4758.84
114 4 4697.57
115 1 5454.41
116 1 6003.26
117 10 5921.08
118 3 5576.44
119 4 6273.14
120 6 6237.2
121 8 5800.69
122 9 5099.39
123 5 4452.71
124 3 4527.78
125 3 4748.17
126 4 5447.54
127 8 4887.23
128 3 5059.37
129 7 4737.25
130 2 5179.34
131 6 5491.64
132 7 5040.24
133 8 4618.3
134 7 4129.18
135 2 4110.58
136 7 4297.72
137 5 4096.55
138 3 4371.4
139 6 4653.12
140 1 5021.81
141 2 5624.86
142 2 5887.68
143 10 5578.61
144 7 4836.88
145 3 5099.41
146 7 5187.38
147 4 5117.94
148 8 4803.78
149 5 4473.7
150 4 4326.38
151 7 4645.87
152 4 4262.87
153 6 4712.05
154 4 4369.99
155 6 4575.57
156 5 3941.2
157 3 4431.32
158 8 4726.99
159 2 4634.24
160 2 4915.59
161 2 5801.02
162 11 5529.8
163 3 5012.42
164 7 4875.17
165 3 5005
166 8 5004.14
167 3 4916.23
168 5 5007.53
169 4 4965.12
170 9 4866.98
171 1 4611.47
172 10 4757.57
173 3 4507.77
174 8 4457.47
175 4 4185.06
176 7 3893.76
177 3 3777.81
178 3 4329.36
179 5 4332.8
180 1 4773.6
181 7 5082.44
182 4 5242.3
183 4 5394.04
184 3 5379.83
185 9 5193.76
186 5 4871.48
187 3 5222.9
188 7 5089.52
189 1 5595.63
190 3 5967.03
191 6 5907.38
192 3 5855.12
193 2 6236.57
194 2 7372.51
195 14 6770.91
196 4 5812.04
