#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.254 1 0.494434 1 1 0.505566 10 0 143.759
1 0.902413 1.8 21.0337 2 1 0.191013 6 0 95.5744
2 0.379795 1.5 14.9265 2 2 0.255247 13 0 95.9547
3 1.92283 1.11111 9.66378 1 3 0.14946 21 0 96.2977
4 1.44674 1.18182 5.5701 2 5 0.0673472 50 0 98.5597
5 0.547984 1.53333 4.08211 3 8 0.0595149 90 0 100.908
6 0.653261 1.15385 2.92348 2 12 0.0652339 120 0 103.016
7 0.714196 1 2.01755 2 18 0.299396 117 0 106.82
8 1.03403 1.1 0.904935 2 27 0.225596 220 5 113.728
9 0.895191 1.27273 0.452481 2 29 0.487469 58 20 113.42
10 0.809632 1.81818 0.714471 2 15 0.321718 67 33 105.414
11 0.716963 1.72727 1.56709 2 12 0.123971 106 6 103.57
12 0.792958 1.7 0.936972 2 18 0.222373 103 46 107.284
13 0.515875 1 0.481434 2 19 0.432757 48 16 106.803
14 1.03177 1.16667 0.514418 1 10 0.54585 51 9 100.368
15 0.863304 1 1.13437 1 6 0.108359 73 0 98.3516
16 1.28794 1 0.654617 1 8 0.327761 60 2 99.0934
17 0.563586 1 1.36664 2 7 0.444234 42 0 99.316
18 0.816952 1 0.876336 2 11 0.295183 90 3 102.094
19 0.771937 1 0.62593 2 11 0.417586 51 2 101.816
20 0.824047 1 1.01794 2 7 0.153226 51 0 100.107
21 1.39147 1 0.94414 2 8 0.220835 51 1 100.479
22 0.806343 1.90909 2.56551 3 10 0.0914532 66 2 102.467
23 0.60216 1 2.08525 3 15 0.11429 93 0 106.037
24 0.561554 1.09091 1.02396 2 23 0.0665105 155 12 111.682
25 0.560056 1 0.435547 2 27 0.629094 60 15 111.672
26 1.04297 1 0.424278 2 14 0.674758 41 7 104.068
27 0.643466 1 0.945555 2 8 0.188952 41 0 100.975
28 0.760792 1 0.870947 2 9 0.12544 72 0 101.416
29 0.619294 1 1.19654 2 9 0.228385 54 1 101.113
30 0.519512 1 0.7905 2 12 0.264101 75 4 102.807
31 0.949495 1.3 0.523822 1 10 0.467794 59 7 100.844
32 2.07196 1 0.566872 1 6 0.442075 44 1 98.0479
33 1.3509 1.09091 0.0748091 2 5 0.995557 7 0 97.7764
34 0.490761 1 6.01432 3 4 0.057517 24 0 98.2649
35 0.602499 1.2 5.89463 2 6 0.0715318 32 0 98.8635
36 1.04311 1.10526 2.51901 2 9 0.0699423 78 0 101.023
37 0.78669 1 1.45764 2 14 0.0857377 156 0 104.775
38 0.630299 1 0.83498 2 21 0.256364 118 5 109.407
39 0.570282 1 0.613664 2 19 0.487541 67 17 106.881
40 0.410989 1 0.509608 2 12 0.428892 44 7 102.493
41 0.923322 1.33333 0.524749 1 6 0.478506 58 2 98.0098
42 2.17436 1 1.37872 1 3 0.201106 32 0 96.4405
43 1.51501 1.4 0.513341 2 5 0.642978 18 0 97.9829
44 0.70281 1.90909 9.72276 3 4 0.274731 21 0 98.3456
45 0.705843 2.09091 8.68824 2 6 0.11266 35 0 98.8587
46 0.71925 1.90909 3.77496 2 9 0.147317 93 0 101.209
47 0.815602 1.90909 2.93674 2 14 0.150639 122 0 104.847
48 0.834429 1.90909 2.01693 2 21 0.0720081 208 0 110.439
49 0.764021 2 1.38243 2 32 0.0637706 271 13 118.206
50 0.817239 2 0.702104 2 48 0.43089 133 83 128.524
51 0.765761 1.9 0.577995 2 36 0.487798 59 42 120.082
52 0.908089 2 0.674379 2 22 0.417679 79 36 111.005
53 1.21526 1.90909 1.01691 2 16 0.327744 60 22 106.605
54 0.839589 2.55 2.247 3 20 0.293573 74 28 109.858
55 0.538584 2.90909 1.54706 3 30 0.296172 171 13 116.111
56 1.06116 2 0.733108 2 45 0.403197 98 144 127.29
57 1.15487 2 0.677802 2 40 0.382344 66 54 122.52
58 0.612287 2.77778 0.632641 3 35 0.430659 77 57 120.106
59 1.00306 2.72727 0.855728 2 23 0.243241 84 65 113.112
60 0.808069 2 1.33431 2 23 0.198975 113 34 111.346
61 0.97802 2 0.682421 2 35 0.461215 90 74 119.082
62 1.08634 2 0.754732 2 28 0.33658 56 44 114.757
63 1.15445 2 0.727623 2 25 0.431842 60 41 112.68
64 0.649207 2.36364 0.909908 3 23 0.227224 91 42 112.278
65 0.20348 3 1.2726 3 23 0.0912601 187 50 111.79
66 0.560009 2 0.462926 2 34 0.558792 73 102 116.614
67 0.870225 2 0.558531 2 17 0.535897 59 36 106.048
68 0.64026 2 2.49167 2 10 0.368464 42 0 102.805
69 0.425052 2 1.41175 2 15 0.133111 126 0 105.117
70 1.19128 1.5 0.719921 1 23 0.248421 155 12 110.188
71 0.856719 1.90909 0.502967 2 21 0.577359 94 58 108.644
72 0.597883 2 1.22501 2 11 0.394492 57 3 102.906
73 0.530721 2 1.02268 2 15 0.128927 133 4 105.163
74 1.06784 1.36842 0.536831 1 17 0.439907 72 24 105.499
75 2.12183 1 0.482539 1 12 0.558484 48 2 101.827
76 1.7717 1.36364 0.351611 2 9 0.848698 30 2 100.177
77 0.972261 2.45455 5.20597 3 7 0.0202012 43 0 100.807
78 0.438762 2.90909 3.51109 3 11 0.250798 80 0 103.125
79 0.652433 2.8 2.18551 2 17 0.0600323 181 0 106.748
80 0.674266 2 1.63062 2 26 0.0637263 265 0 113.432
81 0.745404 1.9 0.804954 2 39 0.346929 188 78 122.134
82 0.732615 1.83333 0.466788 2 34 0.614868 67 51 117.324
83 0.722599 1.90909 0.608644 2 17 0.520529 69 36 107.859
84 0.942726 2 0.880737 2 11 0.341919 73 4 103.347
85 0.518789 1.47619 1.64616 2 11 0.0722417 89 6 102.895
86 1.43432 1 0.802377 1 17 0.41334 72 1 105.57
87 0.776622 1 0.50536 2 19 0.567816 84 21 107.146
88 0.684751 1 0.496668 2 10 0.495289 45 0 101.439
89 0.575181 1 1.72023 2 5 0.168791 39 0 98.3409
90 0.688182 1 1.14799 2 8 0.105854 86 0 100.295
91 0.83693 1 0.749077 2 10 0.286757 65 3 101.337
92 1.28645 1.63636 1.37261 2 8 0.637004 32 0 99.9536
93 0.780727 1.36364 1.3909 2 12 0.172564 87 0 103.345
94 0.774949 1 1.01485 2 18 0.199122 124 6 107.075
95 0.622124 1 0.461563 2 21 0.56606 59 14 107.973
96 0.786295 1 0.470908 2 11 0.526248 44 1 102.139
97 0.750938 1.27273 1.3665 2 6 0.390438 35 0 99.0026
98 0.624511 1 1.53417 2 9 0.085238 84 0 101.199
99 0.680549 1 0.969639 2 14 0.379823 86 1 104.21
100 0.795503 1.27273 0.572886 2 16 0.457088 62 27 105.461
101 0.726197 1 0.61457 2 10 0.40666 45 0 102.446
102 0.650107 1 1.67273 2 7 0.239142 50 0 99.8121
103 0.56294 1 1.06596 2 11 0.364859 69 0 102.324
104 0.756044 1 0.69783 2 13 0.313161 67 9 103.479
105 0.694971 1 0.69049 2 10 0.304207 49 1 101.891
106 1.06942 1 0.812672 2 7 0.180907 49 1 99.7563
107 0.949139 1.22727 2.7115 2 7 0.273434 42 0 99.8058
108 0.698273 1 1.78974 2 11 0.259295 69 0 102.529
109 0.9836 1 0.877382 2 17 0.265407 117 2 106.63
110 1.00168 1.9 0.638936 2 17 0.381852 68 36 106.304
111 0.906658 1.81818 0.926464 2 13 0.223263 76 18 105.114
112 0.81927 1.90909 1.39636 2 13 0.0474257 88 21 104.596
113 0.763614 1.9 1.09647 2 20 0.24282 127 24 108.829
114 0.699948 1.90909 0.801382 2 25 0.317531 83 67 111.605
115 0.839495 1.8 0.600272 2 21 0.411793 64 33 109.255
116 0.753043 1.90909 0.863821 2 13 0.266396 84 12 104.268
117 0.662374 1.72727 0.978914 2 12 0.106014 97 3 103.729
118 0.998913 1 0.585193 2 13 0.310329 59 0 103.479
119 1.31475 1.90909 0.820621 2 9 0.270876 50 0 101.462
120 0.953527 2.18182 3.04044 3 10 0.22018 63 1 102.998
121 0.534773 1.72727 2.76851 3 15 0.254722 78 0 106.145
122 0.907985 1.2 1.35681 2 23 0.0965663 169 0 111.962
123 0.915981 1 0.731706 2 35 0.289497 118 20 119.051
124 0.937017 1 0.499115 2 28 0.666339 54 23 113
125 1.29337 1.9 1.10936 2 15 0.741861 40 5 104.801
126 0.795241 2.18182 1.01499 3 21 0.277453 106 37 110.598
127 0.714723 2.36364 0.906738 3 24 0.198661 102 57 113.056
128 0.785724 2 0.82634 3 24 0.186353 69 35 112.683
129 0.890482 1.90476 1.3392 3 22 0.167268 106 35 112.014
130 0.767999 1.90909 0.7517 3 33 0.427313 77 73 118.223
131 0.656481 1.90909 0.760876 3 27 0.358241 74 40 114.772
132 0.762641 1.54545 0.764096 2 22 0.207187 66 27 110.178
133 1.1029 1.44444 0.539595 2 18 0.489271 46 19 106.759
134 0.574831 2.16667 1.0802 3 13 0.318295 97 0 104.903
135 0.773182 2.13636 2.06667 2 16 0.0374763 129 0 106.803
136 0.766099 1.9 1.02494 2 24 0.301012 170 22 111.98
137 0.965391 1.7 0.631454 2 28 0.381077 78 49 113.607
138 0.810043 1.90909 0.577797 2 21 0.490534 59 44 109.681
139 0.854151 1.75 1.08262 2 13 0.26458 83 2 105.565
140 0.959954 2 0.919947 2 16 0.1096 87 31 106.439
141 0.856085 2 1.89878 2 17 0.100971 97 16 107.152
142 0.902191 2 1.19996 2 26 0.32457 135 17 113.028
143 0.859538 2 0.66476 2 36 0.395367 89 72 119.711
144 1.00022 2 0.745317 2 25 0.317502 70 43 112.669
