#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.49758 1 1.87482 1 1 0.105856 32 0 96.7536
1 1.63465 1.14286 7.67401 2 2 0.0515746 36 0 76.9486
2 0.780831 2.32075 23.451 3 3 0.127118 40 0 77.8317
3 0.521348 2.30612 18.3355 3 5 0.0871417 81 0 78.7602
4 0.979051 2 8.50259 2 8 0.00743098 239 0 80.0388
5 0.65631 2 4.01113 2 12 0.0714785 523 0 82.4918
6 0.756936 2 2.61943 2 18 0.0339432 825 0 85.8694
7 0.751684 2 3.13245 2 27 0.0533072 595 0 91.4048
8 0.900302 2 1.36256 2 41 0.0735734 1224 0 100.394
9 0.643588 2 0.667404 2 57 0.317955 869 196 108.827
10 0.459773 2 0.239426 2 40 0.779256 267 253 95.762
11 2.34957 1.09615 0.254333 1 20 0.7718 99 31 85.1919
12 1.92643 1.44444 0.582609 2 15 0.508296 159 32 83.3354
13 1.37759 2.2 2.80666 3 13 0.053819 294 8 83.7449
14 0.242617 4 1.92022 4 20 0.0671155 718 0 88.0412
15 0.881736 2.2963 1.20859 2 30 0.0269825 1101 0 93.1062
16 0.786299 2 0.724036 2 42 0.312134 542 231 99.3691
17 0.498009 2 0.347429 2 33 0.666028 261 226 92.2225
18 2.84125 1.07547 0.368002 1 17 0.745527 85 25 83.3663
19 2.50446 1.40909 0.549453 2 13 0.407224 110 18 82.6778
20 2.03934 2.11111 1.78074 3 11 0.144611 168 9 82.382
21 1.1506 2.76744 4.18578 4 17 0.0423625 315 0 86.8155
22 0.205546 4.67273 3.0778 5 26 0.0169358 750 0 91.9892
23 0.801816 2.09091 1.31053 3 39 0.00893018 1634 0 99.9754
24 0.792578 2.09302 0.621791 3 56 0.37998 735 224 108.382
25 0.782999 2.09259 0.493413 3 37 0.542392 281 275 96.4481
26 0.741402 2.15909 1.01386 3 19 0.0879061 380 66 87.606
27 0.705591 2.35849 1.46886 3 22 0.0262447 415 28 89.1553
28 0.863186 2.01852 0.890223 2 33 0.134017 617 135 94.7808
29 0.651546 1.88462 0.464555 2 33 0.557618 279 209 92.5917
30 0.796947 1.88095 0.682542 2 17 0.322895 295 115 85.1052
31 0.761121 1.33333 0.76643 2 12 0.251369 309 31 82.3534
32 0.816331 1.98182 1.66369 2 10 0.0389659 317 0 81.4016
33 0.723414 2 1.69305 2 15 0.0653813 370 0 84.1508
34 0.825277 2 1.20383 2 23 0.0265509 678 0 89.0201
35 0.867859 2 0.751576 2 32 0.295649 449 205 93.4082
36 0.968622 2 0.769218 2 26 0.219305 293 172 90.4605
37 0.96513 2 0.833268 2 23 0.212075 326 176 89.2373
38 0.931515 2 0.973212 2 22 0.13152 368 134 88.6588
39 0.825121 2 0.674885 2 24 0.306789 301 176 89.2546
40 0.735807 2 0.895212 2 17 0.241895 368 126 85.3884
41 0.756797 2 0.913292 2 17 0.0731917 399 107 85.5823
42 1.05938 2 1.48202 2 17 0.0321433 315 47 85.7648
43 0.810627 2 1.54522 2 26 0.0824344 443 0 90.6547
44 0.633834 2 0.550744 2 39 0.454381 539 176 96.4602
45 0.752504 2 0.663078 2 23 0.391446 327 202 88.4601
46 0.757934 2 1.02813 2 16 0.142102 359 104 84.8984
47 0.861117 2 0.972559 2 19 0.123999 376 105 86.3764
48 0.978603 2 1.12047 2 21 0.0455293 388 116 87.8901
49 0.898052 2 0.787436 2 27 0.204439 347 156 90.583
50 0.794057 2 0.747255 2 23 0.268588 337 189 88.5552
51 0.817622 2 0.94742 2 19 0.220655 362 120 86.4349
52 0.800831 2 0.868162 2 20 0.122481 366 146 87.007
53 0.407596 2 0.567732 2 19 0.436396 344 176 85.527
54 1.90533 1.13208 0.472206 1 11 0.579191 162 23 80.6978
55 1.59311 1.53488 1.17988 2 8 0.251822 149 5 79.9417
56 0.941611 2.55556 3.4233 3 11 0.0127815 286 0 82.3931
57 0.383452 3 2.86541 3 17 0.0415951 515 0 85.7694
58 0.658553 2.06977 1.50663 2 26 0.0165268 956 0 90.7617
59 0.695208 1.96078 0.799936 2 39 0.188081 869 125 97.9728
60 0.732108 1.48 0.307748 2 33 0.714283 229 141 91.9809
61 0.779003 1.62745 0.549337 2 17 0.473095 289 126 84.8328
62 0.693918 1.28 0.79822 2 10 0.209519 303 17 81.2501
63 0.674587 1.22807 1.13363 2 8 0.126354 248 6 80.1549
64 0.581203 1.02083 0.804393 2 10 0.258994 314 4 80.9745
65 0.649337 1.19608 0.976256 2 9 0.0934382 298 7 80.651
66 0.833741 1.34 0.960244 2 10 0.254581 274 6 80.9839
67 0.702705 1.97674 1.49947 2 11 0.033216 326 0 81.9372
68 0.858264 1.38462 0.830477 2 17 0.170445 487 50 84.7171
69 0.74636 1.07843 0.486282 2 16 0.509916 216 59 83.7394
70 0.758137 1 0.854673 2 8 0.252654 226 1 80.1153
71 0.595921 1.25581 1.30488 2 7 0.00454004 234 1 79.3218
