#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.76356 1 4.46814 1 1 0.0557884 57 0 80.9329
1 1.06234 1.70297 9.39114 2 2 0.0457702 130 0 77.1516
2 0.727601 1.90196 14.1869 2 3 0.0243442 146 0 77.7575
3 0.80472 1.42424 8.46957 2 5 0.0426308 304 0 78.7675
4 0.927685 1.47959 3.89791 2 8 0.0265501 775 0 80.3465
5 0.778796 1.70707 3.25046 2 12 0.0174192 959 0 82.8184
6 0.968082 2 1.98858 2 18 0.0177171 1572 0 86.0733
7 1.09792 2 1.60514 2 27 0.0402256 1539 0 91.5811
8 0.685103 2 0.953068 2 41 0.0380019 2032 46 101.005
9 0.655321 2 0.272982 2 45 0.739823 525 516 99.4847
10 0.708724 1.88119 0.470356 2 23 0.539475 590 364 87.9306
11 0.846006 1.64516 0.71072 2 12 0.28835 690 80 82.4955
12 0.87464 1.56863 0.936621 2 9 0.0835674 771 20 81.1526
13 0.889751 1.67327 1.20336 2 9 0.0494746 662 13 81.1968
14 0.794874 1.95238 1.52193 2 12 0.0183095 780 0 82.8779
15 0.877914 1.98936 1.11894 2 18 0.0375624 1177 0 86.4589
16 0.839112 2 1.02762 2 23 0.0227059 1138 39 89.7368
17 0.823643 2 0.584349 2 27 0.4273 599 427 90.5006
18 1.04464 2 1.21896 2 16 0.041467 729 39 85.5937
19 1.08692 2 1.00814 2 22 0.0286582 1053 63 89.2584
20 0.900803 2 0.744216 2 26 0.257769 580 350 90.46
