#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.55847 1 1.64826 1 1 0.230812 29 0 81.7287
1 1.76005 1.13725 7.03288 2 2 0.041677 40 0 77.0847
2 0.807144 2.37255 22.9421 3 3 0.0597465 44 0 77.927
3 0.80455 2.35294 18.8663 3 5 0.0870395 80 0 78.8878
4 0.800667 2.83721 8.91081 3 8 0.0605301 229 0 80.8057
5 0.984562 2.16667 4.44633 3 12 0.0100429 558 0 83.2342
6 0.683607 2.45283 2.99811 3 18 0.0451714 829 0 86.7839
7 0.813148 2.04651 2.871 2 27 0.0162246 760 0 91.6237
8 0.93147 2 1.37343 2 41 0.0191986 1415 0 101.001
9 0.658801 2 0.662022 2 57 0.324281 867 199 108.863
10 0.63306 1.98 0.2351 2 40 0.787873 261 234 95.8396
11 0.721664 1.96226 0.688682 2 20 0.417409 305 171 86.7461
12 0.772449 2 1.05742 2 15 0.098716 347 77 84.2068
13 0.741904 2 1.04125 2 18 0.0290607 499 55 85.9989
14 0.949198 1.90385 0.785765 2 21 0.293062 335 152 87.2508
15 0.950446 2 1.24211 2 19 0.0448377 346 27 86.9988
16 0.833387 2 0.869938 2 27 0.15398 498 155 91.2343
17 0.517143 2 0.491707 2 26 0.518417 290 208 89.4406
18 2.87879 1.11111 0.466026 1 13 0.673817 99 19 82.1005
19 2.66465 1.45652 0.991667 2 10 0.206723 143 4 81.3407
20 2.12147 2.12963 1.38028 3 13 0.229789 163 12 83.4778
21 1.21664 2.81395 3.62103 4 20 0.0376995 373 0 88.5477
22 0.617337 3.67925 2.06654 5 30 0.0146795 953 0 94.8156
23 0.932396 2.41509 1.00765 3 45 0.0301501 1516 102 103.561
24 0.750523 2.62791 0.397152 3 51 0.594697 263 348 103.719
25 0.680313 2.83019 0.757443 3 26 0.268842 387 357 91.1971
26 0.673727 2.87273 1.12756 3 21 0.0654767 517 153 89.0243
27 0.904715 2.64286 1.07328 3 27 0.0647896 501 102 91.9643
28 0.955774 2.34545 0.753099 3 33 0.251523 423 293 94.5474
29 0.87507 2.01923 0.531319 3 28 0.485761 298 234 91.3258
30 0.957428 1.96154 0.830283 3 15 0.306496 321 125 84.8671
31 0.883043 1.72 0.843931 3 14 0.352672 289 96 84.0904
32 0.738145 2.71739 1.34955 3 13 0.0246772 478 53 84.0132
33 0.828739 2.32727 1.34065 3 20 0.062324 599 0 87.8175
34 0.642269 2.90909 0.765853 3 30 0.249034 607 273 92.9192
35 0.699026 2.81481 0.791447 3 25 0.317591 386 296 90.4617
36 0.741812 2.84615 1.28091 3 21 0.017567 501 130 89.0607
37 0.834506 2.67442 0.764356 3 31 0.243652 473 288 93.439
38 0.960111 2.73585 0.779694 3 26 0.276969 392 309 90.7763
39 0.937682 2.50943 0.754425 3 23 0.29801 392 267 89.2753
40 0.853952 2.47619 0.737986 3 19 0.258321 371 184 86.9491
41 0.883883 2.41818 1.16604 3 15 0.0527921 449 99 85.1354
42 0.608279 2.9434 1.69791 3 20 0.0368332 492 23 87.8654
43 0.830855 2.02326 1.27415 2 30 0.023205 637 0 93.2782
44 0.615952 2 0.45806 2 44 0.542745 461 266 99.2736
45 0.781342 2 0.626048 2 22 0.397523 285 158 88.1438
46 0.772861 2 1.14733 2 14 0.0341451 405 51 84.2936
47 0.883009 2 1.31855 2 18 0.0374465 460 0 86.5296
48 1.05969 2 0.87755 2 27 0.140143 434 155 91.2999
49 0.886506 2 0.758964 2 28 0.255325 330 209 91.1531
50 0.832002 2 0.801265 2 23 0.347789 307 159 88.6488
51 0.876253 2 0.847447 2 20 0.157698 371 143 87.6181
52 0.812775 2 0.976881 2 19 0.151051 386 105 87.1281
53 0.415054 2 0.556714 2 21 0.479573 342 211 86.9942
54 2.18734 1.04651 0.388633 1 12 0.582614 122 15 81.4894
55 1.78041 1.51852 0.967469 2 9 0.288394 185 4 80.6484
56 1.12371 2.57778 3.07763 3 12 0.0318013 290 0 83.3365
57 0.465327 3 2.60168 3 18 0.0123128 555 0 86.7921
58 0.729466 1.96154 1.4978 2 27 0.0145692 931 0 91.5509
59 0.837952 1.90196 0.709163 2 41 0.317365 761 178 98.9053
60 0.766821 1.66667 0.328247 2 31 0.682485 248 168 91.4434
61 0.747486 1.94231 0.675533 2 16 0.410052 328 129 84.332
62 0.715949 1.52083 0.732543 2 12 0.276223 346 62 82.4125
63 0.878543 1.34694 1.01075 2 9 0.215816 259 5 80.7036
64 0.879662 1.04167 0.740392 2 10 0.245137 315 6 80.9992
65 0.864601 1.23404 0.990446 2 8 0.0780032 276 0 80.0254
66 0.964211 1.5 1.0205 2 9 0.071923 356 13 80.4896
67 0.67308 2 1.72179 2 10 0.0169673 318 0 81.3557
68 0.845965 1.7551 1.0963 2 15 0.037637 591 0 84.0741
69 0.897684 1.2549 0.512055 2 19 0.479688 306 90 85.2202
70 0.902321 1.28 0.749486 2 10 0.293669 292 21 81.08
71 0.576189 1.73171 1.12732 2 8 0.063884 310 4 79.5205
