#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 1 3127.77
4 1 3945.61
5 1 4878.64
6 1 5926.65
7 0 0
8 2 7367.84
9 1 8391.5
10 2 8635.58
11 1 9608.1
12 4 10010.4
13 1 11129.6
14 1 11702.5
15 7 11460.9
16 11 10893.7
17 3 10548.1
18 8 10085.4
19 1 10330.4
20 10 10553.1
21 19 8805.14
22 20 5927.42
23 5 4378.56
24 6 3845.18
25 7 3597.9
26 2 4052.66
27 8 3564.43
28 2 3851.88
29 5 4259.16
30 5 4164.51
31 4 4342.71
32 8 3972.24
33 4 3739.41
34 7 3642.77
35 8 2835.39
36 4 3013.67
37 4 3109.45
38 6 3333.45
39 6 3069.3
40 5 2810.53
41 3 3259.7
42 7 2866.32
43 1 3561.79
44 4 4049.03
45 4 3904.07
46 7 3817.39
47 8 3302.02
48 4 2850.89
49 2 3501.64
50 5 3963.3
51 6 3630.5
52 5 3555.57
53 4 3714.13
54 4 4021.39
55 3 3930.82
56 3 4740.69
57 2 5321.04
58 2 5898.12
59 3 6502.2
60 1 6913.38
61 8 7239.3
62 3 7071.59
63 27 4886.69
64 4 2543.85
65 7 2752.87
66 2 2433.84
67 4 3249.96
68 5 3581.45
69 3 3470.72
70 7 3791.02
71 3 3621.11
72 7 3563.72
73 5 3289.56
74 3 3593.02
75 1 4131.8
76 10 3813.29
77 6 3426.58
78 7 3048.02
79 6 2863.45
80 3 2871.24
81 7 2808.02
82 0 0
83 0 0
84 0 0
85 2 5926.2
86 3 6482
87 0 0
88 1 7876.45
89 3 8691.4
90 3 8996.88
91 2 9817.85
92 13 9086.69
93 3 8600.5
94 18 7295.4
95 6 5937.24
96 1 6256.73
97 20 5520.08
98 2 3951.25
99 13 3165.77
100 6 2794.24
101 3 2550.57
102 7 2555.78
103 5 2632.4
104 4 2410.19
105 1 3310.54
106 4 3574.42
107 2 4070.54
108 3 4518.22
109 0 0
110 0 0
111 2 6764.38
112 2 7491.11
113 1 8608.41
114 2 9006.31
115 5 9219.79
116 2 9534.88
117 9 9613.53
118 1 9885.61
119 2 10100.7
120 9 10116.9
121 1 10154.6
122 1 10558.2
123 2 11594.3
124 19 10337.4
125 15 8113.73
126 7 6815.29
127 11 5927.98
128 11 4895.24
129 6 4120.33
130 3 4112.02
131 5 4565.56
132 5 4317.89
133 9 4255.93
134 1 4114.82
135 2 4742.27
136 2 5303.76
137 2 6287.04
138 6 6170.11
139 3 6146.62
140 1 7271.76
141 7 7398.68
142 3 7137.31
143 17 5895.49
144 3 5164.79
145 7 5103.84
146 1 4963.37
147 3 5593.1
148 10 5546.26
149 5 5042.99
150 3 5231.36
151 6 5367.39
152 6 4985.17
153 7 4968.88
154 1 5122.34
155 11 4874.03
156 3 4676
157 7 4518.76
158 1 4804.51
159 3 5448
160 7 5437.52
161 3 5412.23
162 3 5918.95
163 5 5666.68
164 9 5391.52
165 2 5305.3
166 19 4289.92
167 8 2797.85
168 0 0
169 2 3756.11
170 2 4381.74
171 2 4718.24
172 4 5203.33
173 3 5415.96
174 3 5832.16
175 7 6180.73
176 4 5754.95
177 16 4749.94
178 10 3484.19
179 1 3196.47
180 6 3446.33
181 4 3044.84
182 1 4024.25
183 1 4898.15
184 3 5497.55
185 16 4555.89
186 2 3530.54
187 7 3793.2
188 10 3006.28
189 0 0
190 0 0
191 0 0
192 4 5637.55
193 2 5966.09
194 6 6461.26
195 1 6644.49
196 1 7090
197 3 7869.6
198 8 7529.15
199 1 8208.25
200 5 8615.71
201 7 7743.78
202 3 8035.16
203 1 8352.88
204 27 6750.26
205 6 4576.96
206 10 3988.69
207 3 3807.83
208 9 3591.55
209 2 3691.94
210 6 3545.14
211 4 3485.14
212 3 4082.67
213 3 4353.44
214 4 4574.19
215 1 5304.1
216 3 5411.11
217 15 4567.8
218 5 4067.1
219 6 3751.45
220 10 3028.79
221 3 3080.27
222 6 2526.1
223 2 3258.98
224 3 3620.33
225 3 4071.19
226 10 3629.58
227 4 3300.37
228 7 3256.68
229 5 3305.23
230 5 3221.47
231 0 0
232 2 4394.4
233 2 5059.11
234 1 5422.81
235 5 5937.44
236 7 5888.21
237 17 4409.92
238 5 3359.32
239 5 3050.91
240 9 2727.95
241 1 3138.68
242 8 2899.23
243 0 0
244 3 3905.83
245 4 4109.99
246 1 4644.61
247 8 4717.04
248 9 4067.99
249 5 3884.79
250 6 3639.28
251 6 3039.19
252 2 3590.29
253 9 3338.59
254 5 3158.59
255 4 3074.48
256 2 3615.16
257 6 3809.97
258 6 3734.84
259 2 3814.8
260 6 3953.78
261 8 3346.91
262 6 3317.71
263 3 3005.19
264 2 3789.29
265 8 3461.54
266 5 3689.68
267 4 3643.16
268 3 3826.22
269 3 4561.27
270 3 4638.23
271 1 5013.72
272 6 5375.49
273 3 5838.28
274 9 5479.64
275 9 4578.05
276 7 3793.8
277 4 4062.22
278 7 4067.04
279 1 4358.36
280 3 4816.29
281 8 4822.15
282 3 4572.67
283 2 4932.97
284 8 4783.17
285 8 4390.9
286 4 4167.81
287 6 4239.02
288 4 4324.16
289 8 3856.78
290 3 4127.93
291 6 3717.39
292 1 4236.72
293 8 4533.12
294 3 4174.48
295 7 4295.31
296 13 3516.32
297 0 0
298 2 3742.7
299 3 4114.5
300 4 4311.32
301 2 4631.07
302 1 5576.88
303 2 6224.95
304 1 6746.94
305 5 7469.58
306 3 7626.48
307 3 8196.32
308 3 8877.47
309 1 8757.91
310 34 6427.63
311 9 3426.45
312 1 3418.13
313 3 3958.21
314 4 4295.74
315 4 4337.15
316 3 4716.2
317 1 5296.12
318 8 5600.22
319 3 5226.34
320 8 5086.44
321 2 5068.55
322 7 5494.61
323 3 5195.9
324 10 5193.61
325 3 4656.79
326 4 5121.15
327 5 5214.23
328 7 4874.64
329 3 5054.1
330 7 4885.54
331 4 4810.87
332 9 4524.75
333 8 3622.62
334 7 3475.89
335 2 3288.08
336 1 4093.04
337 1 4991.75
338 1 5981.6
339 2 6504.17
340 13 5988.7
341 2 5394.62
342 8 5183.3
343 4 5244.08
344 5 5139.96
345 14 4139.29
346 4 3467.05
347 2 4190.78
348 2 4484.41
349 7 4466.55
350 4 4483.83
351 2 4835.73
352 8 4651.58
353 3 5069.95
354 5 5321.31
355 2 5217.51
356 2 5922.09
357 9 5700.91
358 2 5875.4
359 10 5489.66
360 9 5011.44
361 2 4782.43
362 10 4504.01
363 2 4251.77
364 6 4713.89
365 1 4584.36
366 10 4741.88
367 2 4489.82
368 6 4609.02
369 3 4562.25
370 1 5498.69
371 6 5601.03
372 4 5223.18
373 3 5768.85
374 5 6055.07
375 5 6253.22
376 1 6174.21
377 9 6346.55
378 4 6457.98
379 14 5285.2
380 2 4707.74
381 3 5465.01
382 6 5499.88
383 2 5502.67
384 4 5942.24
385 7 5859.31
386 10 5526.9
