#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.56194 1 1.97652 1 1 0.34116 16 0 88.8303
1 0.876846 1.15789 6.9059 2 2 0.196743 24 0 77.0143
2 0.435239 1.96875 11.9734 2 3 0.037379 40 0 77.388
3 1.38133 1.15 5.76533 1 5 0.0120642 92 0 77.9902
4 0.874452 1.76667 5.08037 2 8 0.0231743 144 0 80.0816
5 0.591003 2 3.17469 2 12 0.137251 233 0 82.335
6 0.532198 1.57143 2.23585 2 18 0.119542 329 0 85.5953
7 0.920929 1 1.11603 1 27 0.0392762 502 0 90.6077
8 1.12112 1 0.293277 1 34 0.697176 148 22 91.9156
9 0.834795 1.09524 0.34708 2 22 0.690175 127 38 87.0096
10 0.876781 1.27273 0.736402 2 11 0.356362 126 8 81.9517
11 0.714032 2 2.83025 2 9 0.0197296 113 0 81.2133
12 0.560838 1 1.62092 2 14 0.164467 167 0 83.8104
13 0.780316 1.03226 0.772179 2 21 0.254993 265 29 87.2526
14 0.719514 1.05 0.369404 2 18 0.652513 92 20 84.918
15 0.495748 1 0.84176 2 9 0.351337 124 3 80.7578
16 2.10073 1.1 0.502914 1 8 0.478413 77 1 79.0801
17 0.979085 1.32143 1.52893 2 6 0.652332 62 0 78.755
18 0.578991 1.95238 2.42518 2 9 0.0934698 148 0 80.6286
19 0.574513 1.06897 1.30575 2 14 0.0679806 284 0 83.5769
20 0.434371 1 0.561 2 21 0.452178 217 19 86.4704
21 2.08199 1.09524 0.249375 1 12 0.767436 51 9 81.0531
22 1.48342 1.22727 0.556935 2 9 0.427093 72 3 80.2899
23 0.973825 1.73333 4.41556 3 7 0.0594014 84 0 80.3457
24 0.857501 1.66667 2.51176 3 11 0.115308 170 0 82.6668
25 0.777701 1.69697 1.88606 3 17 0.0932168 273 0 86.2538
26 0.914928 1.52381 1.33209 3 26 0.0507236 340 0 91.4285
27 0.801416 2.09524 0.717982 3 39 0.304489 213 128 98.5193
28 0.708294 2.3871 0.860388 3 30 0.281545 184 153 92.9825
29 0.728276 2.5 0.792964 3 28 0.22569 163 140 91.6709
30 0.787872 1.80952 0.745131 3 24 0.245572 127 70 89.9719
31 0.723248 2.30303 1.31829 3 19 0.105518 205 68 87.3506
32 0.873407 2 0.768638 2 29 0.221012 172 125 91.7312
33 0.840846 1.5 0.514105 2 24 0.592946 130 79 88.114
34 0.620261 1.90909 1.34223 2 12 0.0975144 153 2 82.8299
35 0.898194 1.36667 0.554184 2 18 0.431464 189 32 84.9205
36 0.912905 1.52381 1.43135 2 10 0.198652 130 1 81.2468
37 0.807083 1.3 0.728918 2 15 0.250764 198 16 83.8951
38 0.979933 1.58824 1.05719 2 12 0.320414 149 5 82.4768
39 0.767975 2 1.37496 2 14 0.0175432 217 11 83.9048
40 0.684569 1.95455 0.786579 2 21 0.205932 253 50 87.4682
41 0.633177 1.93939 0.900114 2 17 0.313016 195 69 84.7116
42 0.702349 1.71429 0.725654 2 17 0.276977 158 77 84.8156
43 0.653967 1 0.641321 2 13 0.514828 113 14 82.3991
44 0.622698 1 0.683335 2 9 0.298669 119 0 80.4577
45 0.736803 1 0.906044 2 7 0.214899 112 0 79.3138
46 0.882195 1.72727 2.19369 2 7 0.0192047 102 0 79.554
47 0.710708 1 1.09104 2 11 0.136806 189 0 82.0527
48 0.745996 1.03448 0.707708 2 14 0.301365 169 21 83.4504
49 0.696625 1 0.611951 2 11 0.359683 107 0 81.7723
50 0.726392 1 1.34005 2 7 0.138586 107 0 79.4457
51 0.631157 1 0.813367 2 11 0.192461 140 3 81.8602
52 0.776257 1 0.851189 2 10 0.261214 130 0 81.3073
53 1.09589 1.09524 0.931409 2 9 0.246276 103 0 80.7052
54 0.783137 1.03226 1.17654 2 10 0.0397969 145 5 81.6132
55 0.817831 1.95238 1.13177 2 13 0.131124 175 13 83.0421
56 0.817999 1.95652 0.92654 2 17 0.0683426 224 49 85.2152
57 0.67907 1.90625 1.00798 2 18 0.180646 208 52 85.8032
58 0.672912 1.9 0.625878 2 21 0.373095 147 89 86.7303
59 1.20335 1.5 0.502659 2 14 0.55739 109 26 83.3491
60 0.702111 1.77273 2.71399 3 10 0.155181 98 1 82.4318
61 0.925566 1.09524 1.57315 2 15 0.0482325 197 0 84.6063
62 1.12488 1.3125 0.734845 2 23 0.25125 215 19 88.5604
63 0.707383 2.61905 1.03119 3 21 0.237245 224 72 88.3924
64 0.738023 2.28571 0.891652 3 25 0.110186 192 117 90.7098
65 0.748713 1.84375 0.936158 3 25 0.239413 170 94 90.4106
66 0.77942 1 0.503247 3 27 0.503121 108 29 90.2674
67 0.675096 1.77273 0.962301 3 14 0.146037 158 28 84.8782
68 1.12035 1.46875 0.78972 2 16 0.153557 146 27 84.616
69 0.901086 1.56522 0.974426 3 15 0.224103 187 32 84.907
70 0.861458 1.86364 1.05316 3 16 0.147617 147 52 85.4432
71 0.694915 1.95455 0.916645 3 19 0.0973593 196 57 87.2735
72 0.989441 1.96875 1.03269 2 20 0.20632 180 76 87.3651
73 1.0546 1.95455 0.791059 2 24 0.31406 171 85 89.5257
74 1.08388 2 0.891526 2 22 0.232959 145 61 88.8274
75 0.98906 2 0.858243 2 24 0.126546 160 84 89.823
76 1.0566 2 0.864342 2 24 0.304215 148 85 89.414
77 0.963141 2 0.786844 2 25 0.242257 177 122 90.0081
78 1.04373 2 0.687315 2 22 0.336092 135 81 88.5293
79 1.03163 2 0.934542 2 19 0.150016 171 52 87.3938
80 1.09476 2 0.895281 2 21 0.103126 167 50 88.3748
81 1.11196 2 1.10124 2 23 0.161271 180 71 89.5435
