#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.3892 1 2.76871 1 1 0.124732 50 0 83.153
1 1.48329 1.38462 11.9132 2 2 0.0609382 57 0 77.1175
2 0.836794 2.68041 22.1979 3 3 0.0201384 106 0 77.9525
3 0.700716 2.18557 11.7839 3 5 0.0316716 276 0 78.9399
4 0.820057 1.99065 8.03081 2 8 0.00812336 512 0 80.1316
5 0.760229 1.68421 6.32789 2 12 0.0356189 677 0 82.5052
6 0.721829 1.99038 3.46853 2 18 0.023216 1349 0 86.0329
7 0.842512 2 2.78399 2 27 0.0370315 1533 0 91.5213
8 0.643859 2 1.46235 2 41 0.0335804 2538 0 100.615
9 0.870872 2 0.777811 2 57 0.231326 2034 287 109.841
10 0.908336 2 0.408055 2 48 0.599925 509 473 101.924
11 0.82241 2 0.742925 2 24 0.266213 633 360 89.1867
12 0.850596 2 0.966264 2 19 0.0971184 770 170 86.7956
13 0.928621 2 1.21867 2 21 0.00985117 800 105 88.3272
14 0.686733 2 0.748288 2 29 0.245413 891 265 91.8976
15 0.519026 2 0.506192 2 23 0.508739 608 430 88.0031
16 2.7714 1.03093 0.360595 1 12 0.63671 159 18 81.1351
17 2.46966 1.41237 0.889622 2 9 0.208188 275 6 80.8169
18 2.04446 2.15094 2.10574 3 11 0.0166097 422 0 82.6469
19 0.963467 3.05208 3.86287 4 17 0.0132873 750 0 86.6289
20 0.700244 2.39623 2.07853 4 26 0.0178206 1631 0 91.7584
21 0.780144 2.20792 1.11479 3 39 0.0483557 2478 0 99.9684
22 0.763074 1.82653 0.466059 3 49 0.547442 901 418 103.069
23 0.823144 1.94898 0.602235 3 25 0.423618 571 384 89.9829
24 0.758079 2.34021 1.39458 3 16 0.0264993 776 27 85.6804
25 0.824266 1.95 0.970693 3 24 0.0310514 1229 89 90.4414
26 0.705111 1.65094 0.503654 3 26 0.50162 547 328 90.1029
27 0.752262 1.86458 1.00568 2 13 0.156214 693 69 83.2676
28 0.803 2 1.42016 2 15 0.0127409 778 0 84.4051
29 0.615289 2 1.00306 2 23 0.0510194 1271 70 89.0477
30 0.68358 1.66667 0.369073 2 26 0.631249 493 349 88.9876
31 0.708592 1.18692 0.641817 2 13 0.387413 530 93 82.7636
32 0.658903 1.12632 0.77533 2 9 0.229011 540 4 80.5987
33 0.77149 1.53398 1.61577 2 7 0.0363105 473 1 79.5803
34 0.790154 1.23762 1.22145 2 11 0.03632 750 0 81.9773
35 0.710008 1.21839 0.690765 2 15 0.824175 686 68 83.4488
