#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.74712 1 1.35151 1 1 0.639597 5 0 200.288
1 1.36368 1.42857 3.95721 2 2 0.185266 18 0 96.2709
2 0.585481 2 9.26702 3 3 0.0399668 23 0 97.1985
3 0.864185 1.66667 6.10497 2 5 0.0836644 42 0 98.3133
4 0.754822 1.86364 4.99169 2 8 0.0439954 84 0 100.042
5 0.53751 1 2.17012 2 12 0.109722 164 0 103.226
6 1.48762 1.2 1.68056 1 18 0.0675903 165 0 106.951
7 0.805901 1.33333 0.713052 2 27 0.273063 157 22 113.319
8 0.737898 1.85714 0.682512 2 21 0.58701 93 59 108.448
9 0.797587 1.83333 1.09837 2 15 0.243958 84 27 105.173
10 0.835661 1.81818 0.706036 2 19 0.386081 72 62 107.331
11 0.778568 1.90909 1.00032 2 14 0.28119 75 17 105.093
12 0.666125 1.8 0.776806 2 16 0.224586 83 27 105.744
13 0.644898 1 0.607876 2 13 0.342478 56 0 103.468
14 0.462403 1.11111 1.06989 2 8 0.21356 81 1 100.34
15 0.894577 1.22222 0.563775 1 10 0.401085 69 4 100.283
16 1.20044 1 0.650085 1 6 0.405301 50 0 98.1291
17 0.550001 1.25 2.01477 2 5 0.250926 49 0 98.2307
18 1.86483 1.09091 0.967943 1 7 0.0231106 81 0 98.8586
19 1.01677 1.18182 1.28104 2 9 0.43488 57 2 100.889
20 0.655217 2 1.06256 2 13 0.14938 131 6 103.974
21 0.937565 1.90909 0.784038 2 16 0.265075 85 39 105.814
22 0.738821 2 2.34961 2 14 0.0906962 82 7 105.105
23 0.429091 2 1.73831 2 21 0.348788 106 0 109.566
24 1.16143 1.22222 0.658435 1 32 0.358723 137 48 115.552
25 0.686114 1.7 0.25251 2 28 0.764923 48 37 111.962
26 0.786516 1.65 0.798716 2 14 0.538307 81 33 104.032
27 0.564535 1.1 0.953647 2 12 0.197303 86 7 103.182
28 1.09209 1.4 0.604573 2 13 0.490893 60 15 103.195
29 0.685014 1.2 0.876892 2 10 0.190263 62 3 102.288
30 0.547621 1 0.793854 2 10 0.25338 68 2 101.602
31 0.522887 1 0.727214 2 9 0.282677 77 1 101.06
32 3.06491 1.2 0.17286 1 7 0.802041 10 0 98.5539
33 0.996444 1.2 0.810333 2 5 0.519538 50 0 98.341
34 1.07059 1 6.34459 2 5 0.0564639 24 0 98.5412
35 0.650317 1 4.95772 2 8 0.375295 32 0 100
36 1.05744 1.72727 2.45344 2 12 0.237827 92 0 103.177
