#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.81257 1 0.268419 1 1 0.731581 6 0 98.113
1 3.39695 1.14286 8.7046 2 1 0.330416 4 0 76.4861
2 2.32871 1.57143 11.3268 3 2 0.152183 12 0 77.6047
3 1.76413 2.75758 25.3191 4 3 0.0368461 20 0 78.8146
4 0.766846 3.75 30.1702 5 5 0.128459 36 0 79.8268
5 0.354573 4.25 28.4771 4 8 0.0642161 63 0 81.0813
6 1.24008 2.1 20.3328 2 12 0.224866 85 0 82.3087
7 1.11656 2 13.1816 2 18 0.208011 139 0 85.6672
8 1.09773 2 5.37532 2 27 0.15338 364 0 91.2083
9 1.19086 2 2.81131 2 41 0.133204 650 0 100.242
10 1.13065 2 1.99622 2 57 0.130399 730 0 110.829
11 2.59276 1.3125 1.61639 1 58 0.0434565 608 0 111.776
12 4.30722 1 0.812166 1 58 0.152332 380 83 110.656
13 4.43093 1 0.382709 1 57 0.775369 39 11 104.497
14 3.73086 1.03125 0 2 43 0.957689 0 0 97.1274
15 3.06163 1.19048 0.303163 3 32 0.751556 104 21 92.6372
16 1.04046 2.09375 0.849718 5 24 0.356377 131 66 90.5637
17 0.560283 3.14286 3.81283 6 24 0.0694538 168 0 91.7186
18 1.06496 2.71429 1.60144 3 36 0.0261953 512 0 97.8669
19 1.06004 2 0.832601 3 54 0.140482 443 120 108.827
20 0.728504 2.95455 0.545298 4 53 0.514057 210 256 107.009
21 0.623176 3 0.77326 4 31 0.260209 164 156 95.4547
22 1.18888 2.28125 1.04575 3 26 0.160564 199 78 91.6629
23 0.840528 2.85714 0.906261 4 33 0.130453 239 197 96.0589
24 0.402308 3.5 0.956076 4 33 0.198232 296 112 96.0372
25 0.93163 2.5625 0.802738 2 35 0.259006 211 174 95.381
26 0.940291 2 0.62716 2 31 0.383901 147 132 92.6322
27 1.00233 2 0.710703 2 22 0.337695 148 65 88.1574
28 1.03023 2 1.34027 2 19 0.123759 173 46 86.9448
29 1.07593 2 0.888632 2 29 0.333738 194 77 91.638
30 1.03436 2 0.682623 2 31 0.363848 137 118 92.8147
31 0.986692 2 0.711349 2 26 0.268503 136 85 90.3496
32 1.09029 2 0.768559 2 22 0.274644 137 71 88.7582
33 0.91576 2 1.28607 2 20 0.0473966 223 35 87.8684
34 1.05591 2 0.720034 2 29 0.283684 199 92 92.0462
35 1.06123 2 0.694562 2 25 0.340512 131 81 90.2075
36 0.935515 2 1.0671 2 21 0.169996 198 66 88.3622
37 1.00364 2 0.843736 2 25 0.167861 168 112 90.4101
38 1.00541 2 0.71789 2 24 0.286686 145 71 89.6626
39 0.926711 2 1.22366 2 20 0.145659 200 62 87.787
40 1.05281 2 0.775349 2 28 0.265391 185 107 91.2252
41 1.11112 2 0.68859 2 26 0.371628 122 86 90.2102
42 1.02567 2.81818 1.48754 3 23 0.183306 207 41 89.6601
43 0.545456 3 0.886804 3 35 0.171739 321 163 96.841
44 1.10105 2.27273 0.739554 2 34 0.241287 168 119 94.9121
45 0.581433 2.95455 0.757449 3 31 0.322734 201 208 94.1257
46 1.02274 2.18182 0.774622 2 25 0.235782 156 95 90.351
47 0.963544 2 0.759243 2 23 0.239423 157 68 89.2876
48 1.06926 2 1.22745 2 20 0.199834 169 55 87.3943
49 1.10559 2 0.865404 2 27 0.296027 181 88 90.901
50 0.766515 2.65217 0.827199 3 28 0.189796 201 135 92.2882
51 0.52744 3 1.19665 3 25 0.080268 242 145 91.3693
52 1.12305 2.09524 0.668811 2 34 0.372481 143 164 94.4596
53 0.676013 2.7619 0.682064 3 29 0.35028 166 135 92.5482
54 0.531068 3 1.24253 3 21 0.0726762 257 118 89.8512
55 1.0805 2.14286 0.792534 2 30 0.213916 175 152 92.8208
56 1.13128 2 0.617211 2 28 0.43054 114 83 91.4436
57 0.916644 2.8 1.28537 3 23 0.154317 224 56 90.2298
58 0.582071 3 0.835802 3 34 0.175239 234 195 95.9827
59 1.12663 2.3125 0.687491 2 31 0.326491 146 127 93.3438
60 0.751338 2.90476 0.92047 3 27 0.186553 217 167 91.858
61 0.574663 3 1.11392 3 28 0.134661 215 147 92.4849
62 1.15621 2.125 0.588696 2 35 0.397174 131 118 95.035
63 0.734167 2.85714 0.853482 3 28 0.181449 218 177 92.41
64 0.519575 3 1.09828 3 26 0.194163 218 154 91.3349
65 0.738408 2.09091 0.664399 2 32 0.326719 158 150 93.2289
