#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.05596 1 2.45551 1 1 0.508898 10 0 89.203
1 3.33402 1.24074 7.02645 2 2 0.197775 20 0 77.1406
2 3.13009 1.83721 7.24672 3 3 0.0352148 43 0 78.207
3 2.42629 2.61538 12.1923 4 5 0.0553666 66 0 79.8335
4 1.15011 3.28846 20.8332 5 8 0.0475876 110 0 82.0448
5 0.5453 4.59259 16.9138 6 12 0.045167 200 0 84.3222
6 0.740837 2.97674 12.4805 3 18 0.124162 283 0 86.7861
7 0.58074 2.98113 6.39993 3 27 0.0271884 681 0 91.9274
8 1.1167 2.09434 2.97095 2 41 0.00942962 1444 0 101.008
9 1.10737 2 1.82385 2 57 0.0714937 1690 0 111.416
10 4.38377 1.04762 1.1815 1 58 0.0162611 1449 0 111.84
11 4.90842 1 0.356134 1 58 0.623203 295 48 106.781
12 4.31543 1 0.195585 1 44 0.888783 38 13 97.4505
13 3.68231 1.06977 0.200994 2 33 0.825346 87 18 91.9834
14 3.29041 1.21569 0.493825 3 25 0.57219 164 47 89.8867
15 1.0383 2.05455 1.67483 5 19 0.120962 318 26 88.796
16 0.87006 2.5625 2.19744 5 29 0.0810895 540 0 94.5787
17 0.528247 3.91667 1.22771 5 44 0.00802038 1397 0 104.711
18 1.0756 2.26415 0.618377 3 56 0.39651 624 384 108.714
19 1.02583 2 0.555968 3 45 0.507003 309 260 101.983
20 1.18029 2 0.64416 3 31 0.359198 307 188 94.1718
21 0.742003 2.75472 1.40832 4 27 0.0710932 563 13 92.9009
22 0.522144 3.09091 0.843424 3 41 0.180688 680 431 100.341
23 1.04983 2.04651 0.484222 2 38 0.512862 251 208 96.5315
24 1.13916 2 0.817725 2 23 0.266237 320 163 89.4435
25 0.725744 2.85185 1.19462 3 23 0.0516761 486 149 90.006
26 0.540872 3 0.888016 3 31 0.182951 528 357 93.9786
27 1.1458 2.03922 0.643195 2 30 0.338612 262 215 92.5741
28 0.704614 2.97674 0.853414 3 26 0.176722 430 302 91.3534
29 0.572123 3 1.03387 3 24 0.0368984 493 248 90.8173
30 1.26061 2.13208 0.73903 2 28 0.267621 289 216 91.4629
31 0.840541 2.90385 0.990924 3 28 0.129748 511 262 92.6246
32 0.427304 3 0.700523 3 31 0.288939 369 365 92.997
