#second results avg_latency(ms)
0 0 0
1 0 0
2 1 2469.94
3 0 0
4 1 4381.72
5 2 5368.9
6 2 6450.89
7 0 0
8 1 7441.01
9 2 8386.89
10 2 9255.59
11 1 9414.83
12 1 10521.1
13 2 11097.5
14 4 11485.1
15 1 12053.9
16 6 12831.3
17 4 12857.4
18 0 0
19 15 12576.5
20 2 11762.1
21 32 9779.33
22 15 6051
23 12 4328.3
24 8 3113.59
25 1 3241.86
26 6 3471.14
27 4 3294.48
28 3 3829.02
29 8 3798.39
30 7 3071.8
31 3 3399.42
32 9 2605.73
33 1 3419.69
34 1 3840.87
35 3 4327.73
36 4 4582.6
37 1 5431.58
38 5 5697.72
39 2 6118.58
40 2 6300.43
41 16 5723.44
42 2 4795.64
43 2 5409.16
44 8 5643.93
45 3 5621.2
46 9 5149.59
47 6 4501.39
48 2 4825.77
49 2 5800.79
50 4 5920.55
51 9 5413.89
52 8 5106.9
53 7 4628.62
54 3 4356.65
55 6 4698.84
56 7 4152.74
57 6 3796.25
58 4 4005.38
59 8 3465.73
60 0 0
61 6 4321.29
62 4 4054.93
63 2 4560.05
64 3 5020.37
65 7 5036.44
66 1 5522.44
67 3 5998.07
68 9 5775.07
69 2 5574.83
70 12 5302.9
71 12 4222.21
72 2 3470.08
73 2 3981.84
74 4 4390.93
75 7 4113.55
76 6 4237.42
77 4 3913.62
78 2 4423.29
79 9 4513.58
80 3 4324.69
81 5 4590.39
82 4 4237.93
83 3 4608.59
84 8 4434.09
85 3 4668.23
86 6 4804.36
87 2 5001.99
88 2 5334.97
89 10 5455.63
90 2 5018.98
91 9 4808.59
92 3 4440.8
93 7 4588.76
94 6 4558.06
95 5 4181.38
96 5 4468.81
97 6 4302.87
98 9 3879.04
99 9 3137.95
100 1 3407.85
101 9 3058.39
102 4 2882.64
103 5 2750.21
104 0 0
105 0 0
106 2 5093.08
107 3 5767.49
108 3 6131.16
109 1 6839.25
110 8 6580.28
111 8 6046.52
112 4 5891.08
113 4 6245.54
114 4 6332.82
115 7 5966.82
116 1 6318.15
117 14 6127.09
118 11 4245.67
119 4 4020
120 4 3941.98
121 7 3863.68
122 6 3666.05
123 4 3620
124 1 3873.87
125 3 4860.04
126 1 5253.85
127 8 5118.21
128 2 5401.69
129 3 6271.46
130 7 6262.48
131 10 5331.92
132 6 4753.66
133 4 4646.73
134 3 5154.41
135 9 5046.32
136 10 3870.77
137 0 0
138 0 0
139 1 6092.45
140 3 6219.07
141 2 6791.59
142 5 6968.58
143 1 7634.2
144 13 7662.22
145 2 6642.75
146 3 7188.62
147 6 7143.82
148 3 7711.46
149 23 5766.22
150 2 4607.54
151 1 4979.32
152 3 5300.96
153 4 5701.43
154 4 5833.4
155 11 5788.95
156 3 5312.78
157 5 5571.35
158 11 4670.42
159 3 4415.58
160 5 4842.54
161 5 4453.78
162 2 5112.75
163 3 5406.19
164 10 4939.32
165 3 4999.59
166 2 5329.22
167 13 4722.59
168 1 4243.3
169 3 5112.6
170 9 4537.58
171 4 4665.19
172 13 3562.74
173 0 0
174 4 4233.5
175 7 4102.09
176 2 4091.75
177 4 4507.18
178 11 3779.59
179 2 3424.27
180 1 4785.78
181 2 5272.77
182 8 5238
183 0 0
184 3 6201.91
185 2 6515
186 8 6536.21
187 1 6894.94
188 1 7344.1
189 21 6258.09
190 3 4686.48
191 5 5208.62
192 1 5527.72
193 5 6046.14
194 13 4743.99
195 3 4230.21
196 1 5275.56
197 1 6181.52
198 2 6137.5
199 11 5841.89
200 7 5524.21
201 3 5529.16
202 8 5522.05
203 4 5049.89
204 8 4725.52
205 2 5067.79
206 4 5488.16
207 7 4941.35
208 3 5107.58
209 7 5165.5
210 8 4933.3
211 3 4604.5
212 7 4583.34
213 1 4670.47
214 6 5199.08
215 7 4704.56
216 7 4677.16
217 1 4967.29
218 3 5340.27
219 7 4979.17
220 2 5104.13
221 7 5492.33
222 4 4978.48
223 9 4991.63
224 3 4687.94
225 3 5259.93
226 5 5640.16
227 10 5214.09
228 4 4510.06
229 2 5204.67
230 8 5094.95
231 1 4520.85
232 11 4910.71
233 4 4465.36
234 4 4396.9
235 3 4650.9
236 7 4737.27
237 1 5088.25
238 3 5807.98
239 10 5187.2
240 8 4315.04
241 3 4523.29
242 4 4980.36
243 4 4961.01
244 1 5566.52
245 9 5596.01
246 10 4701.97
247 4 4167.07
248 6 4013.6
249 2 4409.61
250 3 4832.36
251 8 4751.2
252 2 4661.67
253 1 5094.84
254 9 5476.64
255 1 5881.24
256 4 6133.04
257 8 5736.61
258 3 5780.97
259 7 5708.94
260 10 4931.82
261 5 4407
262 4 4329.97
263 2 4898.39
264 4 5075.8
265 3 5632.17
266 4 5677.43
267 12 5533.83
268 7 4471.59
269 1 4693.52
270 2 5464.65
271 8 5596.23
272 1 5210.47
273 7 5599.3
274 4 5334.53
275 3 5818.15
276 4 6044.7
277 7 5901.7
278 4 5980.57
279 5 5875.72
280 8 6031.62
281 4 5188.78
282 8 5443.75
283 9 4651.09
284 2 4692.68
285 9 4756.13
286 4 4115.39
287 4 4152.04
288 4 4311.36
289 5 4793
290 5 4371.51
291 2 5048.63
292 2 5194.01
293 11 5112.22
294 7 4661.22
295 9 3999.76
296 3 3823.05
297 4 3976.57
298 4 3769.77
299 3 4616.17
300 12 4265.23
301 5 3114.79
302 0 0
303 1 4954.33
304 3 5276.3
305 5 5595.33
306 2 5624.85
307 4 6393.64
308 9 5576.27
309 2 5590.36
310 2 6526.08
311 17 5225.55
312 9 3685.85
313 8 3079.58
314 2 3339.18
315 9 3014.43
316 1 3329.76
317 1 4025.12
318 9 3697.24
319 1 3998.89
320 3 4380.99
321 5 4389
322 4 4854.02
323 8 4651.63
324 3 4486.51
325 9 4360.2
326 2 4304.22
327 3 4535.5
328 7 4489.94
329 2 4607.13
330 8 4643.69
331 3 4669.26
332 5 4991.79
333 5 4715.99
334 8 4842.05
335 2 4779.54
336 5 4961.02
337 8 4541.18
338 4 4129.53
339 5 4189.54
340 8 3986.46
341 2 4423.24
342 3 4608.66
343 7 4413.05
344 3 4782.42
345 8 4687.03
346 3 4352.62
347 8 4494.95
348 3 4315.11
349 3 4857.94
350 8 4379.88
351 1 4777.37
352 6 4744.88
353 3 5044.04
354 9 4925.57
355 1 4720.57
356 7 5068.85
357 3 4832.68
358 3 5301.11
359 7 5591.69
360 2 5731.9
361 2 5951.35
362 10 5565.38
363 8 5428.89
364 1 5381.57
365 4 5632.24
366 9 5173.4
367 7 4632.59
368 4 4752.55
369 7 4885.63
370 3 4700.71
371 3 5135.18
372 7 4838.83
373 2 5031.69
374 7 4994.89
375 3 5197.92
376 7 5206.67
377 5 5050.7
378 5 4848.94
379 4 5278.77
380 7 4896.9
381 4 4914.25
382 7 4946.51
383 3 4823.58
384 7 4918.88
385 2 4852.06
