#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 1 7826.93
8 0 0
9 0 0
10 0 0
11 1 11368.2
12 0 0
13 0 0
14 0 0
15 1 15185.2
16 0 0
17 0 0
18 0 0
19 1 19281.4
20 0 0
21 0 0
22 0 0
23 1 23266.8
24 1 23339.2
25 0 0
26 0 0
27 2 26469.1
28 0 0
29 0 0
30 0 0
31 2 29801.4
32 0 0
33 0 0
34 0 0
35 2 33357.8
36 0 0
37 0 0
38 0 0
39 2 36998.3
40 0 0
41 0 0
42 0 0
43 2 40493.9
44 1 40901.1
45 0 0
46 2 43091.7
47 1 43757.1
48 0 0
49 0 0
50 2 46776.1
51 1 47563.4
52 0 0
53 0 0
54 0 0
55 2 50726
56 1 51481.9
57 0 0
58 0 0
59 2 54050.2
60 1 54654.9
61 0 0
62 2 56656.3
63 1 57715.3
64 0 0
65 1 59675.9
66 1 59910.5
67 1 61208.9
68 2 61120.6
69 2 62269.2
70 0 0
71 3 63519.4
72 0 0
73 2 65297.1
74 0 0
75 3 66670.5
76 0 0
77 2 68355.8
78 2 69035.5
79 1 68941.7
80 1 70307.3
81 1 71289.7
82 3 71859.2
83 0 0
84 4 72789.1
85 2 73274.7
86 2 74069.7
87 5 74482.7
88 2 74560.8
89 1 75117.7
90 2 75932.4
91 5 75886.8
92 2 76376.2
93 3 76902.9
94 2 77439.4
95 2 78258.3
96 3 78749.3
97 1 79317.3
98 1 79760.7
99 1 80560.8
100 1 81487.1
101 4 82441
102 3 82422.7
103 1 83470.6
104 0 0
105 5 84339.1
106 6 83867.5
107 1 84594
108 0 0
109 3 86194.5
110 7 86163.6
111 1 86148.3
112 1 87226.2
113 0 0
114 11 87950.6
115 0 0
116 1 88706
117 7 89155.6
118 2 89191.2
119 2 89554.5
120 0 0
121 7 90828.4
122 1 91095.3
123 1 91524.7
124 2 92416.8
125 14 91888.5
126 1 91537.6
127 1 92299.6
128 0 0
129 4 93742.9
130 7 93271.2
131 5 93202.8
132 2 93965
133 11 93402.2
134 2 93008.5
135 3 93356.3
136 2 94580.6
137 8 94167.6
138 8 93519.8
139 1 94028.3
140 6 94053.7
141 5 93602.8
142 4 94083.3
143 2 93847.1
144 13 93891.7
145 3 93055.5
146 2 93724.6
147 9 93715.5
148 1 93747.5
149 8 93904.1
150 2 93757.3
151 0 0
152 4 94892.4
153 6 95037.7
154 17 93621.3
155 6 92944.9
156 1 93268.9
157 11 92396.6
158 9 91461.9
159 0 0
160 2 92394.4
161 2 92940.1
162 18 92092
163 3 91326.6
164 5 91349.3
165 13 90751.8
166 3 90024.2
167 21 88446.7
168 14 85979.5
169 3 85223.3
170 1 85636.1
171 17 84967.4
172 4 83928.4
173 14 83293.9
174 7 82137.5
175 2 82347
176 9 82013.5
177 10 80750.1
178 11 80309
179 1 80220.7
180 0 0
181 10 80745.6
182 1 80916.1
183 3 81068.6
184 18 79938.6
185 2 79213.9
186 7 79142
187 2 79397.8
188 1 80168.6
189 0 0
190 30 78939.3
191 11 75793.2
192 10 74743.6
193 22 72398.6
194 1 71533
195 24 69776
196 18 66592.5
197 12 64583.7
198 12 62984.3
199 11 61495.4
200 18 60032.4
201 12 57874.5
202 11 56496
203 9 55507.3
204 15 54093.9
205 28 51002.7
206 1 49202.2
207 9 48769.7
208 13 47868.7
209 38 43680.6
210 2 40548.1
211 4 41188.5
212 17 40181
213 34 36174.8
214 5 33032.5
215 2 33231.8
216 22 32352.2
217 5 30327.6
218 28 27664.3
219 14 24980
220 29 21420.8
221 6 18817.5
222 0 0
223 0 0
224 1 20840.8
225 4 21816.9
226 5 21715.7
227 0 0
228 0 0
229 0 0
230 0 0
231 0 0
232 1 26805.9
233 2 27567.7
234 4 28220.8
235 4 28235.9
236 0 0
237 0 0
238 0 0
239 0 0
240 0 0
241 1 33957.1
242 4 34768.7
243 4 34690.3
244 2 35004.8
245 0 0
246 0 0
247 0 0
248 0 0
249 0 0
250 1 41104.4
251 0 0
252 5 42248.3
253 4 42297.8
254 0 0
255 0 0
256 0 0
257 0 0
258 0 0
259 1 48147.6
260 0 0
261 9 48991
262 0 0
263 0 0
264 0 0
265 0 0
266 0 0
267 1 53587.5
268 2 54476.4
269 8 54621.1
270 0 0
271 0 0
272 0 0
273 0 0
274 0 0
275 1 59253
276 4 60210.6
277 5 60590.3
278 0 0
279 0 0
280 0 0
281 0 0
282 0 0
283 1 65263.7
284 1 66006.9
285 3 66904
286 5 67153.8
287 0 0
288 0 0
289 0 0
290 0 0
291 0 0
292 1 72138.7
293 1 73335.2
294 6 73974.2
295 3 73844
296 0 0
297 0 0
298 0 0
299 1 77718
300 1 78668.3
301 2 79040.8
302 6 79347.2
303 0 0
304 0 0
305 0 0
306 0 0
307 1 83099.8
308 1 84072.9
309 3 84824.3
310 6 84970.1
311 0 0
312 0 0
313 0 0
314 1 87780.1
315 1 88752.2
316 3 89540.1
317 6 89547.1
318 0 0
319 0 0
320 0 0
321 0 0
322 1 94013.9
323 1 94868.3
324 3 95688.9
325 6 95334.9
326 0 0
327 0 0
328 0 0
329 1 99266.1
330 1 99990
331 1 100624
332 7 100664
333 0 0
334 0 0
335 0 0
336 1 104146
337 2 104895
338 5 104889
339 3 104568
340 0 0
341 0 0
342 0 0
343 1 108998
344 2 109772
345 2 109741
346 5 109799
347 0 0
348 0 0
349 0 0
350 1 114030
351 1 114772
352 8 114752
353 445 69863.5
