#second results avg_latency(ms)
0 0 0
1 0 0
2 1 2594.63
3 0 0
4 2 4194.12
5 2 5616.83
6 1 6360.55
7 1 6937.13
8 2 7637.34
9 3 8062.21
10 2 8575.15
11 3 9350.79
12 5 9290.6
13 12 8776.24
14 1 8484.91
15 9 8659.44
16 1 8604.26
17 1 9300.24
18 27 7688.37
19 12 4745.31
20 8 3305.27
21 3 3318.27
22 6 3531.74
23 4 3647.42
24 6 3628.19
25 1 3966.69
26 10 3732.09
27 2 3607.51
28 7 3661.04
29 3 3558.66
30 3 4382.08
31 8 4085.66
32 4 3815.56
33 6 3974.13
34 10 3383.59
35 2 3048.47
36 6 3211.99
37 3 3211.44
38 9 2878.01
39 6 2580.37
40 1 2324.04
41 5 3297.56
42 5 3242.03
43 1 3975.05
44 4 4160.6
45 2 4400.38
46 7 4582.37
47 6 4240.22
48 2 4689.67
49 4 4911.08
50 3 5163.6
51 7 4923.92
52 11 4439.6
53 6 3865.85
54 2 4017.72
55 2 4382.24
56 2 5103.27
57 6 5071.77
58 1 5493.84
59 3 6112.3
60 3 6388.37
61 8 6525.73
62 22 4522.38
63 3 2910.3
64 9 2824.68
65 1 3160.9
66 6 3260.42
67 4 3222.28
68 3 3565.34
69 7 3618.05
70 3 3578.93
71 6 3170.24
72 6 3451.05
73 3 3462.34
74 3 3958.86
75 8 3728.94
76 6 3278.77
77 6 3020.59
78 7 2770.58
79 3 2610.34
80 7 2633.73
81 0 0
82 0 0
83 1 5508.62
84 3 5652.82
85 1 6182.52
86 2 7019.38
87 1 7381.08
88 3 8136.14
89 2 8643.07
90 2 9367.3
91 12 8996.2
92 3 8506.12
93 17 7327.41
94 6 6058.05
95 3 6116.63
96 2 6955.23
97 29 4713.76
98 4 2161.16
99 3 2847.99
100 6 2621.38
101 7 2718.14
102 8 2140.44
103 0 0
104 1 3396.08
105 6 3265.45
106 3 3215.55
107 2 3770
108 2 4380.84
109 3 5138.41
110 1 6040.12
111 7 6016.13
112 2 5926.54
113 11 5280.84
114 6 5183.45
115 2 5226.47
116 2 5787.45
117 14 5245.74
118 4 4232.53
119 9 4244.37
120 4 3704.2
121 6 3748.58
122 1 3825.25
123 4 4558.66
124 6 4479.87
125 1 4823
126 3 5587.38
127 7 5360.19
128 3 5389.83
129 8 5269.3
130 3 5308.75
131 8 5127.19
132 3 4995.17
133 9 4922.76
134 2 4964.72
135 2 5485.85
136 3 5862.1
137 3 6094
138 1 6417.19
139 3 7154.62
140 3 7898.92
141 7 7465.83
142 11 7279.04
143 10 5714.34
144 8 4909.51
145 3 4980.74
146 8 5248.83
147 5 4897.02
148 3 4837.5
149 3 5294.97
150 10 5066.17
151 3 4768.22
152 7 4557.17
153 1 4543.97
154 10 4440.89
155 2 4624.86
156 8 4731.98
157 1 4708.88
158 2 5256.74
159 5 5897.39
160 3 5477.33
161 3 6207.49
162 4 6678.47
163 1 6734.35
164 15 6061.11
165 19 4202.53
166 2 3320.62
167 7 2823.47
168 1 3525.34
169 1 4088.54
170 3 4624.38
171 7 4650.08
172 1 4763.47
173 7 5140.37
174 2 4957.47
175 2 5777.96
176 14 5328.76
177 14 3269.24
178 2 2272.59
179 1 3506.03
180 7 3645.55
181 2 3950.69
182 2 4366.27
183 2 5322.38
184 16 4183.15
185 1 3357.15
186 3 3875.3
187 15 3130.59
188 0 0
189 4 3378.57
190 2 3693.4
191 2 4354.21
192 5 4407.86
193 1 5012.01
194 2 5852.82
195 1 6918.33
196 8 6080.53
197 2 6535.76
198 2 7248.47
199 12 6596.64
200 13 5589.49
201 5 4373.07
202 8 3795.17
203 7 3545.35
204 4 3642.12
205 1 4120.16
206 10 3647.18
207 2 3945.38
208 4 4025.21
209 6 3811.52
210 3 4239.32
211 8 4293.74
212 2 4125.32
213 3 4704.26
214 6 4781.67
215 14 3888.09
216 4 2498.01
217 4 3191.76
218 6 3088.39
219 4 3229.36
220 6 2963.82
221 5 3210.41
222 4 2988.39
223 3 3352.96
224 4 3714.78
225 5 3870.49
226 7 3461.87
227 5 3486.84
228 4 3308.49
229 6 3386.22
230 6 3380.49
231 2 3511.86
232 1 4293.57
233 3 4747.31
234 8 4894.42
235 9 3938.67
236 9 3338.62
237 2 3330.68
238 8 3267.57
239 5 2825.71
240 4 2535.33
241 4 3249.94
242 6 3060.97
243 2 3587.75
244 3 3964
245 1 3933.52
246 6 4619.55
247 3 4807.23
248 9 4587.04
249 7 4275.95
250 8 3229.52
251 3 3506.81
252 8 3415.82
253 6 2927.7
254 4 2882.07
255 3 3510.65
256 5 3270.6
257 5 3508.33
258 6 3195.43
259 4 3325.9
260 5 2998.19
261 6 3558.03
262 2 3389.71
263 4 4051.78
264 3 4174.46
265 4 4293.64
266 6 4582.45
267 1 4758.48
268 7 4774.8
269 2 4872.29
270 5 5278.38
271 9 5027.42
272 13 4055.32
273 4 3176.03
274 4 3142.42
275 2 3950.83
276 3 4232.11
277 6 4175.46
278 4 4361.71
279 7 4312.24
280 3 4283.13
281 8 4053.47
282 4 3954.69
283 6 3874.83
284 1 3985.24
285 5 4835.34
286 7 4191.28
287 1 4704.3
288 2 5200.36
289 11 4953.15
290 1 5169.7
291 10 4886.2
292 6 3895.23
293 3 4180.34
294 8 3865.78
295 10 3691.78
296 3 3173.02
297 3 3395.38
298 5 3375.83
299 1 4057.13
300 1 4824.13
301 1 5443.08
302 2 6335.08
303 3 6636.56
304 7 6785.74
305 1 7042.18
306 1 7730.62
307 1 8208.2
308 7 8496.14
309 29 6070.06
310 9 3546.19
311 1 3365.56
312 10 3529.97
313 1 3578.65
314 2 3937.77
315 2 4524.58
316 1 5293.81
317 2 5806.06
318 4 6405.81
319 6 6192.75
320 1 6291.72
321 5 7145.51
322 5 7017.45
323 9 6592.49
324 10 5758.07
325 6 4984.32
326 1 5009.29
327 9 5009.23
328 3 5283.66
329 8 5392
330 2 5218.24
331 10 5173.08
332 10 4101.52
333 3 3698.28
334 6 3466.24
335 1 4096.03
336 2 4624.01
337 9 4694.23
338 2 4496.75
339 10 4455.88
340 5 3747.29
341 4 3744.53
342 2 4446.97
343 2 4692.06
344 9 4637.36
345 6 4227.38
346 2 4505.92
347 2 4996.53
348 3 5504.99
349 8 5815.13
350 6 4914.79
351 9 4357.78
352 3 4528.82
353 3 4517.61
354 3 5082.85
355 8 4768.1
356 3 4965.73
357 8 4938.54
358 3 4882.77
359 1 5615.14
360 8 5318.26
361 3 5425.07
362 9 5287.75
363 3 4954.21
364 3 5567.41
365 6 5219.96
366 11 4679.6
367 5 4335.68
368 3 4264.3
369 1 5091.27
370 9 5056.26
371 1 4863.39
372 7 5176.99
373 3 5102.84
374 3 5670.2
375 8 5450.09
376 2 5814.08
377 4 6293.43
378 7 5435.37
379 9 5220.08
380 2 4943.52
381 8 4859.4
382 2 5054.56
383 9 5106.26
