#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 1 7186.56
8 1 8760.67
9 1 9752.79
10 3 10577.3
11 0 0
12 5 11512.5
13 2 12141.6
14 1 12175.1
15 12 12506.6
16 1 12344.9
17 0 0
18 41 9727.2
19 5 6217.47
20 2 6097.93
21 0 0
22 0 0
23 0 0
24 1 10311.4
25 1 11111.9
26 7 11433.4
27 4 10866.5
28 3 11453.5
29 3 11730.5
30 17 10828.4
31 3 9923.26
32 8 9374.77
33 25 7432.51
34 2 5615.28
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 1 11114.9
41 1 12310.9
42 1 13277.5
43 6 13258.1
44 44 9207.74
45 1 5808.92
46 4 6345.47
47 2 6795.66
48 2 7186.7
49 2 7768.21
50 0 0
51 1 9811.62
52 1 10893.9
53 1 10931.4
54 25 10003
55 11 6957.21
56 14 5302.04
57 1 5161.47
58 10 4895.55
59 2 4861.83
60 5 5161.46
61 3 5194.67
62 2 5698.86
63 5 6209.87
64 8 5556.57
65 8 5256.92
66 3 5143.47
67 9 4791.85
68 5 4604.08
69 3 4550.53
70 1 5272.45
71 3 5817.77
72 3 6215
73 14 5530.38
74 7 4543.02
75 4 4259.9
76 3 5041.03
77 8 4804.47
78 3 4565.16
79 2 4925.94
80 6 4784.34
81 4 5085.28
82 8 4962.85
83 3 5037.91
84 7 4809.8
85 2 4826.21
86 7 4613.26
87 9 4457.67
88 1 4556.77
89 5 4846.79
90 5 4968.54
91 6 4870.32
92 5 4626.4
93 3 5234.72
94 8 4615.03
95 3 4539.35
96 3 5167.68
97 8 4740.5
98 6 4578.25
99 4 4596.78
100 4 4690.51
101 4 4904.78
102 9 4695.17
103 2 4609.82
104 2 5347.14
105 7 5064.04
106 3 5113.43
107 8 5203.06
108 2 4986.01
109 8 5123.89
110 3 5070.93
111 4 5517.2
112 4 5140.84
113 3 5792.18
114 10 5761.08
115 4 5068.8
116 5 5043.43
117 7 5176.26
118 3 4908.74
119 7 5122.22
120 3 4603.61
121 9 5059.77
122 3 4564.08
123 9 4677.03
124 3 4335.25
125 2 4585.42
126 6 4665.84
127 3 5038.54
128 7 5024.38
129 6 4803.51
130 5 4395.24
131 6 4653.98
132 4 4490.65
133 10 4224.85
134 1 4176.5
135 3 4702.95
136 7 4578.51
137 3 4600.72
138 8 4767.47
139 2 4606.87
140 9 4713.3
141 3 4513.85
142 5 4537.55
143 3 4578.82
144 3 4976.41
145 7 5083.29
146 3 5153.8
147 9 4677.94
148 2 4784.53
149 8 5062.1
150 2 5100.77
151 4 5277.53
152 7 5131.19
153 4 4994.02
154 7 4415.8
155 3 4659.48
156 6 4642.69
157 4 4869.78
158 7 4697.32
159 3 5035.7
160 7 4465.65
161 3 4899.73
162 7 4996.51
163 3 5005.12
164 7 4836.41
165 4 5011.42
166 4 5288.5
167 7 4650.33
168 7 4446.01
169 3 4538.08
170 8 4235.37
171 3 4219.61
172 7 4116.12
173 1 4280.52
174 5 4729.11
175 5 4966.77
176 3 5109.58
177 8 5007.76
178 4 4710.33
179 4 4869.25
180 6 4847.38
181 8 4639.43
182 3 4574.42
183 7 4477.29
184 4 4541.66
185 5 4653.07
186 3 4393.44
187 8 4619.12
188 2 4483.32
189 10 4419.94
190 1 4420.66
191 3 4847.8
192 8 5029.8
193 3 4770.15
194 7 4888.18
195 3 4590.07
196 9 4630.03
197 3 4487.31
198 7 4344.4
199 4 4167.88
200 6 4358.86
201 1 4466.92
202 7 4502.35
203 4 4270.11
204 8 4419.87
205 2 4203.46
206 3 5031.47
207 7 4760.92
208 2 4994.6
209 9 4896.32
210 3 4724.44
211 4 4967.25
212 4 4802.13
213 4 5291.54
214 6 5230.83
215 3 5443.5
216 2 5800.27
217 9 5627.4
218 9 5044.26
219 4 4919.28
220 6 4620.92
221 2 5309.16
222 6 5217
223 3 5092.76
224 4 5512.24
225 10 4795.84
226 6 4752.97
227 4 4598.09
228 4 4880.56
229 6 4702.22
230 3 4932.44
231 7 4776.93
232 4 4795.31
233 6 4690.1
234 2 4995.4
235 8 5045.72
236 3 4753.89
237 9 4701.96
238 3 4474.21
239 4 4828.96
240 7 4454.88
241 7 4465.95
242 1 4197.21
243 3 5154.63
244 8 4875.5
245 3 4795.24
246 7 4715.47
247 3 4899.26
248 6 5051.2
249 6 4544.51
250 6 4531.15
251 4 4296.69
252 4 4777.88
253 5 4860.58
254 3 4825.12
255 7 4813.28
256 6 4878
257 5 4504.23
258 4 4865.14
259 7 4547.01
260 2 4891.24
261 9 4820.75
262 2 4378.26
263 8 4396.8
264 2 4389.11
265 2 5010.38
266 8 4995.86
267 5 4890.23
268 6 4660.99
269 4 4885.3
270 6 4499.52
271 1 4965.38
272 9 5003.29
273 2 4667.39
274 8 4618.7
275 3 5064.88
276 8 5115.37
277 3 4960.3
278 7 4871.86
279 3 4683.47
280 7 4572.69
281 3 4522.38
282 3 5116.78
283 6 4973.54
284 6 5157.76
285 4 4658.4
286 3 5133.64
287 7 5071.26
288 4 5245.27
289 6 5203.16
290 2 5111.02
291 6 5664.45
292 6 5046.97
293 5 5326.2
294 5 4967.24
295 2 5150.2
296 9 5158.04
297 2 5414.02
298 8 5246.47
299 5 5116.83
300 7 4587.19
301 2 5056.68
302 7 4928.77
303 2 5043.34
304 7 5371.14
305 1 5237.52
306 3 5839.44
307 12 5491.24
308 6 4633.36
309 2 4935.44
310 4 5431.58
311 8 4930.18
312 3 5127.87
313 4 5056.38
314 4 5737.38
315 2 6213.38
316 15 4986.91
317 1 4573.97
318 4 4990.79
319 8 4652.47
320 8 4413.38
321 1 4410.87
322 3 4857.27
323 7 4855.86
324 2 4958.82
325 4 5500.47
326 9 5164.5
327 7 4482.77
328 3 4817.8
329 10 4496.18
330 3 3954.38
331 2 4148.82
