#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.69191 1 2.66383 1 1 0.520511 10 0 85.9045
1 2.85454 1.22222 6.28295 2 2 0.137372 23 0 77.1481
2 2.72926 2.0566 7.44459 3 3 0.109628 40 0 78.2178
3 2.20641 2.60465 11.9451 4 5 0.0414936 66 0 79.764
4 1.02476 3.14894 19.7522 5 8 0.0800485 108 0 82.0443
5 0.227717 4.94643 17.0882 5 12 0.0110407 208 0 84.128
6 0.567553 3.18868 13.0456 3 18 0.0264226 317 0 86.9764
7 1.02795 2.03846 5.6398 2 27 0.0154447 756 0 91.6799
8 1.04888 2 2.88728 2 41 0.0248164 1375 0 100.978
9 1.0659 2 1.64632 2 57 0.0531278 1787 0 111.654
10 3.84299 1.13462 1.11178 1 58 0.0134197 1315 0 111.775
11 4.45981 1 0.293816 1 58 0.691723 172 48 106.174
12 3.98755 1 0.171514 1 44 0.916602 38 12 97.0028
13 3.23487 1.05769 0.251514 2 33 0.802359 140 35 92.2041
14 2.87243 1.43396 0.410023 3 25 0.612207 134 26 90.08
15 1.01671 2.09302 1.83011 5 19 0.142577 331 7 88.5713
16 0.769581 2.5 2.3311 5 29 0.0448393 555 0 94.7271
17 0.579324 3.11111 1.32374 4 43 0.0121516 1259 0 103.159
18 3.34062 1.09524 0.417442 2 57 0.596713 354 184 107.085
19 2.04443 1.7037 0.234934 2 43 0.850651 103 35 97.7046
20 3.66283 1.18868 0.383328 3 32 0.652615 155 48 92.9043
21 1.1731 2.09615 1.3041 5 24 0.121461 396 35 91.438
22 0.714473 2.90476 1.90456 6 36 0.0423138 771 0 100.234
23 0.301364 4.41509 1.11011 5 54 0.0143255 1696 75 111.365
24 1.04915 2.32727 0.424149 2 57 0.580334 341 390 107.226
25 1.1606 2 0.521899 2 34 0.501474 231 189 94.5906
26 0.858081 2.77358 1.11957 3 24 0.0981295 560 145 90.6818
27 0.534282 3 0.831763 3 31 0.160725 499 331 94.0564
28 1.16174 2.18868 0.649703 2 28 0.360359 261 209 91.2476
29 0.758756 2.87037 1.37581 3 24 0.0457872 545 85 90.5111
30 0.59128 3 0.809565 3 36 0.190565 545 340 97.0345
31 1.10763 2.20755 0.664427 2 32 0.422569 296 245 93.132
32 0.555706 2.81818 0.824522 3 27 0.16637 427 312 91.2855
