#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.86096 1 3.24041 1 1 0.351919 10 0 84.3854
1 4.02889 1.02381 5.20699 2 2 0.072031 26 0 77.068
2 2.48382 1.26415 8.08823 3 3 0.0434133 37 0 78.0932
3 2.20507 2.61111 7.206 4 5 0.0575798 69 0 79.6683
4 1.26651 2.65116 17.2938 5 8 0.0263148 112 0 82.0845
5 0.671625 3.88889 15.8011 6 12 0.0373406 179 0 84.2755
6 0.848936 2.35185 7.82023 4 18 0.015816 425 0 87.2276
7 0.801196 2.86047 3.86259 4 27 0.0834279 850 0 92.0305
8 0.717339 2.86792 2.08817 3 41 0.0128042 1635 0 101.025
9 0.997015 2.08333 1.22491 2 57 0.0148758 1860 0 111.788
10 3.66338 1.16 0.438945 1 58 0.546665 483 79 107.662
11 3.52433 1 0.139281 1 44 0.919902 50 14 96.7192
12 4.00258 1.07407 0.258323 2 33 0.765901 114 32 92.051
13 2.88842 1.2093 0.443488 3 25 0.605893 168 46 89.4827
14 1.03004 2.03922 1.76695 5 19 0.0739746 364 17 88.7832
15 0.664874 2.81132 2.14221 5 29 0.0458479 617 0 94.4273
16 0.550461 3.43182 1.00049 4 44 0.0152921 1438 120 103.386
17 0.724412 2.67925 0.403828 3 50 0.602991 327 397 103.318
18 0.740685 2.66667 0.630108 3 25 0.404753 332 300 90.9104
