#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.04116 1 0.00028098 1 1 0.999906 2 0 146.54
1 1.62298 1.4 1.43545 2 1 0.282276 14 0 76.8165
2 1.22778 1.66667 4.28208 3 2 0.420299 6 0 77.5041
3 0.873641 2.42857 13.3596 4 3 0.235845 9 0 78.5933
4 0.742574 1.5 6.55934 4 5 0.392618 16 0 79.1032
5 0.776129 2 5.36747 3 8 0.266403 35 0 80.7358
6 0.679422 -nan 7.43314 3 12 0.415978 23 0 82.7025
7 0.639189 2.3 3.71344 2 18 0.138367 75 0 85.8171
8 0.707502 -nan 4.5752 2 27 0.424257 39 0 90.563
9 0.883337 1.36364 1.14842 2 41 0.322305 130 45 99.9407
10 0.877346 -nan 0.863262 2 54 0.429079 36 18 107.396
11 0.635747 2 0.655997 2 52 0.639978 46 46 104.544
12 0.643867 -nan 0.640144 2 36 0.654717 14 1 96.5563
13 0.681315 1.9 1.06822 2 24 0.608896 38 22 88.4004
14 0.457101 1 0.471662 2 29 0.57048 26 19 90.8058
15 0.883272 1.25 0.882052 1 15 0.586711 30 12 84.5783
16 1.99701 -nan 0.377573 1 15 0.431901 8 0 82.5172
17 0.88522 1.18182 0.0687957 2 11 0.950527 25 3 80.5924
18 1.2016 -nan 1.5445 2 6 0.268517 21 0 79.1329
19 1.40942 1.66667 2.82266 2 9 0.42891 15 0 80.5985
20 0.684574 -nan 1.25881 3 14 0.288197 51 0 83.9718
21 0.867303 1.375 0.75689 2 20 0.380293 35 16 86.5201
22 0.675972 1.75 0.84123 2 16 0.233448 42 22 86.1304
23 0.782228 1.75 0.812968 2 14 0.621424 13 13 83.0156
24 0.574265 1.83333 0.892581 2 12 0.276953 46 11 83.1866
25 0.721872 1.83333 1.98416 2 12 0.359051 19 3 82.2284
26 0.637069 2 0.826589 2 18 0.248773 50 28 85.8786
27 0.557659 2 0.689901 2 16 0.541679 11 7 84.6143
28 0.951733 1 0.889372 2 12 0.22324 41 3 82.6829
29 0.692412 1 1.14676 2 12 0.499198 13 4 81.9889
30 0.385632 1 0.507822 2 15 0.454939 29 4 84.2744
31 2.8603 1.5 0.498839 1 8 0.503582 10 0 80.1862
32 1.61187 1.33333 0.000134681 2 6 0.999875 10 0 78.4982
33 1.21574 -nan 1.53491 3 5 0.554373 20 0 78.9056
34 0.637036 2.09091 4.66694 4 8 0.303668 26 0 81.0546
35 0.797332 -nan 2.31401 3 12 0.250721 48 0 83.1273
36 0.861644 1.7 1.86196 3 18 0.154921 76 3 86.504
37 0.652552 -nan 1.18827 3 27 0.413871 54 5 90.8373
38 0.961948 1.18182 0.594756 3 36 0.527541 57 22 95.9878
39 0.921968 -nan 0.516022 3 26 0.506018 4 0 90.3035
40 0.829576 1.77778 0.968498 3 15 0.490178 42 17 84.5928
41 0.808894 -nan 0.683028 3 16 0.401824 11 9 85.0888
42 0.706773 2.09091 4.73904 3 12 0.483057 22 1 83.5595
43 1.02629 -nan 1.33195 2 18 0.0746765 53 23 86.2034
