#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.60695 1 0.00023436 1 1 0.999922 2 0 140.736
1 4.11259 1.2 2.23932 2 1 0.310978 4 0 95.687
2 3.90045 1.27273 4.74163 3 2 0.533965 3 0 97.0917
3 2.97179 1.72727 7.40118 4 3 0.100464 13 0 98.5055
4 2.3475 3.1 8.44214 5 5 0.196851 18 0 100.186
5 1.41434 3 22.0411 6 8 0.117224 31 0 103.145
6 0.125027 7.4 18.3739 8 12 0.0719427 58 0 106.566
7 0.344358 5.66667 14.1873 4 18 0.177907 86 0 108.709
8 0.680662 2.9 7.9568 2 27 0.0626881 176 0 114.442
9 0.814341 2 3.21491 2 41 0.133073 382 0 125.496
10 0.893251 1.90909 1.64759 2 57 0.0676772 618 0 139.28
11 3.2142 1.5 0.95358 1 58 0.0619789 406 134 139.799
12 4.10118 1 0.393286 1 57 0.589958 14 0 132.186
13 3.44683 1.09091 0.177379 2 43 0.947463 27 13 121.377
14 2.71648 1.4 0.532069 3 32 0.775013 10 0 115.949
15 0.831006 2.18182 0.533156 5 25 0.531144 125 30 113.591
16 0.432877 2.41667 3.5027 5 14 0.12311 77 7 107.491
17 0.462567 3.63636 4.84402 3 21 0.103381 86 0 110.594
18 0.773747 2.5 1.70088 2 32 0.0600974 345 0 118.261
19 0.829962 2 0.993292 2 48 0.31066 254 55 129.473
20 0.925207 2 0.536243 2 54 0.458184 76 81 132.254
21 0.942995 2 0.544743 2 32 0.516563 62 43 116.798
22 1.12123 2 0.772096 2 20 0.381122 70 38 110.17
23 0.490215 2.45455 1.01598 3 19 0.15964 97 31 108.977
24 0.724251 2.47619 1.51511 2 22 0.174142 137 32 111.01
25 0.631507 2 0.800574 2 33 0.347776 136 60 117.37
26 0.598903 2 0.579689 2 29 0.456836 68 49 114.085
27 0.814522 2 0.61227 2 18 0.462448 73 38 107.485
28 0.994113 2 1.20582 2 12 0.224833 69 3 103.719
29 0.97204 2 1.39714 2 16 0.116495 82 4 105.85
30 1.0261 2 1.33023 2 24 0.154551 135 43 111.982
31 1.0801 2 0.83443 2 36 0.353664 101 78 119.505
32 0.944314 2 0.646332 2 36 0.345126 70 49 119.462
33 1.00298 2 0.614375 2 27 0.462693 72 44 113.216
34 0.984793 2 0.710591 2 21 0.342599 67 42 109.379
35 0.874638 2 0.814252 2 18 0.233688 74 25 108.297
36 1.01924 2 1.64563 2 16 0.138038 101 26 106.442
37 0.983657 2 1.22006 2 24 0.328554 119 20 111.501
38 0.929083 2 0.793789 2 33 0.319564 95 69 117.764
39 0.961117 2 0.664142 2 29 0.321212 69 41 114.725
40 1.05992 2 0.695381 2 22 0.361169 68 42 110.16
41 0.9713 2 0.878728 2 19 0.201582 78 29 108.672
42 0.818254 2 1.61306 2 19 0.0677459 119 14 109.105
43 0.979304 2 0.806325 2 29 0.341737 118 53 115.102
44 1.00089 2 0.738563 2 27 0.280761 72 43 114.038
45 1.05012 2 0.719123 2 23 0.402626 67 34 111.573
46 1.02784 2 0.86077 2 20 0.171888 75 29 109.633
47 0.934437 2 1.54345 2 20 0.149124 102 31 109.668
48 1.10775 2 1.05559 2 30 0.364336 106 35 115.671
49 0.446487 2.91667 0.655528 3 37 0.396789 100 112 120.578
50 1.08139 2.4 0.77123 2 26 0.313767 71 53 114.522
51 0.89958 2 0.692997 2 24 0.353839 74 38 111.919
52 0.848671 2 0.879019 2 18 0.153678 85 29 107.941
53 0.815471 2 1.4627 2 17 0.156507 99 30 106.832
54 1.12392 2 1.0881 2 26 0.431728 98 33 112.611
55 0.54335 2.8 0.684162 3 33 0.372699 91 99 117.697
56 0.982385 2.45455 0.860158 2 24 0.178775 88 52 112.312
57 0.949602 2 0.707102 2 24 0.357104 78 42 111.341
58 1.1225 2 0.806036 2 19 0.2449 77 28 108.616
59 0.497901 2.57143 1.56365 3 19 0.203434 116 34 108.877
60 0.871447 2.18182 0.806054 2 29 0.303608 120 108 115
61 0.97495 2 0.659487 2 26 0.353605 64 45 112.693
62 1.11086 2 0.688927 2 20 0.398116 61 40 108.678
63 0.496094 2.54545 0.933037 3 17 0.14758 106 31 107.614
64 0.995501 2.47619 1.29672 2 18 0.082745 123 41 107.943
65 1.03849 2 0.906084 2 27 0.314078 105 62 113.779
66 0.956396 2 0.704002 2 30 0.313497 71 65 114.676
67 0.926134 2 0.738311 2 24 0.299344 62 35 111.34
68 0.754928 2 0.781611 2 20 0.25045 79 32 108.779
69 0.568952 2 1.45469 2 17 0.157698 108 23 107.291
70 0.813464 2 0.832814 2 26 0.374724 109 63 112.707
71 0.866141 2 0.81343 2 24 0.251616 75 43 111.922
72 0.849438 2 0.802363 2 21 0.30501 78 33 109.642
73 0.814226 2 0.924423 2 18 0.220934 80 28 108.051
74 0.964727 2 1.074 2 19 0.219536 81 19 108.108
75 1.26026 2 1.09279 2 23 0.426739 80 31 110.593
76 0.531682 -nan 0.80307 3 31 0.30718 117 82 115.539
77 0 -nan 0.533166 0 27 0.49285 9 1 110.71
