#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 8.26712 1 0 1 1 1 0 0 290.074
1 2.86122 1.125 0.00014771 2 1 0.999852 1 0 76.4455
2 2.14263 1 0.396815 3 1 0.603185 2 0 77.0156
3 1.06047 2 0.505561 5 1 0.747219 11 0 78.1166
4 0.602119 2 59.6068 6 1 0.0968673 2 0 78.6937
5 0.930932 -nan 32.0182 4 2 0.374449 4 0 78.1652
6 0.755226 2 54.6624 4 3 0.228862 5 0 78.8078
7 1.26699 -nan 34.4252 3 5 0.378683 8 0 79.259
8 1.00856 2 24.5922 4 8 0.348697 14 0 81.367
9 0.82462 -nan 29.173 4 12 0.445247 12 0 83.5523
10 0.797166 1.9 13.4731 4 18 0.586518 27 0 86.9829
11 1.15268 -nan 15.0049 3 27 0.527618 25 0 91.2401
12 0.692751 1.90909 3.12209 3 41 0.354045 136 0 100.124
13 0.946507 -nan 1.87264 2 57 0.194546 172 15 111.731
14 2.73343 1.81818 1.57113 1 58 0.158278 112 13 111.989
15 3.66203 -nan 0.885111 1 58 0.309636 55 28 111.538
16 3.35127 1 1.11207 1 57 0.382791 34 15 109.67
17 2.62845 1 0.791786 1 58 0.501739 12 2 106.777
18 3.84287 -nan 0 1 57 0.894737 0 0 104.579
19 3.64656 1.27273 0.272061 2 43 0.906382 15 0 96.9988
20 2.59291 -nan 0 3 32 1 0 0 91.4947
21 0.87144 1.8 0.0632364 5 24 0.974873 15 0 89.2982
22 1.16579 -nan 0.00123754 5 12 0.999874 12 4 83.4409
23 0.312234 2.72727 7.82663 7 8 0.39095 19 0 83.6249
24 0.683751 -nan 11.9866 4 12 0.280789 24 0 83.8905
25 1.195 3.4 10.6771 3 18 0.284093 34 0 86.7477
26 0.737127 -nan 8.89737 4 27 0.389724 38 0 91.6556
27 1.02938 2.63636 2.26382 3 41 0.201228 177 25 101.055
28 1.24677 -nan 2.46954 3 56 0.39841 77 21 109.619
29 1.18233 2 1.28386 3 56 0.40251 45 75 109.604
30 1.2156 -nan 0.90679 3 56 0.388387 65 67 110.416
31 1.08322 -nan 0.898261 3 56 0.628173 17 1 109.995
32 0.768965 2.36364 2.19155 3 55 0.518954 51 23 107.872
33 1.11134 -nan 0.868717 2 57 0.323626 59 63 110.469
34 1.01888 2.45455 1.09839 2 56 0.511983 44 51 108.435
35 1.16964 -nan 0.842279 2 57 0.534653 19 12 108.633
36 1.0753 2 0.711418 2 56 0.841962 2 0 106.729
37 1.17568 -nan 0.887855 2 49 0.432911 43 48 104.261
38 1.64237 2.18182 0.807946 3 56 0.811306 9 0 105.964
39 0.710094 -nan 0.517226 3 55 0.737433 41 66 107.35
40 0.514351 2.90909 1.36563 3 30 0.513645 63 38 97.4811
41 1.29103 -nan 0.658469 2 45 0.568238 28 49 101.729
42 0.663352 2.63636 1.27485 3 42 0.61579 48 37 100.458
43 1.26817 -nan 0.757244 2 57 0.52315 20 32 107.655
44 1.1916 2.1 0.893887 2 56 0.805809 8 0 105.421
45 0.908346 -nan 0.583158 3 56 0.73666 36 50 107.666
46 0.539202 2.81818 1.86173 3 35 0.5769 40 30 97.2568
47 1.14617 -nan 0.775004 2 52 0.593447 41 53 105.629
48 0.712419 -nan 0.784229 3 49 0.80313 5 0 103.439
49 0.524548 2.7 0.89971 3 40 0.301543 57 69 99.7977
50 1.05346 -nan 0.594864 2 40 0.642329 27 7 97.0574
51 0.949056 2.45455 0.797206 2 31 0.500006 41 61 96.4446
52 1.2552 -nan 0.774597 2 28 0.565403 8 0 93.1745
53 0.731087 2.27273 1.15539 3 29 0.645723 50 26 92.1907
54 0.621007 -nan 0.825155 3 38 0.422311 18 28 97.2537
55 1.03459 2.72727 0.942555 2 34 0.549225 57 63 95.3457
56 1.32499 -nan 0.665249 2 38 0.455557 17 13 97.2985
57 0.867417 2.44444 0.875749 3 36 0.620639 38 52 96.067
58 0.616669 -nan 0.905077 3 35 0.446936 12 6 95.5025
59 1.02872 2.81818 1.136 2 35 0.516472 55 52 95.4362
60 1.25917 -nan 0.753271 2 45 0.494745 20 27 101.42
61 0.738125 2.54545 0.938422 3 46 0.684809 47 56 101.758
62 0.626982 -nan 0.655829 3 49 0.575449 18 20 103.94
63 0.528244 3 1.48867 3 34 0.57265 43 43 98.1753
64 1.20841 -nan 0.649647 2 51 0.555522 24 48 104.27
65 0.685106 2.81818 1.36358 3 45 0.699098 41 37 101.227
66 1.18481 -nan 0.601708 2 57 0.598936 26 39 107.772
67 1.35823 -nan 0.882824 2 47 0.720827 9 0 100.999
68 1.02406 2.09091 0.538928 3 56 0.800583 35 55 106.805
69 0.567402 -nan 1.09688 3 37 0.687454 14 3 100.099
70 0.881081 2.8 0.700954 2 46 0.500966 57 82 102
71 1.06805 -nan 0.756797 2 35 0.701877 9 0 95.8385
72 0.898076 2 1.06795 2 32 0.340144 48 42 96.31
73 1.12565 -nan 0.679381 2 39 0.651782 10 0 96.7583
74 0.545192 2.5 0.788116 3 34 0.591593 75 56 96.811
75 1.08446 -nan 0.743524 2 29 0.364796 23 5 93.7935
76 1.0051 2.2 1.66837 2 26 0.711794 29 14 91.1635
77 1.10048 -nan 0.833449 2 39 0.509346 21 29 97.447
78 0.553179 2.54545 0.948807 3 39 0.61938 55 40 97.2598
79 1.11078 -nan 0.674869 2 41 0.48058 26 28 99.1285
80 0.560134 2.8 1.43782 3 35 0.623874 37 36 95.7652
81 1.13354 -nan 0.759136 2 53 0.550987 22 42 105.446
82 0.563489 2.54545 1.328 3 49 0.858707 30 30 102.513
83 0.921952 -nan 0.538355 2 57 0.590756 32 49 107.994
84 1.17717 -nan 0.800634 2 34 0.815457 6 0 95.5617
85 0.486628 2.2 0.847352 3 34 0.412475 48 48 95.6904
86 0.987355 -nan 0.540571 2 32 0.616204 30 9 92.8779
87 0.948357 2.54545 1.1695 2 21 0.364306 49 39 90.4656
88 1.19068 -nan 0.697138 2 28 0.508238 13 8 91.157
89 0.581427 2.2 1.17551 3 25 0.461961 57 26 90.8008
90 1.05112 -nan 0.729774 2 34 0.387232 30 19 94.5668
91 0.923612 2.45455 0.861875 2 30 0.59133 47 45 93.0027
92 1.15291 -nan 0.708578 2 29 0.422582 13 9 92.6089
93 0.511511 2.5 1.14015 3 26 0.50748 66 28 91.2148
94 1.17894 -nan 0.701178 2 34 0.353734 30 21 94.8105
95 0.409868 2.72727 0.842904 3 31 0.614419 60 45 93.338
96 1.2993 -nan 0.7289 2 29 0.290406 29 11 92.0736
97 0.591813 2.7 0.851963 3 30 0.679641 49 37 92.8069
98 1.1977 -nan 0.790548 2 28 0.250207 27 20 91.8832
99 0.585412 2.81818 0.926484 3 28 0.669953 57 29 91.6126
100 1.19344 -nan 0.75113 2 29 0.347338 32 29 92.6046
101 0.683124 2.72727 2.1307 3 28 0.603638 38 12 91.3823
102 1.29252 -nan 0.884062 2 42 0.490808 38 49 99.4019
103 0.682993 2.5 1.29733 3 51 0.758645 31 33 103.548
104 1.026 -nan 0.528341 2 57 0.612192 24 36 107.987
105 1.21203 -nan 1.05364 2 37 0.779029 8 0 98.1609
106 0.631466 2 0.663307 3 47 0.657926 46 45 102.875
107 1.30251 -nan 0.755731 2 33 0.560163 27 11 95.8706
108 0.706646 2.72727 0.852154 3 35 0.546788 45 61 96.2646
109 0.560048 -nan 1.11072 3 32 0.56142 10 0 93.8762
110 1.00747 2.90909 0.871396 2 40 0.403177 61 92 99.3074
111 1.52039 -nan 0.77647 2 40 0.663143 12 0 97.6682
112 0.905213 2.36364 0.998411 3 44 0.700364 48 49 101.236
113 0.691313 -nan 0.782889 3 49 0.458089 17 11 103.04
114 0.566536 3 0.780557 3 40 0.550312 51 81 99.2029
115 1.38224 -nan 0.722329 2 34 0.45095 26 11 96.4222
116 0.82514 2.63636 1.81561 3 35 0.694748 31 27 95.1758
117 0.640381 -nan 0.764764 3 53 0.543473 24 42 106.001
118 0.53761 3 0.967202 3 44 0.70063 42 51 100.35
119 1.22798 -nan 0.651582 2 48 0.474209 30 43 102.991
120 0.569973 2.72727 2.18827 3 43 0.762199 28 23 100.299
121 0.995519 -nan 0.539878 2 57 0.56696 29 59 107.7
122 1.31208 -nan 0.939644 2 37 0.889951 6 0 96.1177
123 0.753441 2.54545 0.601166 3 47 0.646595 64 57 102.301
124 0.523898 -nan 0.921288 3 30 0.688997 12 1 94.293
125 0.778515 2.81818 1.06654 2 31 0.341713 62 75 93.8707
126 0.9046 -nan 0.68954 2 37 0.617346 13 6 95.9935
127 0.891796 2 1.28845 2 27 0.478687 53 25 91.2224
128 1.02008 -nan 0.811162 2 40 0.510425 14 18 97.5124
129 0.722657 2 0.659348 2 37 0.62001 44 45 96.4521
130 1.02598 -nan 0.792893 2 26 0.458599 12 1 91.1331
131 1.01166 2 1.29579 2 24 0.729769 36 15 89.3826
132 1.02336 -nan 0.700024 2 36 0.541842 20 25 95.2195
133 0.854383 2 1.02553 2 30 0.673186 39 25 91.6972
134 1.03669 -nan 0.68427 2 35 0.420007 22 25 95.3811
135 0.887688 2 1.85671 2 29 0.772387 27 8 91.0449
136 1.09458 -nan 0.758143 2 44 0.477087 29 36 100.019
137 0.963241 2 0.888698 2 40 0.84594 7 0 96.4161
138 1.01467 -nan 0.70526 2 41 0.478184 49 49 98.8071
139 1.12178 -nan 0.806087 2 35 0.823416 8 0 94.5048
140 0.491377 2.09091 0.872853 3 34 0.383303 54 52 95.4763
141 1.20246 -nan 0.602378 2 33 0.584191 27 7 93.8089
142 0.478821 2.63636 0.976676 3 28 0.543785 50 47 93.6989
143 1.09068 -nan 0.739277 2 31 0.353967 28 13 93.0911
144 0.947664 2.36364 1.12615 2 28 0.666191 40 26 90.981
145 1.09448 -nan 0.771507 2 36 0.457405 19 22 95.8602
146 0.946963 2 0.991149 2 33 0.592267 38 37 93.8447
147 1.27282 -nan 0.708955 2 37 0.474866 20 9 95.9979
148 0.63891 2.63636 1.02026 3 36 0.64789 54 41 95.9196
149 0.469803 -nan 0.714879 3 42 0.439838 20 26 100.064
150 0.908822 2.7 1.10659 2 32 0.612608 48 39 94.6631
151 1.18282 -nan 0.664489 2 40 0.559415 22 28 99.2239
152 0.503729 2.6 1.46692 3 35 0.61469 47 24 95.7646
153 1.05633 -nan 0.675248 2 53 0.546173 25 41 104.903
154 1.19671 -nan 0.806177 2 45 0.89561 6 0 99.8936
155 0.486312 2.41667 0.701992 3 45 0.514814 63 63 101.702
156 1.07492 -nan 0.629124 2 34 0.644804 26 7 94.9242
157 0.876478 2.45455 1.00523 2 28 0.596687 45 41 92.4813
158 1.23894 -nan 0.758 2 32 0.49559 10 12 92.8535
159 0.53161 2.36364 0.93536 3 32 0.498774 57 51 94.0885
160 1.0677 -nan 0.743269 2 33 0.357909 25 14 94.0811
161 1.04532 2.27273 1.48337 2 30 0.79999 19 11 91.9523
162 1.1349 -nan 0.634658 2 45 0.523841 29 45 101.245
163 0.510903 2.72727 1.03743 3 38 0.69231 54 38 97.2509
164 0.956116 -nan 0.674972 2 45 0.541378 33 35 101.049
165 0.946757 2.1 1.91439 2 35 0.756449 19 16 95.0533
166 0.887667 -nan 0.611961 2 53 0.542741 29 32 104.915
167 0.934114 -nan 0.746059 2 34 0.843474 6 0 94.0782
168 0.859345 2 0.899568 2 28 0.332707 50 45 92.3003
169 1.15956 -nan 0.661787 2 28 0.750808 5 0 90.4988
170 0.548647 2.25 1.1044 3 24 0.261291 67 47 90.1567
171 1.12799 -nan 0.533981 2 30 0.515865 28 12 92.2164
172 0.465362 2.7 1.42739 3 21 0.429723 56 16 89.5023
173 1.1562 -nan 0.737514 2 32 0.377069 31 29 93.9495
174 0.480936 3 1.04197 3 30 0.554464 66 41 93.3338
175 1.09755 -nan 0.765806 2 35 0.350348 28 35 95.8345
176 1.01336 2.2 1.69059 2 32 0.780452 29 13 93.3005
177 1.03096 -nan 0.766387 2 48 0.488096 22 35 102.486
178 0.946968 2 1.01244 2 43 0.830781 29 24 98.6425
179 1.06307 -nan 0.639919 2 50 0.506437 24 25 103.105
180 0.881988 2 0.882593 2 41 0.894879 28 21 97.2327
181 1.05982 -nan 0.625486 2 40 0.372466 26 26 97.8784
182 0.9256 2 0.72825 2 32 0.895788 2 0 92.9501
183 0.927316 -nan 1.04268 2 26 0.199485 55 46 91.247
184 1.03668 -nan 0.67151 2 31 0.672845 9 0 91.8973
185 0.836169 2 1.13305 2 26 0.451955 54 36 91.0986
186 1.14151 -nan 0.751363 2 34 0.459048 13 7 94.2625
187 0.522702 2.18182 0.873399 3 32 0.493439 57 50 94.8997
188 1.07389 -nan 0.704535 2 31 0.392082 26 7 93.1128
189 0.866163 2.4 0.908335 2 27 0.568 41 47 92.0307
190 1.02064 -nan 0.777633 2 27 0.348168 10 2 91.1827
191 0.969714 2 1.2249 2 24 0.695635 41 17 89.7135
192 1.11523 -nan 0.822339 2 33 0.430352 19 29 94.2657
193 0.437859 2.54545 0.849879 3 33 0.557496 66 50 94.8614
194 0.906393 -nan 0.664495 2 31 0.380927 23 13 93.6602
195 0.80182 2.2 1.43561 2 22 0.60109 39 13 90.4585
196 0.987622 -nan 0.836016 2 33 0.444718 18 28 94.065
197 0.893273 2 0.823121 2 31 0.764553 37 24 92.6242
198 1.12291 -nan 0.72015 2 28 0.261698 22 19 92.0949
199 0.446095 2.63636 1.29067 3 25 0.70383 55 10 90.1474
200 0.974382 -nan 0.7153 2 37 0.404087 27 54 96.7569
201 1.09552 2.1 0.79041 2 31 0.817987 6 0 92.3561
202 1.21876 -nan 0.919325 2 29 0.333113 50 42 93.6486
203 0.712431 2.4 0.68306 3 35 0.750239 28 20 95.112
204 0.470898 3 0.969369 3 26 0.248595 54 45 92.9621
205 1.182 -nan 0.727173 2 28 0.44957 28 7 91.6788
206 0.553358 2.63636 1.17738 3 26 0.47404 53 38 91.7159
207 1.21987 -nan 0.716602 2 35 0.368145 28 19 95.6923
208 0.536477 2.63636 0.922898 3 33 0.450325 56 56 95.2681
209 1.38871 -nan 0.728455 2 34 0.453343 20 10 95.0568
210 0.704657 2.6 1.0401 3 35 0.670613 38 42 95.8758
211 0.630043 -nan 0.749097 3 42 0.467477 15 16 99.9254
212 0.517415 3 1.05026 3 34 0.569381 48 54 96.2545
213 1.17951 -nan 0.686323 2 40 0.506407 25 36 98.7416
214 0.520135 2.83333 1.48281 3 36 0.578292 52 31 96.3604
215 1.06813 -nan 0.698318 2 54 0.613517 27 48 106.451
216 1.158 2.1 0.88839 2 47 0.695633 9 0 101.78
217 0.687992 -nan 0.64112 3 53 0.650275 44 47 105.846
218 0.579998 -nan 0.994769 3 37 0.756242 8 0 97.2938
219 1.03179 3 0.807707 2 41 0.427623 57 99 100.414
220 1.19386 -nan 0.839265 2 38 0.648168 10 0 96.9536
221 0.764424 2.18182 0.751181 3 40 0.610432 50 56 99.1631
222 0.545257 -nan 0.827404 3 33 0.466888 14 0 95.2541
223 0.943834 2.81818 1.15764 2 30 0.57103 59 50 93.0314
224 1.14969 -nan 0.75463 2 39 0.444675 16 26 97.4357
225 0.473217 2.54545 0.864038 3 36 0.649309 59 39 96.3611
226 1.09954 -nan 0.774175 2 34 0.337095 29 23 95.4006
227 0.852617 2.2 1.10498 2 32 0.685599 35 26 92.9423
228 1.11172 -nan 0.69684 2 40 0.451833 20 19 98.2226
229 0.471874 2.63636 1.45231 3 35 0.744216 38 23 94.6611
230 1.01557 -nan 0.680752 2 53 0.492735 29 59 105.226
