#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 5.23154 1 1.03456 1 1 0.655145 6 0 95.9258
1 4.6396 1.09524 5.85219 2 2 0.111157 10 0 77.1842
2 3.61661 1.3 4.59495 3 3 0.076853 20 0 78.2192
3 3.02801 2.13636 6.60809 4 5 0.235026 28 0 79.6517
4 1.84315 2.04545 5.58823 5 8 0.0594432 66 0 82.1365
5 0.574983 4.48485 16.7283 6 12 0.0657468 88 0 84.5117
6 0.493099 4.14286 13.7628 4 18 0.0566057 133 0 87.319
7 0.857191 2.09524 5.34612 2 27 0.0403426 360 0 91.6599
8 0.782146 2 1.91582 2 41 0.0239883 988 0 100.785
9 0.835523 2 1.20721 2 57 0.138206 868 0 110.749
10 3.68071 1.13636 0.501865 1 58 0.458577 235 63 107.719
11 3.546 1 0.300744 1 44 0.862844 34 16 97.2301
12 2.75366 1.09375 0.204647 2 33 0.844687 66 14 92.0621
13 1.80233 1.45455 0.48138 3 25 0.595774 115 35 89.5095
14 0.67316 2.85714 1.80041 5 19 0.0741695 246 2 88.6629
15 0.540198 3.30303 1.72161 4 29 0.0403127 471 0 94.0394
16 1.69144 2 0.810185 2 44 0.196618 319 190 101.67
17 0.88604 2.81818 0.484389 3 50 0.553044 199 223 103.789
18 0.454529 3 0.986972 3 25 0.382937 176 169 90.6502
19 0.899367 2.04762 0.772629 2 28 0.23631 192 149 91.3208
20 0.987533 2 0.704817 2 24 0.334707 140 84 89.453
21 0.938027 2 1.14116 2 20 0.180131 189 55 87.341
22 1.01936 2 0.766303 2 26 0.321954 165 101 90.5305
23 0.995454 2 0.877644 2 23 0.158821 159 78 89.4899
24 0.963102 2 1.11334 2 23 0.16779 178 73 89.4571
25 0.966855 2 0.693888 2 29 0.351164 166 112 91.9106
26 0.865527 2 0.73967 2 23 0.291336 146 83 89.1312
27 1.05788 2 1.22686 2 18 0.177712 165 54 85.9799
28 0.991318 2 0.940829 2 24 0.229988 221 56 89.5623
29 1.06991 2 0.718752 2 26 0.262754 139 105 90.2571
30 0.906524 2 0.894401 2 23 0.356618 167 90 88.4995
31 1.04625 2 0.732552 2 23 0.360448 162 95 88.6367
32 1.04233 2 0.911351 2 20 0.15512 164 60 87.6134
33 0.941832 2 1.00681 2 22 0.182218 187 72 88.6584
34 0.659896 2 0.770292 2 25 0.234824 188 110 90.0262
35 0.87042 2 0.680528 2 21 0.347673 140 80 87.581
36 0.821551 2 1.02614 2 15 0.0965076 168 30 84.758
37 1.14508 1.96154 1.10718 2 17 0.0858863 200 28 85.6552
38 0.207681 2.16667 0.792627 3 22 0.1942 170 39 86.809
