#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.83557 1 0.314695 1 1 0.842652 4 0 212.686
1 3.55556 1.09091 2.09117 2 1 0.42968 3 0 95.7889
2 2.91543 1.5 4.28668 3 2 0.29212 5 0 97.0377
3 2.55852 1.91667 7.14012 4 3 0.170645 9 0 98.4575
4 1.66021 3 16.6978 5 5 0.239876 18 0 100.227
5 0.520779 3.76471 24.285 6 8 0.192414 29 0 102.853
6 0.522515 3.66667 16.6519 3 12 0.0590811 60 0 104.074
7 1.03847 2.18182 10.3051 2 18 0.140705 94 0 107.635
8 0.7611 2 6.20557 2 27 0.237513 145 0 113.833
9 0.558697 2 2.63963 2 41 0.191928 336 0 124.951
10 0.836577 2 1.82963 2 57 0.157471 390 0 138.529
11 3.35019 1.8 1.17193 1 58 0.0486805 386 19 139.77
12 3.1929 1 0.478199 1 58 0.503667 45 42 133.928
13 3.39879 1 0 1 44 0.959263 0 0 120.482
14 2.88457 1.27273 0.370255 2 33 0.794902 42 13 115.235
15 2.2005 1.27273 0.51831 3 25 0.803394 22 0 111.079
16 0.809184 2.27273 1.10518 5 19 0.439591 117 14 110.458
17 0.316681 3.18182 2.41605 5 24 0.0655941 133 0 114.066
18 0.827625 3.54545 0.951812 3 36 0.0779504 265 115 122.164
19 0.838556 2 1.15659 3 38 0.371454 103 61 122.172
20 0.622888 2.6 0.685027 3 50 0.37174 148 105 131.754
21 0.442703 3 0.645003 3 37 0.465501 71 96 121.821
22 0.931633 2.3125 1.01981 2 25 0.293001 99 62 113.017
23 0.991613 2 0.928453 2 29 0.422194 57 44 114.408
24 0.924567 2 0.60326 2 32 0.485494 72 63 116.98
25 0.560178 2 0.894486 2 21 0.217344 85 28 111.288
26 0.586363 2 0.704854 2 21 0.301509 68 37 109.375
27 0.687518 2 0.699209 2 16 0.333206 78 32 105.63
28 0.913987 2 1.902 2 12 0.084292 101 9 103.643
29 0.940233 2 1.84976 2 18 0.299908 92 0 106.884
30 1.01583 2 1.20397 2 27 0.27594 147 6 113.413
31 1.04555 2 0.746845 2 36 0.306171 99 69 120.216
32 0.968367 2 0.686856 2 32 0.353898 62 44 116.829
33 0.94097 2 0.662333 2 26 0.380488 72 49 113.076
34 0.895381 2 1.33704 2 20 0.282951 96 41 109.346
35 0.813289 2 0.774997 2 30 0.419762 104 69 115.058
36 0.921019 2 0.804547 2 25 0.264331 70 50 112.828
37 0.989956 2 0.799364 2 22 0.344773 63 36 110.564
38 0.886626 2 0.91348 2 20 0.335391 79 18 109.384
39 0.899055 2 0.909847 2 20 0.0396625 98 26 109.286
40 0.896831 2 1.4191 2 20 0.270754 95 30 109.223
41 0.943999 2 0.845489 2 30 0.389122 107 66 115.358
42 0.822377 2 0.72701 2 28 0.328213 77 48 114.591
43 0.905105 2 0.799552 2 22 0.283107 74 37 110.74
44 0.978643 2 0.792233 2 19 0.254227 74 30 108.517
45 0.977068 2 0.985439 2 17 0.175048 78 26 107.627
46 0.898035 2 1.86086 2 19 0.0763293 104 10 108.857
47 0.960331 2 1.13779 2 29 0.311589 137 18 114.684
48 1.01755 2 0.6611 2 37 0.357337 81 73 120.459
49 0.907637 2 0.662923 2 30 0.447645 60 49 115.335
50 0.986671 2 0.839604 2 21 0.214992 86 29 110.066
51 0.871784 2 1.39868 2 20 0.192177 98 34 109.023
52 0.81712 2 0.873962 2 30 0.334214 112 52 114.866
53 0.823799 2 0.661069 2 29 0.382123 77 50 113.985
54 1.00336 2 0.780633 2 20 0.367818 64 36 108.965
55 1.05975 2 1.07392 2 18 0.269008 70 19 107.341
56 0.955159 2 0.803778 2 22 0.271364 86 40 110.353
57 0.911827 2 1.62763 2 20 0.148035 91 35 109.355
58 0.99365 2 0.904522 2 30 0.390405 119 47 114.816
59 1.02865 2 0.61545 2 32 0.429235 66 65 116.136
60 0.923111 2 0.670736 2 25 0.413155 66 39 112.592
61 0.927165 2 0.782078 2 19 0.277038 84 30 108.691
62 1.01692 2 0.79968 2 17 0.232945 79 32 107.017
63 0.928849 2 1.27757 2 16 0.135141 104 13 106.219
64 1.02084 2 0.897169 2 23 0.186225 99 36 111.356
65 0.975448 2 0.740359 2 25 0.289396 85 43 111.531
66 0.868094 2 1.49167 2 21 0.280659 83 34 109.862
67 0.868687 2 0.826051 2 32 0.409925 111 67 116.473
68 0.828853 2 0.808139 2 29 0.300138 79 51 114.264
69 0.534058 2 0.664179 2 26 0.359505 77 36 112.704
70 0.769434 2 0.668308 2 18 0.434899 70 39 107.777
71 0.805134 2 1.14938 2 13 0.217794 82 5 104.802
72 0.779504 2 1.04482 2 17 0.0703473 105 19 106.755
73 0.798764 2 1.52473 2 20 0.103438 118 25 109.366
74 0.965447 -nan 0.75005 2 30 0.495837 66 23 114.228
75 1.10698 2 0.696731 2 26 0.422447 76 60 112.834
76 0.675397 2.4 1.69049 3 23 0.240348 134 4 111.384
77 0 -nan 0.877503 0 35 0.406887 104 22 115.861
