#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.09044 1 4.30995 1 1 0.255553 20 0 83.3891
1 3.97233 1.30841 6.19338 2 2 0.0706546 53 0 77.1386
2 3.27288 1.78351 9.03344 3 3 0.0200054 75 0 78.1708
3 2.70514 2.64762 8.63147 4 5 0.110993 125 0 79.6583
4 1.58108 2.56842 16.8801 5 8 0.0256089 238 0 82.2222
5 0.652842 4.06667 19.9025 6 12 0.0257817 311 0 84.4576
6 0.85031 2.93684 11.7799 4 18 0.0472569 602 0 87.0603
7 0.780583 3.06186 6.76614 4 27 0.0278255 1194 0 92.4295
8 0.703292 2.98095 2.9889 3 41 0.00518053 2879 0 101.299
9 1.0495 2.02105 1.83023 2 57 0.00589477 3649 0 111.754
10 4.31782 1.08491 0.99792 1 58 0.00866464 3210 10 111.843
11 4.41215 1 0.117264 1 57 0.873099 105 24 104.374
12 4.32244 1.04167 0.207504 2 43 0.843843 210 69 97.7288
13 3.72599 1.23364 0.383905 3 32 0.612126 284 67 93.258
14 1.25428 2.03158 1.31374 5 24 0.128385 730 45 91.1985
15 0.999838 2.83962 1.87205 6 36 0.0206025 1357 0 99.9831
16 0.151221 4.25 0.798481 6 53 0.196603 2208 185 107.156
