#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.33026 1 1.866 1 1 0.460934 14 0 88.9881
1 2.03493 1.19048 3.04308 2 2 0.1005 25 0 77.0512
2 1.14533 1.7931 11.0073 3 3 0.0716144 29 0 78.0748
3 0.407161 2 16.3486 3 5 0.00926125 41 0 78.9088
4 0.78367 1.27586 10.3361 2 8 0.0644532 75 0 80.1156
5 0.707035 1.09091 4.601 2 12 0.161618 161 0 82.5264
6 0.956828 1.33333 1.77517 2 18 0.0747046 416 0 85.7908
7 0.841145 1.61905 1.33166 2 27 0.0211647 472 0 91.368
8 1.00001 1.90909 0.640251 2 40 0.377781 267 100 98.2687
9 0.963591 2 0.805679 2 31 0.406791 144 105 92.9407
10 0.775121 2 0.76328 2 28 0.257574 168 112 91.2888
11 0.527671 2 0.59707 2 23 0.412254 140 81 88.0815
12 2.6659 1.25 0.387983 1 14 0.628533 72 23 82.4188
13 1.83517 1.04762 0.743525 2 11 0.550011 72 5 81.4966
14 1.5857 2.04762 1.13685 3 12 0.425691 103 7 82.671
15 0.485332 3.16667 3.50226 4 17 0.0550744 174 0 86.689
16 0.825036 2.625 1.47336 2 26 0.0104151 593 0 90.7011
17 0.923365 2 0.807901 2 39 0.199773 390 93 98.7096
18 0.891797 2 0.5134 2 35 0.509719 122 97 94.9118
19 0.358139 2 0.828787 2 18 0.210166 232 80 86.1222
20 1.49132 1.16667 0.357932 1 16 0.661487 92 25 83.3935
21 0.848689 1.46154 1.14257 2 12 0.568187 85 6 82.0531
22 0.656916 2 1.10818 2 16 0.0773009 294 0 84.8838
23 0.606856 2 0.774141 2 20 0.206025 205 55 86.958
24 0.695774 2 0.97716 2 17 0.258946 200 68 85.5237
25 0.76837 2 0.967273 2 19 0.138459 199 61 86.7008
26 0.695 2 0.904796 2 21 0.205653 172 83 87.4233
27 0.647061 2 0.754851 2 21 0.279192 187 83 87.2831
28 0.759573 2 0.895238 2 17 0.192964 154 58 85.6049
29 0.796632 2 0.784245 2 17 0.188899 174 51 85.3421
