#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.51008 1 3.0614 1 1 0.153614 48 0 78.9218
1 1.58738 1.38835 11.1934 2 2 0.0582255 61 0 77.1489
2 0.914124 2.73196 21.8233 3 3 0.0164481 109 0 78.0402
3 0.75992 2.47917 12.3447 3 5 0.0311984 275 0 78.9767
4 0.763572 2.66981 8.8071 3 8 0.00431281 525 0 80.7839
5 0.861979 1.94175 6.97618 3 12 0.0290874 713 0 83.2163
6 0.720639 2.51087 3.91938 3 18 0.0375208 1368 0 86.6011
7 0.901015 2.0283 2.79476 2 27 0.00770078 1870 0 91.5907
8 0.685648 2 1.43674 2 41 0.0371055 2908 0 100.631
9 0.90436 2 0.816396 2 57 0.177838 2170 213 110.244
10 0.937839 2 0.385922 2 51 0.63038 544 527 103.592
11 0.860947 2 0.671683 2 27 0.337798 582 393 90.8874
12 0.882379 2 0.968364 2 19 0.0854251 786 156 87.0205
13 0.967741 2 1.2337 2 21 0.0151749 784 114 88.2437
14 0.711087 2 0.758632 2 29 0.239639 906 278 91.8647
15 0.602438 1.9375 0.463333 2 23 0.543698 552 378 88.317
16 0.791637 2 1.52361 2 12 0.0406175 656 24 82.9725
17 0.873599 2 1.34467 2 18 0.0336673 992 0 86.0925
18 0.993712 2 1.04705 2 27 0.0321503 1247 0 91.3032
19 0.926527 2 0.651529 2 32 0.389339 675 428 93.0957
20 0.774315 2 0.65104 2 23 0.372854 620 386 88.5824
21 0.983011 2 1.71209 2 16 0.0473072 523 35 85.3127
22 0.698614 2 0.984066 2 24 0.0319084 1362 78 90.0498
23 0.834419 2 0.566859 2 28 0.428942 568 416 90.8294
24 0.965381 2 1.36911 2 16 0.0398136 672 35 85.3367
25 0.856367 2 1.0173 2 24 0.0314654 1215 91 90.0155
26 0.630867 2 0.488147 2 28 0.508212 583 454 90.5333
27 0.668471 2 0.935232 2 14 0.166589 725 153 84.0274
28 0.827816 2 1.36955 2 15 0.00486273 780 0 84.6921
29 0.642644 2 0.932061 2 23 0.0756115 1204 138 88.9302
30 0.667419 1.84043 0.409792 2 24 0.589503 507 368 88.1203
31 0.786212 1.43925 0.733136 2 12 0.29005 664 98 82.3549
32 0.840639 1.22917 0.794268 2 9 0.214665 585 7 80.715
33 0.834688 1.73786 1.50508 2 8 0.0330984 575 4 80.3478
34 0.795594 1.76 1.20026 2 12 0.0284108 978 0 82.4648
35 0.760004 1.42222 0.637464 2 16 0.364011 754 130 83.9196
