#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.77129 1 2.92657 1 1 0.521106 10 0 98.3969
1 3.03617 1.24074 6.52204 2 2 0.132625 23 0 77.0971
2 2.89227 2 8.0357 3 3 0.0846012 39 0 78.215
3 2.3238 2.68182 11.393 4 5 0.0923991 64 0 79.7012
4 1.07895 3.32075 21.7158 5 8 0.0305656 110 0 82.0885
5 0.171385 5.90741 18.4132 6 12 0.0427366 206 0 84.3067
6 0.690371 2.93023 13.3256 3 18 0.0396736 317 0 86.9546
7 1.0366 2.13462 6.17439 2 27 0.0235148 729 0 91.7294
8 1.03435 2 2.96686 2 41 0.0542586 1369 0 100.796
9 1.06645 2 1.65672 2 57 0.0209494 2022 0 111.866
10 4.08523 1.02439 1.15467 1 58 0.0150215 1312 0 111.726
11 4.58658 1 0.310103 1 58 0.6752 218 56 106.264
12 4.06354 1 0.212168 1 44 0.89069 38 12 97.1948
13 3.5046 1.04545 0.192653 2 33 0.822021 87 23 92.0128
14 3.11854 1.35185 0.365585 3 25 0.662472 105 25 89.5314
15 1.01158 2.06818 1.67059 5 19 0.0683436 397 7 88.7758
16 0.791263 2.48148 2.43235 5 28 0.0243387 523 0 94.32
17 0.571331 3.11538 1.32222 4 42 0.00553084 1235 0 102.55
18 3.45715 1.15094 0.435769 2 57 0.565972 469 110 107.472
19 2.26212 1.85366 0.263467 2 43 0.779413 125 39 98.2889
20 3.67336 1.22642 0.330978 3 32 0.690024 142 33 93.037
21 1.195 2.01887 1.2068 5 24 0.231209 360 36 91.199
22 0.778764 3.22642 2.4121 6 33 0.0154646 711 0 97.908
23 0.308453 4.30952 1.32584 5 50 0.0145402 1507 0 108.26
24 1.0453 2.46296 0.582532 2 57 0.444512 674 463 108.239
25 1.17461 2 0.446506 2 43 0.602947 228 197 99.3113
26 0.907148 2.83333 0.82316 3 29 0.170951 433 288 93.2013
27 0.523731 3 0.896647 3 26 0.146236 464 329 91.2797
28 1.17983 2.11538 0.722251 2 26 0.27319 271 192 90.5017
29 0.840141 2.92453 1.36106 3 24 0.0746578 540 76 90.5109
30 0.581913 3 0.789586 3 36 0.214746 500 423 96.9868
31 1.14109 2.13208 0.617087 2 31 0.401309 252 216 92.6611
32 0.611476 2.90476 0.910632 3 26 0.104812 495 283 90.9987
