#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.62517 1 0.00023627 1 1 0.999764 1 0 161.701
1 3.40318 1.28571 0 2 1 1 0 0 76.5018
2 3.50229 -nan 0 3 1 1 1 0 77.0636
3 1.2538 2.33333 0.878342 5 1 0.623568 12 0 78.1352
4 0.515861 2.4 112.725 7 1 0.139503 1 0 78.93
5 0.730839 -nan 85.2048 4 2 0.251984 3 0 78.1192
6 0.820359 3.36364 81.6676 3 3 0.552979 4 0 78.3017
7 0.677026 -nan 67.608 3 5 0.45209 5 0 78.9031
8 1.0578 2.8 29.0795 2 8 0.217076 19 0 80.1498
9 1.50531 -nan 43.5176 2 12 0.4046 10 0 82.2842
10 0.997437 2.3 9.47733 3 18 0.416065 50 0 86.2976
11 0.613634 -nan 16.8631 3 27 0.637679 27 0 90.9949
12 1.09963 2.81818 3.58982 2 41 0.114097 190 0 100.725
13 1.1835 -nan 4.57783 2 57 0.399108 93 0 109.177
14 2.77579 1.8 2.15704 1 58 0.298714 158 6 110.228
15 4.74935 -nan 1.54343 1 58 0.140739 102 61 111.783
16 3.3823 1 0.931669 1 58 0.309415 58 58 111.684
17 4.12553 -nan 0.769188 1 57 0.401977 20 1 108.312
18 3.86179 1.375 0 2 57 0.684211 0 0 106.088
19 3.55606 1 0 2 43 0.953488 0 0 97.1703
20 3.46863 2 0 3 32 1 0 0 91.1782
21 0.648541 1.5 0.100176 5 24 0.943565 42 7 89.3672
22 1.7836 -nan 0.842252 3 12 0.325123 56 8 83.7096
23 0.570806 2.63636 1.38479 5 14 0.220889 74 4 85.3363
24 1.36508 -nan 2.23111 3 21 0.274623 66 0 88.5016
25 0.517032 2.63636 2.36146 4 32 0.346942 75 0 95.0215
26 3.1421 -nan 0.841399 2 48 0.286578 88 69 103.944
27 2.19122 2.27273 0.757729 3 56 0.730854 6 0 106.746
28 1.04184 -nan 0.89912 3 54 0.733241 38 37 104.773
29 0.927509 3.27273 0.871305 4 55 0.501785 73 94 108.266
30 0.300373 -nan 0.635312 4 53 0.516786 30 36 107.838
31 0.91498 3.2 1.20255 2 35 0.519482 48 67 98.1959
32 0.971415 -nan 0.673259 2 48 0.537636 24 21 102.254
33 0.903533 2 1.31445 2 38 0.856324 23 19 95.5084
34 0.763039 2 0.559928 2 57 0.584839 29 34 106.885
35 0.946372 -nan 0.837963 2 34 0.829779 7 0 93.2657
36 0.705315 2 0.872274 2 32 0.392313 53 49 93.6925
37 0.885792 -nan 0.675006 2 30 0.651601 8 0 91.3587
38 0.731212 2 1.01115 2 22 0.429467 49 37 89.2908
39 0.869747 -nan 0.579555 2 26 0.574792 10 4 89.6554
40 0.814572 2 1.89208 2 16 0.460394 48 3 85.0109
41 0.974093 -nan 0.985207 2 24 0.452565 28 25 88.9506
42 0.722312 2 1.09975 2 27 0.53181 45 26 90.48
43 0.843301 -nan 0.75384 2 34 0.428501 21 19 93.9399
44 0.947693 2 1.25863 2 28 0.77231 26 15 91.2837
45 0.734499 2 0.69981 2 40 0.477214 38 41 98.0394
46 0.973078 -nan 0.783456 2 30 0.633529 5 0 92.9414
47 0.809378 2 0.859282 2 27 0.399249 57 44 91.7353
48 0.972789 -nan 0.628229 2 25 0.65888 9 0 89.4241
49 0.71021 2 1.5156 2 19 0.431536 49 14 87.0469
50 1.07748 -nan 0.826387 2 29 0.474576 20 25 91.5754
51 0.811416 2 1.08238 2 28 0.662331 48 23 91.1792
52 1.01164 -nan 0.819634 2 34 0.352465 23 24 94.735
53 1.00881 2 1.68396 2 32 0.778477 27 11 92.923
54 1.01268 -nan 0.726574 2 48 0.537458 29 32 102.233
55 1.11362 2 0.793745 2 41 0.803488 5 0 97.4087
56 0.450361 -nan 0.730373 3 39 0.480537 46 47 97.9195
57 1.28236 -nan 0.492452 2 31 0.680281 29 8 92.2413
58 0.468058 2.75 1.25212 3 23 0.444769 57 36 89.5305
59 0.839656 -nan 0.79345 2 33 0.316999 31 27 93.6523
60 0.994272 2.36364 1.02252 2 29 0.450106 49 44 92.2798
61 0.921858 -nan 0.717178 2 34 0.616479 13 6 94.7225
62 0.41248 2 1.15619 2 27 0.458984 54 28 91.969
63 2.6765 -nan 0.643461 1 36 0.420317 27 8 94.4442
64 1.49967 1.45455 0.540931 2 33 0.852758 16 1 92.1859
65 0.696587 -nan 0.690921 3 26 0.557648 25 15 89.9565
66 0.29997 2.81818 1.47274 3 19 0.66155 55 5 86.8861
67 0.471347 -nan 0.73848 2 29 0.333914 48 59 91.5347
68 2.1737 1.7 0.588327 1 23 0.428341 25 6 87.455
69 2.36384 -nan 0 2 20 0.95 0 0 85.0076
70 1.56558 2 0.777558 3 15 0.435619 33 15 84.847
71 0.418979 2.5 1.73614 4 16 0.301568 68 3 85.8667
72 0.968622 -nan 0.953901 2 24 0.207987 62 44 89.772
73 0.836333 2.72727 1.19495 2 26 0.42547 51 32 90.8168
74 1.10445 -nan 0.754561 2 36 0.482512 13 11 95.2819
75 0.472977 2.45455 0.788736 3 33 0.566765 70 50 94.5097
76 1.20008 -nan 0.743499 2 28 0.33184 25 8 92.4098
77 0.535333 2.72727 1.34902 3 27 0.672462 41 27 91.3463
78 1.14138 -nan 0.73037 2 41 0.399021 25 47 98.4591
79 0.501341 2.8 0.695121 3 37 0.637782 50 61 96.469
80 0.917983 -nan 0.703031 2 28 0.463886 23 8 93.57
81 0.888632 2.18182 2.30446 2 22 0.552438 35 7 88.3389
82 0.916137 -nan 0.951671 2 33 0.444762 31 30 94.2049
83 0.997997 -nan 0.660484 2 35 0.737873 10 0 93.8209
84 0.970259 2 0.896426 2 28 0.375816 55 47 91.8557
85 1.08719 -nan 0.657954 2 29 0.58681 8 0 91.2658
86 0.866716 2 1.0472 2 24 0.499647 53 35 90.4921
87 0.936695 -nan 0.720985 2 28 0.491816 17 13 91.4177
88 0.739401 2 1.7145 2 23 0.590431 48 7 88.9705
89 0.930466 -nan 0.893401 2 35 0.430063 33 28 95.1305
90 0.803333 2 0.769319 2 35 0.636998 43 40 94.7248
91 1.11506 -nan 0.63466 2 29 0.303158 19 4 92.3196
92 0.529127 2.7 1.22805 3 24 0.766489 42 18 90.4635
93 0.920861 -nan 0.753114 2 34 0.368782 28 44 94.7885
94 1.00369 2.11111 1.8983 2 28 0.71605 27 8 91.3707
95 0.764304 2 0.676195 2 42 0.519659 33 44 99.5318
96 0.943908 -nan 0.87487 2 30 0.717565 6 0 93.4915
97 0.839734 2 0.928343 2 29 0.331088 59 45 92.9678
