#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 3.50075 1 0.00033564 1 1 0.999664 1 0 151.376
1 3.48519 1 0 2 1 1 1 0 76.4673
2 2.36754 1.44444 0.86997 3 1 0.565015 2 0 76.9636
3 1.10591 -nan 10.5 5 1 0 2 0 78.0588
4 0.482718 3.54545 120.116 6 2 0.0882421 3 0 78.7117
5 0.551546 -nan 46.0499 3 3 0.667912 4 0 77.8972
6 0.981692 3.5 43.171 2 4 0.33112 8 0 78.2874
7 0.858543 2.33333 34.4527 2 6 0.159228 12 0 79.047
8 1.16432 -nan 46.2477 2 9 0.542828 7 0 80.4779
9 0.878598 2 7.09848 2 14 0.230505 63 0 83.631
10 1.20426 -nan 10.1172 2 21 0.527012 37 0 87.1088
11 0.855471 2 3.21764 2 32 0.340838 125 0 93.6729
12 1.0591 -nan 4.38397 2 48 0.424943 75 0 103.06
13 0.853971 2 1.58591 2 57 0.317171 160 48 109.741
14 3.51484 -nan 1.35893 1 58 0.191387 90 41 111.64
15 3.33527 1.18182 0.833715 1 58 0.376861 32 29 110.939
16 4.07206 -nan 0.949457 1 57 0.557058 5 0 107.703
17 6.81952 1.625 0 2 57 0.789474 0 0 105.447
18 4.97317 1 0 2 43 0.930233 0 0 97.1423
19 4.02605 2.16667 0.112459 3 32 0.986889 15 6 91.5316
20 1.0954 1.25 0.548232 5 24 0.609049 58 9 91.2436
21 0.803343 -nan 0.751738 6 17 0.596792 15 2 89.3563
22 0.657793 2.72727 2.23847 6 14 0.157498 66 0 86.4741
23 1.4427 -nan 1.92678 4 21 0.221712 87 16 89.1063
24 0.407733 3.4 3.26597 5 32 0.355137 70 1 95.8262
25 0.739076 -nan 1.37822 3 48 0.161 131 50 105.807
26 1.21053 3.63636 1.05169 2 57 0.310152 72 123 111.29
27 1.54638 -nan 1.01988 2 57 0.515406 15 3 108.813
28 1.20756 2 0.988212 2 57 0.65466 6 0 106.685
29 1.35821 -nan 0.754045 2 57 0.568619 40 52 107.926
30 1.09438 2 0.884771 2 56 0.762438 8 0 105.901
31 1.22125 -nan 0.579736 2 57 0.760167 42 51 106.95
32 1.18563 2 0.853179 2 47 0.580937 15 2 102.093
33 2.5155 -nan 0.480567 3 50 0.959988 23 9 102.64
34 0.858678 2.6 0.988848 5 38 0.293146 60 86 101.305
35 0.254148 -nan 0.746186 5 42 0.465624 25 21 100.994
36 0.496373 4.09091 1.34484 3 34 0.605519 86 45 97.3396
37 1.28516 -nan 0.733944 2 51 0.468093 28 77 106.053
38 0.647408 2.81818 1.28771 3 52 0.731475 41 42 104.177
39 3.85385 -nan 0.571256 1 58 0.555634 21 43 107.629
40 4.77087 1.125 0.931442 1 49 0.790988 8 0 101.314
41 3.03103 1.33333 0.428647 2 57 0.929817 5 0 105.317
42 4.28449 -nan 0 2 43 0.883721 0 0 97.7556
43 3.32273 1.5 0.283784 3 32 0.999984 5 0 91.3391
44 1.24472 -nan 0 5 24 1 0 0 89.124
45 0.531794 2.2 0.639293 7 17 0.516017 45 35 87.7236
46 1.67383 -nan 2.50859 4 11 0.328888 54 10 84.7952
47 0.47683 3.72727 5.79007 5 17 0.481154 41 0 87.0707
48 0.561168 -nan 5.57877 3 26 0.276498 54 0 91.4974
49 1.03827 3.7 5.09505 2 39 0.196176 80 0 99.8072
50 1.32735 -nan 2.70501 2 57 0.527181 111 0 109.115
51 1.14827 2 1.55711 2 57 0.423412 98 59 109.436
52 3.05286 -nan 0.854507 1 58 0.328953 58 83 111.011
53 4.26016 1.36364 0.805305 1 57 0.468105 16 1 107.172
54 3.75409 -nan 0 2 57 0.879878 0 0 106.41
55 2.8357 1.27273 0 2 43 0.837209 0 0 97.2391
56 3.86471 -nan 0 3 32 0.90625 0 0 91.4963
57 1.21183 1.8 0 5 24 1 0 0 89.1141
58 0.560342 -nan 0.998384 7 17 0.523108 50 17 87.7493
59 1.32694 3.75 2.76858 5 19 0.4028 35 0 88.8224
60 0.183955 3.25 3.82662 6 29 0.157212 83 0 94.7668
61 0.577133 -nan 2.51253 3 44 0.265262 120 0 103.214
62 1.14518 4.5 1.32399 2 57 0.1373 116 138 111.569
63 3.47644 -nan 0.801672 1 58 0.290454 41 62 109.968
64 4.49885 1.45455 0.880965 1 57 0.772263 8 0 107.133
65 6.61989 -nan 0 2 57 0.859649 0 0 106.513
66 2.7002 1.36364 0 2 43 0.767442 0 0 96.9278
67 3.87852 -nan 0 3 32 1 0 0 91.4214
68 1.19485 1.90909 0.948077 5 24 0.551583 48 22 90.5779
69 0.55034 -nan 0.611362 7 29 0.522409 18 7 94.25
70 0.966954 3.3 3.241 5 19 0.53011 54 12 89.1022
71 0.55316 -nan 2.33393 5 29 0.236026 96 0 94.2672
72 0.487069 3.54545 1.89312 3 44 0.253254 107 59 102.9
73 1.07343 -nan 1.59723 2 57 0.509207 91 11 109.86
74 3.40199 -nan 0.793361 1 58 0.426778 46 56 109.342
75 3.41118 1.63636 0.873087 1 57 0.599446 3 0 106.295
76 4.46703 -nan 0 2 57 0.877193 0 0 104.604
77 2.89683 1.2 0.000113827 2 43 0.999992 19 16 96.7034
78 3.60879 -nan 0.784803 3 32 0.730348 13 4 94.7289
79 0.883022 2 0.307746 5 35 0.807404 28 5 95.3059
80 1.20154 -nan 1.27942 5 18 0.668675 33 7 88.7272
81 0.490059 2.45455 2.6087 6 26 0.321711 67 7 92.2388
82 0.557906 -nan 1.27801 3 39 0.257092 121 32 100.087
83 0.877616 3.6 0.884981 2 57 0.371209 70 99 110.273
84 1.22329 -nan 0.882171 2 56 0.547398 18 0 107.824
85 0.514311 2.4 0.734294 3 56 0.643911 48 57 107.86
86 1.13713 -nan 0.767542 2 44 0.571457 24 7 100.666
87 0.451462 2.81818 0.610341 3 41 0.7255 52 61 98.602
88 1.10622 -nan 0.753416 2 26 0.414237 22 11 92.1598
89 0.462763 2.6 1.50392 3 24 0.674326 39 11 89.6566
90 1.18226 -nan 0.756431 2 36 0.379835 30 48 96.2518
91 0.538773 2.72727 1.37312 3 34 0.706802 42 18 93.7976
92 1.13582 -nan 0.613209 2 51 0.562496 28 57 104.38
93 0.585831 2.9 1.26957 3 42 0.820296 36 29 100.093
94 1.16195 -nan 0.599216 2 57 0.565562 28 53 107.672
95 1.14511 2.1 0.897001 2 47 0.851157 5 0 100.821
96 0.61238 -nan 0.608805 3 54 0.650148 42 50 106.288
97 1.13427 -nan 0.708542 2 34 0.722856 29 8 95.2927
98 0.56381 2.72727 0.838219 3 30 0.465909 55 60 94.5491
99 1.07987 -nan 0.611779 2 28 0.52227 23 8 91.8555
100 1.1787 2.41667 1.46801 2 22 0.477571 43 25 87.8846
101 1.29406 -nan 0.820498 2 33 0.496906 22 25 93.5383
102 0.886107 2.3 0.842168 3 38 0.621046 42 51 97.3151
103 0.637088 -nan 0.801717 3 35 0.399403 19 5 95.9653
104 0.52373 2.90909 1.17182 3 30 0.615622 50 37 93.4543
105 1.21961 -nan 0.785177 2 40 0.341336 25 54 98.7167
106 0.557751 2.81818 1.09554 3 40 0.71989 44 34 97.4093
107 1.21442 -nan 0.65928 2 50 0.531833 28 46 104.201
108 0.774124 2.8 1.47122 3 44 0.800524 22 14 100.751
109 0.56995 3 0.597036 3 56 0.549028 43 67 108.313
110 1.36905 -nan 0.704268 2 35 0.545239 26 8 95.2298
111 0.607379 2.72727 0.910499 3 35 0.486415 51 58 96.3294
112 1.46211 -nan 0.810808 2 36 0.496007 22 10 95.822
113 0.938033 2.6 0.764263 3 41 0.561199 47 55 99.6758
114 0.674065 -nan 0.938213 3 35 0.583224 8 3 97.3007
115 0.581757 3 0.989711 3 38 0.589849 55 78 97.3702
116 1.50831 -nan 0.625954 2 42 0.460303 27 26 99.9384
117 0.882624 2.7 1.00087 3 38 0.691082 44 38 97.5355
118 0.65189 -nan 0.722485 3 43 0.456426 20 23 101.308
119 0.57347 3 1.10515 3 33 0.543871 52 55 95.001
120 1.28842 -nan 0.671758 2 41 0.490415 26 31 98.9251
121 0.615461 2.7 0.944813 3 39 0.660185 44 54 98.226
122 1.12656 -nan 0.681584 2 42 0.443936 23 13 99.0425
123 0.588876 2.72727 0.866527 3 37 0.780205 41 35 96.0959
124 1.28633 -nan 0.706141 2 35 0.354774 27 37 96.3516
125 0.708489 2.7 1.74345 3 35 0.72632 33 15 94.5424
