#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.36121 1 0.877654 1 1 0.765959 5 0 92.3554
1 3.40889 1.14286 20 2 1 0 5 0 76.5576
2 2.61245 1.31818 8.65826 3 2 0.291631 12 0 77.5352
3 2.05234 2.53125 13.4026 4 3 0.0643212 21 0 78.808
4 1.40421 3.22727 28.4546 5 5 0.0750243 38 0 80.0121
5 0.215167 5.70968 34.618 6 8 0.0764809 55 0 81.9162
6 0.69658 2.95455 22.2424 3 12 0.173079 90 0 83.0378
7 1.24027 2.19048 14.1418 2 18 0.0628206 163 0 86.0843
8 1.16705 2 5.6459 2 27 0.089146 402 0 91.3571
9 1.21928 2 3.17872 2 41 0.12891 632 0 100.316
10 1.22312 2 1.91236 2 57 0.10384 876 0 111.23
11 3.31841 1.33333 1.53045 1 58 0.0412812 649 0 111.88
12 4.57819 1 0.830053 1 58 0.13553 402 75 110.882
13 5.06231 1 0.382785 1 57 0.827599 29 11 104.157
14 3.76375 1.09677 0.230232 2 43 0.828703 36 4 97.8591
15 3.5857 1.33333 0.27459 3 32 0.817574 83 18 92.396
16 1.12976 2.14286 0.824696 5 24 0.208107 154 55 91.0978
17 0.571896 2.72414 2.89347 6 24 0.115839 199 14 91.7411
18 0.586688 3.42857 1.73934 4 36 0.0131067 539 0 98.5204
19 4.01979 1.31818 0.678187 2 54 0.299813 323 155 107.004
20 3.91627 1.04762 0.270437 3 53 0.830963 89 37 103.762
21 1.24579 2.125 0.370024 5 40 0.692219 122 66 99.3933
22 0.604907 3.5 1.80017 7 29 0.139678 269 54 95.9066
23 0.781104 3.25 1.50139 4 44 0.0230777 520 3 103.859
24 0.534903 3.12121 0.914758 3 56 0.106878 523 232 111.104
25 0.990463 2.19048 0.42654 2 57 0.565098 122 121 106.854
26 0.989277 2 0.467556 2 32 0.577476 117 95 93.345
27 1.04561 2 1.155 2 18 0.152237 194 65 86.2281
28 1.1273 2 0.982016 2 23 0.185216 190 66 88.8756
29 0.600338 2.7619 0.796953 3 28 0.18869 176 149 91.7854
30 0.997267 2.34375 0.969669 2 24 0.171135 214 128 89.9667
31 1.07415 2 0.702646 2 27 0.285611 141 100 90.7877
32 1.09569 2 0.74773 2 23 0.274047 129 71 88.9703
33 0.957144 2 1.01655 2 21 0.13016 215 68 88.3409
34 1.12728 2 0.745453 2 24 0.265612 146 97 89.3159
35 0.574177 2.84375 1.16352 3 22 0.10881 275 93 89.6584
36 0.974875 2.14286 0.737103 2 29 0.255542 167 148 91.7599
37 1.09636 2 0.660924 2 25 0.372723 133 89 89.9825
38 0.999528 2 0.935489 2 21 0.244894 165 70 88.2233
39 0.978292 2 0.897908 2 23 0.145263 198 95 89.2702
40 1.14637 2 0.714137 2 24 0.300333 138 90 89.1103
41 0.667393 2.71875 1.29513 3 22 0.119729 224 89 89.211
42 1.28655 2.09524 0.834351 2 33 0.37092 141 139 93.7918
43 0.815443 2.82609 0.721063 3 38 0.271846 181 209 97.8376
44 0.549276 3 0.988845 3 30 0.338989 178 177 93.283
45 1.05328 2.04545 0.665076 2 33 0.384891 173 162 93.762
46 1.1074 2 0.686548 2 28 0.334127 125 96 91.3729
47 0.564275 2.8125 1.0219 3 24 0.278102 218 129 90.1882
48 1.13013 2.05263 0.77417 2 28 0.242453 159 138 91.3088
49 0.648636 2.77273 0.749949 3 26 0.263286 188 121 90.8709
50 0.579979 3 1.32835 3 21 0.101198 239 95 89.1945
51 1.18356 2.17391 0.851369 2 31 0.23495 194 172 93.4405
52 0.66351 2.83871 0.917308 3 33 0.32632 182 165 94.5543
53 0.551228 3 0.72268 3 34 0.366473 186 217 95.0537
54 1.17374 2.19048 0.808101 2 26 0.287745 149 98 91.1055
55 0.679799 2.68182 0.819048 3 26 0.152544 199 114 91.4195
56 0.534065 3 1.15438 3 23 0.0771945 264 126 90.0987
57 1.28867 2.2381 0.75307 2 30 0.30899 155 146 92.6906
58 0.871494 2.78125 0.995902 3 31 0.211286 209 165 94.2718
59 0.587277 3 0.719639 3 35 0.283758 184 209 95.9162
60 1.32029 2.3 0.683612 2 27 0.384775 126 99 91.0403
61 0.956555 2.625 1.18468 3 26 0.19611 228 84 91.3075
62 0.561316 3 0.813368 3 35 0.228722 213 214 96.2123
63 1.18161 2.36364 0.652415 2 31 0.356723 143 123 92.6279
64 0.617809 2.6875 0.944543 3 27 0.238604 223 150 91.4348
65 0.56816 2.4 0.676247 2 29 0.290845 132 115 90.6361
