#second results avg_latency(ms)
0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 1 6584.81
7 0 0
8 0 0
9 1 9810.15
10 1 10745.3
11 0 0
12 1 11675
13 0 0
14 3 13922.8
15 2 14276.7
16 3 14777.8
17 0 0
18 1 15964.9
19 8 16101.8
20 3 16317.4
21 0 0
22 8 17139.2
23 1 17127.1
24 1 17611.3
25 10 17664.1
26 0 0
27 2 18643.5
28 13 17860
29 19 15774.2
30 10 14416.9
31 43 10066.1
32 1 6012.5
33 2 7083.74
34 3 7729.84
35 3 8093.16
36 3 8054.18
37 0 0
38 0 0
39 0 0
40 1 12446.6
41 1 13251
42 1 13532.7
43 8 13802.7
44 1 14104.1
45 1 14696.9
46 2 15062.1
47 25 13595.9
48 15 10431.7
49 2 9860.68
50 2 10375.8
51 1 11382.4
52 40 8094.65
53 8 4408.9
54 1 4552.32
55 9 4740.62
56 2 4221.62
57 9 4517.97
58 2 4362.95
59 2 4857.51
60 7 4874.96
61 1 4888.54
62 3 5693.15
63 10 5554.17
64 3 4788.37
65 8 5216.44
66 8 4292.12
67 3 4322.12
68 9 3763.43
69 3 3791.46
70 7 3844.19
71 3 4021.67
72 2 4374.59
73 2 4907.77
74 4 5223.72
75 3 5615.77
76 3 5931.03
77 7 6252.48
78 9 5495.48
79 2 5482.1
80 8 5097.37
81 3 5370.08
82 7 5234.41
83 6 5143.18
84 5 4573.79
85 5 4767.89
86 8 4514.47
87 7 4227.46
88 2 4242.1
89 5 4690.17
90 5 4374.83
91 8 4402.21
92 3 4039.37
93 3 4536.04
94 7 4493.34
95 1 4975.47
96 2 5295.95
97 4 6019.27
98 7 5641.1
99 5 5823.34
100 7 5051.04
101 7 4515.28
102 10 4431.77
103 1 4263.27
104 3 4737.93
105 7 4478.11
106 1 4761.04
107 9 4835.14
108 3 4845.15
109 9 4643.97
110 3 4197.68
111 6 4416.68
112 2 4589.6
113 9 4804.77
114 1 4899.52
115 2 5450.28
116 0 0
117 9 6002.05
118 8 5512.73
119 5 5267.64
120 7 4897.88
121 9 4542.11
122 1 4410.41
123 7 4777.19
124 3 4270.74
125 1 5095.13
126 2 5850.28
127 9 5491.29
128 2 5561.13
129 9 5473.72
130 2 5499.74
131 7 5585.55
132 10 4845.07
133 2 4415.6
134 10 4364.62
135 3 4342.81
136 7 4137.78
137 1 4503.78
138 6 4620.94
139 4 4661.05
140 1 5354.65
141 3 5681.67
142 6 5968.43
143 3 5740.13
144 11 5563.78
145 2 4897.21
146 7 5056.49
147 10 4644.42
148 4 4385.6
149 6 4296.83
150 2 4547.47
151 7 4782.03
152 2 4315.32
153 4 4999.86
154 8 4697.34
155 4 4778.19
156 8 4287.68
157 2 4476.75
158 8 4527.43
159 2 4520.54
160 2 4925.38
161 6 5254.61
162 3 5472.91
163 9 5162.02
164 2 4949.76
165 7 4895.61
166 8 4718.59
167 4 4328.09
168 2 4732.87
169 7 4620.35
170 3 4791.27
171 5 5055.16
172 5 5159.2
173 6 5094.24
174 6 4817.72
175 5 4875.59
176 12 3782.97
177 0 0
178 0 0
179 0 0
180 1 6842.45
181 2 7372.09
182 3 8071.91
183 7 7759.66
184 2 8051.65
185 10 7693.62
186 2 7414.26
187 10 7104.27
188 11 6367.73
189 6 5399.42
190 2 5667.99
191 6 5942.05
192 3 5977.16
193 7 5777.84
194 2 6052.93
195 7 6315.04
196 6 5872.86
