#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 1.73502 1 4.45582 1 1 0.168246 29 0 80.9601
1 1.09579 1.61364 10.687 2 2 0.0801338 50 0 77.0473
2 0.578966 2 9.76605 2 3 0.0198398 106 0 77.451
3 0.689744 1.45833 11.0348 2 5 0.0779678 110 0 78.6246
4 0.827421 1.375 3.64163 2 8 0.031723 405 0 80.0453
5 0.80475 1.96296 3.65269 2 12 0.0172994 444 0 82.6978
6 0.902917 1.66 1.86992 2 18 0.0393248 833 0 85.9262
7 0.891437 1.26531 1.04155 2 27 0.0455997 1003 0 91.4218
8 0.912498 1.32 0.344491 2 32 0.650753 292 118 91.8331
9 1.14975 1.22 0.5 2 16 0.507778 236 69 84.105
10 0.793765 1.50909 0.901078 3 10 0.37988 284 15 81.6135
11 0.969879 2.09302 1.41369 3 10 0.00353797 399 0 82.2296
12 0.931074 2.25926 1.55824 3 15 0.0399266 484 0 85.0035
13 0.634162 2.9434 1.43452 3 23 0.062685 713 0 89.8033
14 1.13868 2.04651 0.884799 2 35 0.128738 650 140 96.3371
15 0.588686 2.83636 0.603622 3 39 0.428483 359 416 97.6072
16 0.8014 2.0566 0.658119 2 25 0.452851 295 193 89.5543
17 0.813012 1.87805 0.646676 2 17 0.33796 332 125 85.1834
18 0.885263 1.8 0.884251 2 12 0.117541 415 35 82.6699
19 0.732863 1.96429 1.33956 2 12 0.0651657 378 18 82.7805
20 0.643478 2 0.966803 2 18 0.112381 549 79 85.6767
21 0.768256 1.85714 0.460018 2 20 0.53841 274 162 85.9304
22 0.840998 1.5 0.690108 2 10 0.311972 361 14 81.2129
23 0.788246 1.80769 1.86263 2 7 0.0290917 252 0 79.8922
24 0.89711 1.47059 1.09171 2 11 0.0188397 537 0 82.1559
25 0.729412 1.86 0.731416 2 14 0.262735 423 98 83.4599
26 0.851938 1.66038 0.954364 2 11 0.247059 337 20 82.2347
27 0.743865 1.90566 1.22018 2 12 0.0412644 439 25 83.0063
28 0.679307 2 0.956995 2 17 0.0603868 496 42 85.3194
29 0.862689 1.90385 0.642496 2 19 0.384864 344 150 85.9568
30 0.944317 1.83019 1.46062 2 13 0.0361772 328 0 83.731
31 1.10569 1.88 0.969926 2 20 0.120537 494 90 87.3352
32 0.492887 2.90566 1.02332 3 24 0.123322 457 254 90.0644
33 0.898708 1.90476 0.566016 2 28 0.430819 297 212 90.6242
34 0.764052 2 0.930913 2 16 0.158272 392 104 85.0448
35 0.89651 2 1.18595 2 17 0.0442418 378 86 85.8637
36 0.999234 2 0.808168 2 23 0.200127 402 134 89.0832
37 1.10971 2 1.01637 2 21 0.121692 366 108 88.3109
38 0.581642 2.88462 0.86545 3 25 0.143686 484 320 90.6426
39 1.13087 2.09615 0.682093 2 24 0.325953 269 178 89.5309
40 0.627711 2.96154 1.47799 3 21 0.0319416 546 39 89.0466
