#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 4.1428 1 0.00023327 1 1 0.999767 1 0 127.631
1 3.76136 1.16667 0 2 1 1 0 0 76.5394
2 2.74372 1 0.920965 3 1 0.631614 3 0 76.9655
3 2.11932 1.2 3.84942 4 2 0.3173 3 0 77.9543
4 1.69976 1.66667 3.54565 5 3 0.440266 10 0 79.343
5 1.20654 -nan 6.58578 6 5 0.256888 11 0 80.9336
6 0.555247 2.18182 27.4601 7 8 0.300794 10 0 83.0724
7 0.670668 -nan 11.1853 4 12 0.374108 21 0 83.9685
8 0.649446 2.81818 11.1259 3 18 0.314612 32 0 86.6402
9 1.33487 -nan 4.72736 2 27 0.260967 68 0 91.5504
10 0.741189 2.5 2.17904 3 41 0.305898 131 16 100.258
11 0.715799 -nan 2.09975 3 56 0.376475 93 8 109.266
12 2.80075 2.18182 0.936016 1 58 0.182348 87 96 110.572
13 4.56192 -nan 0.821973 1 57 0.757281 10 0 108.028
14 4.2622 1.18182 1.07739 2 57 0.513261 17 11 107.19
15 2.52487 -nan 0.88769 2 57 0.767474 16 7 106.185
16 1.8316 2 0.913357 2 57 0.886989 4 0 105.736
17 1.82809 2 0.393245 2 57 0.930804 19 5 104.93
18 1.5713 2 0.697514 2 43 0.888788 6 0 98.1567
19 2.96847 -nan 0.774886 3 43 0.813944 15 12 98.6703
20 2.17143 1.72727 0.585832 4 47 0.714763 40 15 102.557
21 0.7104 -nan 0.680011 6 40 0.668223 13 0 100.512
22 0.247184 2.54545 1.97584 6 29 0.402544 110 17 95.6899
23 0.528675 -nan 1.16023 3 44 0.210094 133 65 102.713
24 0.76163 2.6 0.709316 2 57 0.442336 80 51 109.597
25 0.872375 -nan 0.687801 2 43 0.569524 9 0 102.227
26 0.722677 2 0.914208 2 32 0.479492 46 51 93.8711
27 0.959589 -nan 0.545636 2 33 0.611847 12 1 92.6438
28 0.790195 2 1.33791 2 21 0.633031 36 19 89.4537
29 1.02919 -nan 0.660671 2 32 0.55299 22 19 92.4239
30 0.906597 2 1.09416 2 26 0.77882 19 15 89.5657
31 0.966115 -nan 0.771897 2 32 0.292252 40 33 93.5171
32 1.03099 2 0.81603 2 28 0.764274 7 0 90.4597
33 0.816564 2 1.09204 2 27 0.295339 57 41 91.3332
34 0.944912 -nan 0.714373 2 33 0.600705 11 1 92.5294
35 0.751015 2 0.981985 2 27 0.441031 50 45 91.4883
36 0.781047 -nan 0.76514 2 30 0.436893 14 1 91.858
37 0.672462 2 1.24121 2 25 0.617887 52 17 89.8029
38 0.890585 -nan 0.731365 2 35 0.4744 24 26 94.459
39 0.675422 2 1.36421 2 28 0.746752 36 14 90.9373
40 0.852545 -nan 0.728037 2 42 0.517807 30 30 98.0144
41 0.89845 2 0.998134 2 33 0.861548 13 12 92.8218
42 0.730454 2 0.709851 2 37 0.384825 38 33 96.1312
43 0.803635 -nan 0.789975 2 28 0.828387 5 0 91.3052
44 0.741864 2 1.04993 2 24 0.326628 57 42 90.9321
45 0.865606 -nan 0.672122 2 29 0.611649 10 1 91.2062
46 0.69712 2 1.36209 2 21 0.368997 57 17 87.6555
47 0.977333 -nan 0.715865 2 32 0.546363 19 15 92.3408
