#control_step plq_rho plq_splitting wlq_rho nw_plq nw_wlq wlq_idle wlq_win_tasks wlq_merge_tasks [watts]
0 2.58494 1 2.08493 1 1 0.41622 15 0 85.3177
1 2.3584 1.33333 3.47665 2 2 0.278142 22 0 76.9367
2 1.3242 1.87097 13.0098 3 3 0.0462181 28 0 78.0453
3 0.658298 2.31579 17.8772 4 5 0.0421805 39 0 79.2223
4 0.684126 2.03333 11.1366 3 8 0.0856431 82 0 80.7071
5 0.629867 2 5.45004 2 12 0.0262029 200 0 82.5839
6 0.948906 1.67742 2.411 2 18 0.0607183 458 0 85.8277
7 0.747025 1.85714 1.48941 2 27 0.144101 539 0 91.0374
8 1.02012 2 0.819785 2 41 0.185201 489 72 99.9669
9 1.01779 2 0.708734 2 39 0.459259 156 135 97.5025
10 0.822487 2 0.759107 2 33 0.383523 135 112 94.4905
11 0.506595 2 0.485075 2 27 0.530812 151 112 90.4145
12 3.20584 1.19048 0.334055 1 14 0.717164 56 14 82.875
13 2.12388 1.22581 0.157 2 11 0.872858 23 2 81.0353
14 1.78104 2.14286 2.15543 3 8 0.0367032 83 1 80.9692
15 0.64976 3.3913 5.83257 4 12 0.0718469 124 0 83.7245
16 0.435886 3.25 3.42432 3 18 0.0125255 337 0 86.7782
17 0.955512 2.04762 1.6624 2 27 0.0196784 614 0 91.599
18 0.936797 2 1.06233 2 41 0.127082 549 3 100.296
19 0.408914 2 0.48657 2 49 0.523529 196 192 102.642
20 1.70038 1 0.162257 1 25 0.84959 49 12 87.7774
21 0.980502 1.47619 0.575846 2 19 0.461555 172 33 85.8677
22 0.666883 2 1.21107 2 13 0.122934 199 35 83.3258
23 0.613904 2 0.90799 2 18 0.128258 230 61 86.0414
24 0.734292 2 0.744049 2 18 0.261613 171 64 85.7724
25 0.754518 2 1.55741 2 14 0.0383689 181 21 84.2268
26 0.709376 2 1.01652 2 21 0.194043 254 37 88.0249
27 0.67761 2 0.686219 2 25 0.304025 168 99 89.6874
28 0.779408 2 1.01355 2 18 0.253774 174 72 86.1188
29 0.858135 2 0.764207 2 21 0.308548 182 76 87.5505
30 0.952177 2 1.51994 2 17 0.0914381 135 8 86.0796
31 0.844084 2 1.37672 2 26 0.0593369 297 2 91.1195
32 0.881974 2 0.675859 2 39 0.36069 202 125 97.593
33 0.75347 2 0.641056 2 28 0.384516 138 88 91.3019
34 0.43357 2 0.680204 2 19 0.408813 198 94 86.7065
35 2.19818 1.14286 0.390718 1 14 0.575991 68 11 82.8543
36 1.9475 1.5 0.562402 2 11 0.489133 85 5 81.7769
37 1.00382 2.34375 5.50916 3 9 0.110626 86 2 81.802
38 0.484825 3 3.38257 3 14 0.152828 196 0 84.349
39 0.970507 2.29167 2.54683 2 21 0.042189 313 0 88.5404
40 0.937403 2 1.86101 2 32 0.0488686 420 0 94.8802
41 0.98905 2 0.990653 2 48 0.153785 515 30 105.269
42 0.902472 2 0.51621 2 55 0.464792 148 125 106.726
43 0.860412 2 0.733444 2 29 0.461076 167 109 91.6975
44 0.932164 2 0.912001 2 23 0.246861 154 80 89.2199
45 0.759879 2 0.96534 2 24 0.160149 188 88 89.585
46 0.878654 2 0.739921 2 26 0.289495 140 106 90.1937
47 0.883903 2 0.816436 2 21 0.203363 172 52 88.0416
48 0.843459 2 1.45704 2 19 0.152259 172 30 86.9876
49 0.829021 2 0.758587 2 29 0.298338 232 93 91.9232
50 0.905971 2 0.702715 2 24 0.328417 145 81 89.4674
51 0.88462 2 1.47701 2 18 0.0857105 175 34 86.4426
52 0.91301 2 0.915978 2 27 0.243243 231 65 91.1704
53 0.95397 2 0.784459 2 28 0.206788 151 101 91.3799
54 1.07971 2 0.796482 2 25 0.26806 127 72 90.505
55 0.987628 2 1.3608 2 24 0.0871542 183 49 90.4899
56 0.772496 2 0.766226 2 36 0.230398 197 106 96.1381
57 0.900008 2 0.686155 2 30 0.423618 166 139 92.0654
58 0.660769 2 0.741754 2 22 0.243971 156 69 88.4334
59 0.563833 2 0.671232 2 18 0.334704 165 65 85.589
60 0.636807 2 1.1239 2 13 0.193702 188 39 83.1953
61 0.521169 2 0.923821 2 17 0.105519 234 55 85.3954
62 1.42226 1.24138 0.45925 1 18 0.536151 104 30 84.5811
63 0.868943 1.85714 0.805427 2 14 0.282262 202 32 83.4276
64 0.739667 2 1.08777 2 12 0.0685383 183 16 82.8021
65 0.883068 2 1.6429 2 15 0.0367389 205 5 84.572
66 0.811413 2 1.19415 2 23 0.166727 261 7 89.0968
67 0.651798 2 0.675508 2 31 0.306458 202 102 92.6485
68 0.823973 2 0.83668 2 22 0.360024 176 107 88.067
69 0.874271 2 0.891984 2 20 0.188772 163 77 87.2182
70 0.875733 2 0.833533 2 20 0.169677 167 65 87.046
71 0.967409 2 1.23352 2 18 0.079881 177 41 86.4513
72 1.0209 2 0.970532 2 25 0.143379 205 95 90.1782
73 0.963839 2 0.764282 2 28 0.206888 148 99 91.1929
74 1.01579 2 0.841266 2 24 0.360445 145 87 89.1735
75 0.964548 2 1.01128 2 23 0.14424 190 74 89.309
76 1.02276 2 0.773294 2 27 0.222179 147 105 90.786
77 1.0104 2 0.984877 2 24 0.281574 170 83 89.5485
78 0.91909 2 0.714626 2 27 0.284553 162 114 90.6848
79 0.773142 2 0.598192 2 21 0.425769 136 87 87.1655
80 0.75241 2 1.29076 2 13 0.14658 195 28 83.2943
81 0.705757 2 1.2518 2 19 0.159052 222 14 86.6269
82 0.683607 2 0.702776 2 27 0.30231 210 101 90.6328
83 0.918214 2 0.652929 2 20 0.395895 127 83 87.2887
84 1.13081 2 1.98576 2 14 0.049488 147 14 84.3912
85 1.11538 2 1.87933 2 21 0.210407 173 0 88.121
86 0.957159 2 1.42446 2 32 0.141892 266 0 94.4115
87 0.672004 2 0.856223 2 48 0.161866 345 134 104.75
88 0.60057 2 0.30538 2 44 0.712127 120 111 98.6499
89 0.71871 2 0.460023 2 22 0.576525 134 86 87.4439
90 0.845582 2 1.23638 2 11 0.0877366 165 5 82.5444
91 0.749218 2 1.57226 2 16 0.0340455 237 2 85.0384
92 0.778449 2 0.892797 2 24 0.134461 284 61 89.6286
93 0.840575 2 0.576429 2 24 0.425772 141 85 88.8425
94 0.913777 2 1.54118 2 14 0.0721851 173 30 84.2026
95 0.96449 2 1.27246 2 21 0.173677 232 7 88.2258
96 1.06553 2 0.816316 2 30 0.208652 219 92 92.9442
97 1.03846 2 0.942858 2 29 0.265834 169 104 92.0206
98 0.99313 2 0.704476 2 33 0.291701 139 118 94.2621
99 0.847602 2 0.603165 2 27 0.409602 137 80 90.8763
100 0.781327 2 1.14403 2 17 0.189487 195 50 85.9072
101 0.819297 2 0.853135 2 22 0.164952 193 88 88.5072
102 0.880319 2 0.746446 2 21 0.270548 155 68 87.8668
103 0.792182 2 1.20813 2 17 0.127427 204 41 86.0734
104 0.91112 2 0.84457 2 23 0.174381 184 87 89.3006
105 0.714039 2 0.749136 2 21 0.257837 155 70 87.9747
106 0.42796 2 0.790509 2 17 0.258552 234 83 85.3517
107 1.34847 1.17391 0.428797 1 15 0.62188 107 23 83.364
108 0.725325 1.76667 1.21251 2 11 0.181645 177 10 82.1107
109 0.62134 2 1.06994 2 15 0.123906 222 43 84.2754
110 0.764391 2 0.959578 2 18 0.216902 188 82 85.8316
111 0.742814 2 0.923027 2 20 0.165931 169 72 87.0744
112 0.906331 2 0.791678 2 21 0.201187 167 69 87.9373
113 0.77848 2 1.33786 2 18 0.076444 185 47 86.6485
114 0.789457 2 0.759884 2 27 0.291095 203 99 90.7769
115 0.906529 2 0.754425 2 22 0.321783 151 69 88.4017
116 0.775015 2 0.943714 2 18 0.0417007 187 31 86.5814
117 0.454437 2 0.986957 2 19 0.122161 240 57 87.049
118 2.4495 1.25 0.31053 1 21 0.679781 77 23 85.7485
119 1.55409 1.33333 0.496237 2 16 0.556007 103 17 84.4992
120 0.867026 2.19048 2.36617 3 12 0.189536 133 3 83.4269
121 0.272144 2.8 1.32228 3 18 0.0743091 475 0 86.528
122 0.756094 2 0.585223 2 27 0.489235 291 108 90.1538
123 0.790025 2 0.625674 2 17 0.38773 152 68 85.3341
124 0.868343 1.4 0.88021 2 11 0.231217 178 12 81.9339
125 0.653015 1.68182 0.76334 2 11 0.266404 174 27 81.8663
126 1.03984 1.48 0.879315 2 9 0.283957 150 7 80.9056
127 0.652312 1.35714 1.54365 2 9 0.0202152 134 7 81.2049
128 0.701816 1.07407 0.72189 2 14 0.347466 202 13 83.1289
129 0.871127 1 0.507126 2 11 0.454337 103 3 81.5471
130 0.808947 1.51724 2.06505 2 6 0.166654 94 0 79.1152
131 0.775528 1.05556 1.18514 2 9 0.10419 172 0 80.9442
132 0.679651 1.86667 1.01172 2 12 0.0679753 286 21 82.5541
133 0.724988 1.90476 0.668424 2 14 0.328347 160 62 83.3524
134 0.759928 2 1.86541 2 10 0.0529695 163 2 81.8455
135 0.547539 2 1.60975 2 15 0.144604 199 0 84.0586
136 1.8141 1.24138 0.653206 1 22 0.348876 259 27 86.9878
137 1.13945 1.47368 0.49526 2 21 0.522198 145 43 86.8997
138 0.695459 2.25806 0.815853 3 14 0.253498 273 63 84.1401
139 0.768581 1.2963 0.715702 3 12 0.385888 143 28 82.7516
140 0.766786 1.9 0.968859 3 9 0.201224 169 5 81.3078
141 0.844912 1.55556 0.937347 3 10 0.180044 191 28 81.9868
142 1.05671 1.05263 0.75437 3 10 0.209408 122 5 82.0311
143 0.377569 1.65 0.995256 4 9 0.0580133 161 9 80.3854
